Temp	Sublattice_Magnetism_Incorrect_Glauber	Sublattice_Magnetism_Incorrect_Glauber	Nope	Sublattice_Susceptibility_Incorrect_Glauber	Sublattice_Susceptibility_Incorrect_Glauber	Nope	Energy_Incorrect_Glauber	Heat_Capacity_Incorrect_Glauber	Heat_Capacity/Temp_Incorrect	Entropy_Incorrect_Glauber	Prob1_Incorrect	Prob0_Incorrect	Prob_neg1_Incorrect
9.807	-0.000146667	-0.000255556	0	0.000133557	0.000111547	0	-47.484	4.76218	0.48559	1.0985	0.251246	0.251447	0.497308
9.806	0.000302222	-0.00143778	0	0.000121044	0.00012244	0	-46.062	5.16188	0.5264	1.0985	0.251017	0.251584	0.497399
9.805	0.00101556	0.000668889	0	0.000120913	0.000119134	0	-46.588	4.88602	0.498319	1.0985	0.251904	0.251062	0.497033
9.804	0.000153333	-0.00170222	0	0.000122104	0.000113073	0	-45.871	4.86427	0.496152	1.0985	0.250937	0.251711	0.497352
9.803	-0.000297778	-6.44444e-005	0	0.000124797	0.000118106	0	-47.277	5.06698	0.51688	1.09849	0.251249	0.25143	0.497321
9.802	0.000286667	0.000153333	0	0.000117731	0.000110027	0	-46.241	4.68365	0.477825	1.09849	0.251409	0.251189	0.497402
9.801	-0.00224889	-0.00147778	0	0.000110809	0.000111764	0	-45.591	4.85958	0.495825	1.09849	0.250357	0.25222	0.497423
9.8	-0.00142444	0.000266667	0	0.000120434	0.000115532	0	-46.658	4.51001	0.460205	1.09849	0.251118	0.251697	0.497186
9.799	0.000804444	-0.000946667	0	0.000117986	0.000117446	0	-46.643	4.71581	0.481254	1.09849	0.251257	0.251328	0.497416
9.798	-0.000746667	-0.000104444	0	0.000115527	0.00011244	0	-46.853	4.91614	0.501749	1.09849	0.25109	0.251516	0.497394
9.797	0.00316	-0.000264444	0	0.000119491	0.000118666	0	-47.055	4.95972	0.506249	1.09849	0.252112	0.250664	0.497223
9.796	-0.000755556	-0.000806667	0	0.000116314	0.000115713	0	-46.527	5.4083	0.552093	1.09849	0.250844	0.251626	0.49753
9.795	-0.00240222	0.000191111	0	0.000116617	0.000115698	0	-46.708	4.82357	0.492452	1.09849	0.250792	0.251898	0.49731
9.794	2e-005	-0.000573333	0	0.000120102	0.000117167	0	-46.429	4.88068	0.498334	1.09849	0.251133	0.25141	0.497457
9.793	-0.00144667	0.00119333	0	0.000114163	0.00011404	0	-47.464	4.2804	0.437088	1.09849	0.251287	0.251413	0.4973
9.792	0.00153778	0.000533333	0	0.000112209	0.000123262	0	-45.204	5.04939	0.515665	1.09849	0.25181	0.250774	0.497416
9.791	8e-005	-0.00173111	0	0.00012637	0.000125765	0	-47.834	5.0933	0.520202	1.09849	0.250937	0.251762	0.497301
9.79	0.00241556	-0.00198667	0	0.000117205	0.000125207	0	-45.929	4.80422	0.490727	1.09849	0.251496	0.251281	0.497223
9.789	0.000404444	-0.000137778	0	0.000117127	0.000107375	0	-46.387	4.85668	0.496137	1.09849	0.251359	0.251226	0.497416
9.788	0.00128889	0.000671111	0	0.000112145	0.000118582	0	-46.657	4.92548	0.503216	1.09849	0.251883	0.250903	0.497213
9.787	-0.000357778	0.00128889	0	0.000122186	0.000112692	0	-46.307	4.62831	0.472904	1.09849	0.251447	0.250981	0.497572
9.786	0.00100222	-0.000493333	0	0.000114109	0.000131844	0	-45.974	4.54197	0.464129	1.09849	0.251577	0.251322	0.497101
9.785	-0.000811111	0.000828889	0	0.000107407	0.000115613	0	-46.657	4.52936	0.462888	1.09848	0.251378	0.251369	0.497253
9.784	0.000348889	-0.000953333	0	0.000122908	0.000112366	0	-46.489	5.28081	0.539739	1.09848	0.251166	0.251468	0.497367
9.783	-0.000733333	0.000275556	0	0.000128167	0.000110346	0	-47.282	4.66438	0.476784	1.09848	0.251243	0.251472	0.497284
9.782	0.00028	-0.00115111	0	0.000113981	0.000112861	0	-47.045	4.71582	0.482091	1.09848	0.251036	0.251471	0.497493
9.781	-0.00130222	0.000282222	0	0.000114552	0.00012646	0	-45.797	5.26958	0.538757	1.09848	0.250992	0.251502	0.497506
9.78	4.88889e-005	0.000628889	0	0.000115917	0.000111976	0	-45.801	4.80472	0.49128	1.09848	0.251417	0.251078	0.497506
9.779	0.000586667	-0.00153333	0	0.000112935	0.000119739	0	-46.704	4.5575	0.46605	1.09848	0.251063	0.251537	0.4974
9.778	-0.00248444	0.00124444	0	0.000123872	0.000114125	0	-45.716	4.59957	0.4704	1.09848	0.251011	0.251631	0.497358
9.777	-0.00192222	-0.000864444	0	0.000119129	0.00011361	0	-46.699	5.19985	0.531845	1.09848	0.2507	0.252093	0.497207
9.776	-0.00150444	-0.000333333	0	0.000124143	0.000111212	0	-45.198	4.99843	0.511296	1.09848	0.250853	0.251772	0.497374
9.775	0.000802222	-0.000257778	0	0.000119426	0.000127606	0	-46.981	5.10817	0.522575	1.09848	0.251492	0.25122	0.497288
9.774	-0.00102444	-0.000986667	0	0.000114166	0.000118811	0	-46.898	5.06599	0.518313	1.09848	0.250841	0.251847	0.497312
9.773	0.000706667	-0.000915556	0	0.000121229	0.000106751	0	-46.37	4.3754	0.447703	1.09848	0.251212	0.251317	0.497471
9.772	0.000782222	-6.22222e-005	0	0.000114097	0.000114055	0	-46.63	4.90011	0.501444	1.09848	0.251537	0.251177	0.497287
9.771	0.00238	-0.000906667	0	0.000118681	0.000119911	0	-46.896	5.1562	0.527705	1.09848	0.251773	0.251037	0.49719
9.77	0.000582222	-0.00140444	0	0.000128536	0.000120008	0	-47.323	4.82712	0.494076	1.09848	0.251112	0.251523	0.497364
9.769	-0.000493333	-0.000513333	0	0.000115467	0.000111069	0	-46.713	5.02636	0.514522	1.09848	0.251212	0.251716	0.497072
9.768	0.000797778	0.000464444	0	0.000113516	0.000121724	0	-45.676	4.69554	0.480706	1.09848	0.251627	0.250996	0.497378
9.767	0.000742222	0.000748889	0	0.000113974	0.000112716	0	-47.431	4.60526	0.471512	1.09847	0.251897	0.251151	0.496952
9.766	-0.00140222	0.000362222	0	0.000123772	0.000120139	0	-46.714	4.74677	0.486051	1.09847	0.250967	0.251487	0.497547
9.765	-0.000117778	-0.000131111	0	0.000114776	0.00012348	0	-46.401	4.76633	0.488103	1.09847	0.251222	0.251347	0.497431
9.764	0.000904444	-0.00105556	0	0.000131287	0.000114515	0	-46.665	4.78518	0.490084	1.09847	0.251232	0.251308	0.49746
9.763	-0.000497778	-5.77778e-005	0	0.000121402	0.000122491	0	-46.556	5.08937	0.521291	1.09847	0.251167	0.251444	0.497389
9.762	0.000817778	-0.000313333	0	0.000126338	0.000115653	0	-47.89	4.62354	0.473626	1.09847	0.251441	0.251189	0.49737
9.761	0.000737778	0.000711111	0	0.000114442	0.00010957	0	-47.468	4.91611	0.503648	1.09847	0.251726	0.251001	0.497273
9.76	-0.000628889	-0.000577778	0	0.000124439	0.000109829	0	-47.866	4.92442	0.504551	1.09847	0.251076	0.251679	0.497246
9.759	0.000113333	-0.000446667	0	0.000124735	0.000116058	0	-47.946	4.93978	0.506177	1.09847	0.251321	0.251488	0.497191
9.758	0.00216889	-0.000366667	0	0.000111023	0.000128351	0	-46.821	4.72188	0.483899	1.09847	0.251891	0.25099	0.497119
9.757	0.000435556	-0.00136889	0	0.000113644	0.000111278	0	-47.623	4.99279	0.511714	1.09847	0.251099	0.251566	0.497336
9.756	0.000826667	-0.000504444	0	0.000118562	0.000117562	0	-47.643	4.85925	0.498079	1.09847	0.2514	0.251239	0.497361
9.755	0.00130444	0.000582222	0	0.000118106	0.000119621	0	-47.483	4.79512	0.491555	1.09847	0.251783	0.25084	0.497377
9.754	-0.00163333	0.00146222	0	0.000118209	0.000114647	0	-46.802	4.9785	0.510406	1.09847	0.251246	0.251331	0.497423
9.753	0.000233333	-0.00189778	0	0.000111295	0.00011168	0	-47.037	4.42697	0.453908	1.09847	0.250972	0.251804	0.497223
9.752	-0.00121556	0.000904444	0	0.00011669	0.000113171	0	-46.13	4.89478	0.501926	1.09847	0.25118	0.251336	0.497484
9.751	-0.00235333	0.000373333	0	0.000119519	0.000123765	0	-47.049	4.80842	0.493121	1.09847	0.250782	0.251772	0.497446
9.75	0.000668889	0.00127778	0	0.000117258	0.000115971	0	-47.076	5.09198	0.522254	1.09847	0.251754	0.250781	0.497464
9.749	5.33333e-005	-0.000451111	0	0.00012598	0.000124557	0	-46.991	4.96174	0.508949	1.09847	0.251259	0.251458	0.497283
9.748	-0.00113333	0.000162222	0	0.000122496	0.000117492	0	-47.806	5.05484	0.518551	1.09846	0.251228	0.251713	0.497059
9.747	0.00136889	-0.00238889	0	0.000118626	0.00012148	0	-46.439	4.54059	0.465845	1.09846	0.251127	0.251637	0.497237
9.746	-0.00176	0.00196889	0	0.000113361	0.000114536	0	-46.979	4.86362	0.499038	1.09846	0.251336	0.251231	0.497433
9.745	-0.000962222	0.0006	0	0.00012463	0.000118196	0	-45.881	4.64024	0.476167	1.09846	0.251198	0.251379	0.497423
9.744	0.00273778	0.000148889	0	0.000118704	0.0001272	0	-46.419	4.9288	0.505829	1.09846	0.252061	0.250618	0.497321
9.743	0.000331111	-0.00226	0	0.000114699	0.00012131	0	-47.102	5.21502	0.535259	1.09846	0.250757	0.251721	0.497522
9.742	-0.000128889	-0.000508889	0	0.00011992	0.00011504	0	-46.36	5.26276	0.540213	1.09846	0.251094	0.251413	0.497492
9.741	-0.000202222	0.000137778	0	0.000117311	0.000113362	0	-45.805	4.7482	0.487445	1.09846	0.251236	0.251268	0.497497
9.74	-0.000413333	0.000202222	0	0.000117969	0.000120187	0	-47.624	5.10154	0.523772	1.09846	0.251236	0.251341	0.497423
9.739	0.000906667	0.00134444	0	0.000120966	0.000122398	0	-45.712	4.61509	0.473878	1.09846	0.251852	0.250727	0.497421
9.738	0.000804444	-0.000606667	0	0.000117499	0.000123517	0	-47.143	4.86746	0.499842	1.09846	0.251283	0.251184	0.497532
9.737	-0.00157333	0.00174222	0	0.000122057	0.000115169	0	-47.21	4.5164	0.463839	1.09846	0.251352	0.251268	0.49738
9.736	0.000842222	0.00151778	0	0.000122059	0.000118768	0	-46.499	4.88937	0.502195	1.09846	0.251874	0.250694	0.497431
9.735	-0.00152889	-0.0002	0	0.00012277	0.000120656	0	-48.028	4.74728	0.487651	1.09846	0.250873	0.251738	0.497389
9.734	0.000351111	0.000306667	0	0.000121775	0.000113788	0	-47.353	4.88526	0.501876	1.09846	0.251637	0.251308	0.497056
9.733	0.00102444	-0.000853333	0	0.000112238	0.000115383	0	-47.658	5.22352	0.536682	1.09846	0.251427	0.251341	0.497232
9.732	-0.00082	-0.00103111	0	0.000115712	0.00011924	0	-47.341	4.6714	0.480004	1.09846	0.250868	0.251793	0.497339
9.731	0.000277778	0.00191778	0	0.000118696	0.000124124	0	-45.976	4.79956	0.493223	1.09846	0.251798	0.2507	0.497502
9.73	0.000324444	-0.000955556	0	0.000119883	0.000121345	0	-47.285	4.6592	0.478849	1.09845	0.251276	0.251591	0.497133
9.729	0.00125556	-4.66667e-005	0	0.000121693	0.00010463	0	-45.274	4.71658	0.484796	1.09845	0.251679	0.251074	0.497247
9.728	-0.00072	0.00154444	0	0.000121469	0.000124618	0	-46.731	4.7792	0.491283	1.09845	0.251391	0.250979	0.49763
9.727	-0.000815556	-0.000417778	0	0.000119049	0.000117719	0	-46.584	4.85924	0.499562	1.09845	0.251098	0.251714	0.497188
9.726	0.000975556	-0.000824444	0	0.000116549	0.000122641	0	-47.835	5.04396	0.518606	1.09845	0.251502	0.251427	0.497071
9.725	-0.00190222	0.00279111	0	0.00011338	0.000115366	0	-46.919	4.63978	0.477099	1.09845	0.251448	0.251003	0.497549
9.724	0.00147333	-0.00205778	0	0.000116688	0.000113259	0	-47.059	4.57952	0.47095	1.09845	0.251233	0.251526	0.497241
9.723	-0.000693333	-0.00107333	0	0.000123891	0.000126561	0	-48.125	4.81943	0.495673	1.09845	0.250829	0.251712	0.497459
9.722	-0.000413333	-0.00174889	0	0.000122146	0.000121895	0	-46.963	5.21845	0.536767	1.09845	0.250831	0.251912	0.497257
9.721	-0.000771111	0.000195556	0	0.000115799	0.000127239	0	-47.01	4.4801	0.460868	1.09845	0.251128	0.251416	0.497457
9.72	4.44444e-005	-0.000517778	0	0.000118308	0.000130254	0	-46.423	5.06476	0.521065	1.09845	0.25126	0.251497	0.497243
9.719	-0.000575556	0.000215556	0	0.000117212	0.000116274	0	-46.351	4.97892	0.512287	1.09845	0.251358	0.251538	0.497104
9.718	-0.000764444	-0.000726667	0	0.000123964	0.000114302	0	-45.968	5.05469	0.520137	1.09845	0.250978	0.251723	0.497299
9.717	-0.00118889	1.55556e-005	0	0.000118693	0.000123144	0	-46.823	4.71821	0.485562	1.09845	0.251037	0.251623	0.49734
9.716	-0.00134	-0.000586667	0	0.000121144	0.000121471	0	-47.996	4.74132	0.487991	1.09845	0.250823	0.251787	0.49739
9.715	-0.00044	0.00196222	0	0.000109452	0.00011445	0	-47.536	5.40761	0.556625	1.09845	0.251716	0.250954	0.49733
9.714	0.000442222	-0.00203111	0	0.000115054	0.000117495	0	-46.82	5.13159	0.528267	1.09845	0.250953	0.251748	0.497299
9.713	0.000415556	0.00135556	0	0.000107421	0.000119151	0	-47.012	4.81641	0.495873	1.09845	0.251798	0.250912	0.49729
9.712	0.00173778	-0.00160222	0	0.000123207	0.00011781	0	-46.783	4.80689	0.494943	1.09844	0.251476	0.251408	0.497117
9.711	-0.00152	0.000651111	0	0.000121411	0.000118729	0	-47.437	4.8792	0.502441	1.09844	0.25114	0.251574	0.497286
9.71	-0.00350444	0.00127333	0	0.000113931	0.000127917	0	-46.297	4.96888	0.511729	1.09844	0.250779	0.251894	0.497327
9.709	-0.00126667	7.77778e-005	0	0.00011804	0.000111924	0	-46.292	4.76962	0.491258	1.09844	0.25091	0.251504	0.497586
9.708	0.000731111	0.000746667	0	0.000122008	0.000116447	0	-46.321	4.48243	0.461726	1.09844	0.251687	0.250948	0.497366
9.707	-0.00044	0.000555556	0	0.0001215	0.000132778	0	-46.652	4.55591	0.469343	1.09844	0.251298	0.25124	0.497462
9.706	-0.000164444	-0.00141556	0	0.000112466	0.00012053	0	-46.85	4.79185	0.4937	1.09844	0.250991	0.251781	0.497228
9.705	-0.000571111	-4e-005	0	0.000122939	0.000119969	0	-47.961	4.99344	0.514523	1.09844	0.251231	0.251537	0.497232
9.704	0.00111111	-0.000684444	0	0.000110746	0.000116569	0	-47.127	4.85633	0.500446	1.09844	0.251469	0.251256	0.497276
9.703	0.000126667	0.00132444	0	0.000119842	0.0001176	0	-46.702	5.16731	0.532548	1.09844	0.251592	0.250867	0.497541
9.702	-0.00098	0.000684444	0	0.00011483	0.000121288	0	-48.14	5.05909	0.521448	1.09844	0.251326	0.251473	0.497201
9.701	-6.88889e-005	-0.000406667	0	0.00011777	0.00011869	0	-47.551	5.11836	0.527611	1.09844	0.251292	0.25153	0.497178
9.7	0.00348	-0.00243556	0	0.000119672	0.000117863	0	-47.188	5.47849	0.564792	1.09844	0.251539	0.251017	0.497444
9.699	-0.00173111	-0.000471111	0	0.000120186	0.000113777	0	-46.519	4.83524	0.498529	1.09844	0.250843	0.251944	0.497212
9.698	-0.000757778	-0.000877778	0	0.000117215	0.000112038	0	-47.185	5.02121	0.517757	1.09844	0.250976	0.251793	0.497231
9.697	0.000731111	-0.000164444	0	0.000129747	0.000109751	0	-46.55	4.48318	0.462326	1.09844	0.251466	0.251182	0.497352
9.696	0.000173333	0.00121778	0	0.000121658	0.000120005	0	-46.72	4.51823	0.465989	1.09844	0.251668	0.250972	0.49736
9.695	0.00279333	-0.00154889	0	0.000126879	0.000114239	0	-46.312	5.15743	0.531968	1.09843	0.251588	0.250966	0.497447
9.694	0.00251778	-2.22222e-006	0	0.00011645	0.000114156	0	-46.792	4.85935	0.501274	1.09843	0.25194	0.250682	0.497378
9.693	0.000648889	0.000871111	0	0.000119603	0.000125933	0	-46.687	4.69975	0.48486	1.09843	0.251746	0.250986	0.497269
9.692	-0.000511111	0.00180667	0	0.000125878	0.000125492	0	-47.671	4.85795	0.501233	1.09843	0.251561	0.250913	0.497526
9.691	-0.00179333	-0.000382222	0	0.000124384	0.000115115	0	-47.594	5.12583	0.528927	1.09843	0.250807	0.251894	0.497299
9.69	-0.00166	0.00110667	0	0.000125469	0.000116691	0	-47.526	4.62404	0.477197	1.09843	0.251258	0.251534	0.497208
9.689	0.000615556	0.000155556	0	0.000122497	0.000111667	0	-46.524	5.22127	0.538886	1.09843	0.251571	0.251186	0.497243
9.688	-0.000926667	0.00174889	0	0.000118362	0.00012895	0	-46.77	4.53364	0.467964	1.09843	0.251494	0.251083	0.497422
9.687	-0.000835556	0.00151333	0	0.000124258	0.000122071	0	-47.587	4.83423	0.499043	1.09843	0.251439	0.2511	0.497461
9.686	1.33333e-005	-0.000277778	0	0.000121976	0.000120388	0	-48.398	5.35484	0.552843	1.09843	0.251417	0.251549	0.497034
9.685	0.00126	0.000204444	0	0.000118579	0.000115009	0	-46.891	5.29106	0.546315	1.09843	0.251658	0.250926	0.497417
9.684	-0.000137778	0.000648889	0	0.000124633	0.000116235	0	-47.053	5.12876	0.529612	1.09843	0.251583	0.251328	0.497089
9.683	0.00300889	-0.000226667	0	0.00011766	0.000115641	0	-47.164	4.99246	0.51559	1.09843	0.252011	0.25062	0.497369
9.682	-0.00024	-0.00122	0	0.000112234	0.000109209	0	-46.118	5.1821	0.535231	1.09843	0.250939	0.251669	0.497392
9.681	0.00138222	0.000688889	0	0.000124415	0.000128348	0	-46.649	4.902	0.506352	1.09843	0.251853	0.250818	0.497329
9.68	0.00078	0.00143556	0	0.00011958	0.000130429	0	-47.74	5.12342	0.529279	1.09843	0.251921	0.250813	0.497266
9.679	-0.0015	0.00056	0	0.000127686	0.000118358	0	-47.095	4.54413	0.469483	1.09843	0.251182	0.251652	0.497166
9.678	0.00211778	-0.00177556	0	0.000111003	0.000111271	0	-47.199	4.97417	0.513967	1.09843	0.251391	0.25122	0.497389
9.677	-0.000262222	-0.000382222	0	0.000122642	0.000134863	0	-47.074	5.19846	0.537198	1.09842	0.25117	0.251492	0.497338
9.676	-0.00145778	-0.0008	0	0.000124833	0.000130531	0	-48.103	4.40167	0.454906	1.09842	0.250819	0.251948	0.497233
9.675	-0.000226667	0.00208222	0	0.000118537	0.000105649	0	-47.457	5.44568	0.562861	1.09842	0.251759	0.250831	0.49741
9.674	-0.000948889	0.000533333	0	0.000122873	0.000117772	0	-46.009	4.63734	0.479361	1.09842	0.25118	0.251388	0.497432
9.673	0.00149111	-0.00152444	0	0.000121814	0.000120587	0	-47.006	5.01023	0.51796	1.09842	0.251333	0.25135	0.497317
9.672	-0.000682222	0.00189556	0	0.000113914	0.000120332	0	-47.317	4.63303	0.479014	1.09842	0.25167	0.251063	0.497267
9.671	-0.00300444	0.00150222	0	0.000119637	0.000116059	0	-46.652	5.33491	0.55164	1.09842	0.250979	0.25173	0.497291
9.67	0.00228	-0.00240222	0	0.000123185	0.000116253	0	-47.379	4.942	0.511066	1.09842	0.251312	0.251373	0.497314
9.669	0.00137778	0.000826667	0	0.000115489	0.000126578	0	-48.486	4.7712	0.493454	1.09842	0.251953	0.250851	0.497196
9.668	-0.000888889	-0.00124889	0	0.000118697	0.000115985	0	-47.371	4.88454	0.505228	1.09842	0.250662	0.251731	0.497607
9.667	0.000302222	0.000128889	0	0.000122041	0.000119412	0	-48.681	4.73266	0.489569	1.09842	0.251471	0.251256	0.497273
9.666	-0.00183111	-0.000411111	0	0.000115739	0.000122947	0	-47.187	5.16057	0.533889	1.09842	0.250726	0.251847	0.497428
9.665	-0.00272889	-0.000244444	0	0.000118509	0.000117523	0	-47.767	5.30392	0.548776	1.09842	0.250593	0.25208	0.497327
9.664	0.000908889	-0.00187333	0	0.000117759	0.000123347	0	-47.068	4.98149	0.515468	1.09842	0.25109	0.251572	0.497338
9.663	0.000193333	-0.000508889	0	0.000119013	0.000126664	0	-47.567	4.79613	0.496339	1.09842	0.251189	0.251347	0.497464
9.662	0.000831111	-0.00217333	0	0.00012685	0.000113666	0	-47.345	5.01404	0.518944	1.09842	0.250968	0.251639	0.497393
9.661	-0.00132444	-0.00115556	0	0.000120924	0.00012119	0	-46.988	4.92958	0.510256	1.09842	0.250789	0.252029	0.497182
9.66	-0.00107778	0.000568889	0	0.000110607	0.000115078	0	-47.162	5.24827	0.543299	1.09842	0.251156	0.25141	0.497434
9.659	-0.00262889	0.00159778	0	0.000123921	0.000118235	0	-47.227	4.85114	0.502241	1.09841	0.251068	0.251583	0.497349
9.658	0.000357778	-0.00124667	0	0.000111176	0.000117826	0	-46.292	4.74723	0.491533	1.09841	0.251111	0.251556	0.497333
9.657	0.00162222	-0.00242889	0	0.000115322	0.000125801	0	-46.854	5.08274	0.526327	1.09841	0.251079	0.251482	0.497439
9.656	6.44444e-005	0.000151111	0	0.000117907	0.000111834	0	-47.509	5.13885	0.532193	1.09841	0.25158	0.251472	0.496948
9.655	-0.000102222	-0.00062	0	0.000114111	0.000118742	0	-47.924	4.9635	0.514086	1.09841	0.251137	0.251498	0.497366
9.654	-0.000964444	-0.000537778	0	0.000123021	0.000122802	0	-48.037	5.17857	0.536417	1.09841	0.250997	0.251748	0.497256
9.653	-0.000175556	6e-005	0	0.000112367	0.00011928	0	-46.685	4.87643	0.505173	1.09841	0.251224	0.251282	0.497493
9.652	0.00174222	5.55556e-005	0	0.000118724	0.000116601	0	-47.122	5.05637	0.523868	1.09841	0.251766	0.250867	0.497368
9.651	-0.00306444	0.00212444	0	0.000117513	0.000109417	0	-48.38	5.22315	0.541203	1.09841	0.251094	0.251564	0.497341
9.65	0.000535556	0.00130444	0	0.000110571	0.000124121	0	-47.855	5.02673	0.520905	1.09841	0.251896	0.250976	0.497129
9.649	-0.00212667	0.00299778	0	0.000116812	0.000117931	0	-46.748	5.02722	0.52101	1.09841	0.251496	0.25106	0.497444
9.648	1.77778e-005	0.00144	0	0.000127222	0.000125235	0	-47.939	5.24988	0.544142	1.09841	0.251802	0.251073	0.497124
9.647	0.000608889	-0.000326667	0	0.000116922	0.000118644	0	-48.567	5.75142	0.596187	1.09841	0.25142	0.251279	0.497301
9.646	-0.000771111	-0.000617778	0	0.000111024	0.000111461	0	-47.401	4.70655	0.487927	1.09841	0.250868	0.251562	0.49757
9.645	-0.00242	0.000362222	0	0.000120499	0.00011533	0	-47.669	5.09885	0.528652	1.09841	0.250947	0.251976	0.497078
9.644	0.000655556	-0.00121778	0	0.000108631	0.000117248	0	-47.999	4.86359	0.504313	1.09841	0.251342	0.251623	0.497034
9.643	-0.00151111	-0.000184444	0	0.000120144	0.000122529	0	-46.908	5.04831	0.523521	1.09841	0.250979	0.251827	0.497194
9.642	-0.00108889	0.00292889	0	0.000116355	0.000108305	0	-47.713	4.93055	0.511362	1.0984	0.251821	0.250901	0.497278
9.641	-0.000993333	0.00322667	0	0.000119605	0.000116253	0	-47.04	4.81773	0.499712	1.0984	0.251917	0.2508	0.497283
9.64	0.000344444	0.000853333	0	0.000117607	0.000121906	0	-47.553	5.01243	0.519962	1.0984	0.251639	0.25104	0.497321
9.639	0.000551111	0.000262222	0	0.000132168	0.000126464	0	-47.363	5.10825	0.529957	1.0984	0.251661	0.251254	0.497084
9.638	0.00210667	-0.000411111	0	0.000124325	0.000120751	0	-48.102	4.83381	0.501537	1.0984	0.251729	0.250881	0.49739
9.637	-0.000866667	0.00287333	0	0.00012411	0.000125104	0	-47.064	5.17694	0.537195	1.0984	0.251909	0.250906	0.497186
9.636	0.000591111	-0.000946667	0	0.000122725	0.000122121	0	-47.552	4.86334	0.504705	1.0984	0.251221	0.251399	0.49738
9.635	0.000426667	0.000573333	0	0.00012582	0.000119949	0	-47.279	4.90259	0.508831	1.0984	0.251632	0.251132	0.497236
9.634	-0.00155333	0.00162889	0	0.000112876	0.000125248	0	-48.14	4.57591	0.474975	1.0984	0.251487	0.251449	0.497064
9.633	0.000373333	-0.000244444	0	0.000121639	0.000114642	0	-46.793	5.58961	0.580256	1.0984	0.251478	0.251413	0.497109
9.632	0.00126222	0.00121556	0	0.000117911	0.000116214	0	-47.714	5.51894	0.57298	1.0984	0.252009	0.25077	0.497221
9.631	-9.33333e-005	0.00119333	0	0.00011821	0.000128523	0	-49.161	4.96721	0.515752	1.0984	0.25157	0.25102	0.49741
9.63	-0.000924444	0.000557778	0	0.000117733	0.000115348	0	-48.633	5.13045	0.532757	1.0984	0.251286	0.251469	0.497246
9.629	-0.00195556	0.00289333	0	0.000118816	0.000119226	0	-47.943	5.23024	0.543176	1.0984	0.251613	0.251144	0.497242
9.628	0.00118444	-0.00188889	0	0.000122168	0.000125621	0	-47.808	4.94418	0.513521	1.0984	0.251223	0.251576	0.497201
9.627	-0.00182444	0.000924444	0	0.000121054	0.000119985	0	-46.891	5.04447	0.523992	1.0984	0.251231	0.251681	0.497088
9.626	-0.00302667	0.00046	0	0.000124638	0.000119334	0	-47.801	4.96851	0.516155	1.0984	0.250769	0.252052	0.497179
9.625	0.00179778	-0.00200444	0	0.000119094	0.000120636	0	-47.583	5.15693	0.535785	1.09839	0.251361	0.251464	0.497174
9.624	0.000615556	-0.000764444	0	0.000116137	0.000118989	0	-47.372	5.07615	0.527447	1.09839	0.251457	0.251531	0.497012
9.623	3.77778e-005	-0.000648889	0	0.000113828	0.000110333	0	-46.939	4.95653	0.515071	1.09839	0.25117	0.251476	0.497354
9.622	0.00142667	0.000446667	0	0.000124311	0.000124454	0	-46.919	4.95971	0.515455	1.09839	0.251809	0.250872	0.497319
9.621	-0.000195556	0.000953333	0	0.000113447	0.000119453	0	-47.444	4.73541	0.492195	1.09839	0.251564	0.251186	0.49725
9.62	-0.00107333	-0.000806667	0	0.000118301	0.000113045	0	-47.85	5.1409	0.534397	1.09839	0.250876	0.251816	0.497309
9.619	-0.00137778	-0.000611111	0	0.00010931	0.000119134	0	-45.803	5.01697	0.521569	1.09839	0.250898	0.251892	0.49721
9.618	0.000564444	0.000217778	0	0.000114846	0.000124583	0	-48.465	5.3422	0.555437	1.09839	0.251471	0.25108	0.497449
9.617	0.000586667	0.000702222	0	0.000110146	0.000127687	0	-47.447	4.99057	0.518932	1.09839	0.251639	0.250994	0.497367
