Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Kawasaki	Heat_Capacity_Kawasaki	Heat_Capacity_Over_Temp	Entropy	Prob1	Prob0	Prob_-1
0.769	0.412503	0.188895	0.31822	0.0485706	0.0139787	0.0378293	-770.506	657.537	855.054	0.237044	0.414166	0.414166	0.171669
0.77	0.239443	0.353581	0.434932	0.0303315	0.066382	0.0319411	-770.12	670.579	870.882	0.237994	0.413618	0.413618	0.172764
0.771	0.419491	0.1808	0.271348	0.0598706	0.0181789	0.0486487	-770.599	746.858	968.687	0.238962	0.413478	0.413478	0.173045
0.772	0.265104	0.258785	0.254876	0.0210316	0.0423205	0.0423221	-770.116	475.274	615.64	0.240038	0.414054	0.414054	0.171892
0.773	0.24187	0.191654	0.166145	0.0117742	0.0345637	0.0120648	-759.483	572.545	740.679	0.240722	0.41282	0.41282	0.174359
0.774	0.278616	0.186574	0.307521	0.048296	0.0179412	0.0329861	-765.139	680.525	879.231	0.241545	0.412808	0.412808	0.174385
0.775	0.277952	0.267657	0.413052	0.035497	0.0284074	0.0373504	-767.938	556.282	717.783	0.242522	0.412673	0.412673	0.174654
0.776	0.171974	0.193822	0.17464	0.0254098	0.0296346	0.0130592	-757.969	454.583	585.802	0.24332	0.412834	0.412834	0.174333
0.777	0.364545	0.26303	0.26491	0.0154142	0.0326728	0.0523565	-763.525	600.401	772.717	0.24397	0.412276	0.412276	0.175448
0.778	0.218599	0.176156	0.173687	0.0185935	0.0222016	0.0138256	-757.738	621.084	798.309	0.244829	0.412265	0.412265	0.175471
0.779	0.245278	0.184208	0.212778	0.0335263	0.0168197	0.0196393	-755.167	549.557	705.464	0.245716	0.411577	0.411577	0.176846
0.78	0.163518	0.253379	0.21518	0.0171507	0.0422435	0.0371133	-759.245	678.907	870.393	0.2465	0.412831	0.412831	0.174338
0.781	0.179106	0.287656	0.184929	0.0183203	0.036031	0.0235074	-761.692	504.277	645.682	0.247467	0.412272	0.412272	0.175456
0.782	0.225931	0.17038	0.235124	0.042048	0.0242286	0.0306164	-759.153	610.035	780.096	0.248184	0.41209	0.41209	0.17582
0.783	0.160944	0.253315	0.189214	0.0109514	0.0320335	0.0307434	-756.217	653.993	835.24	0.249051	0.411746	0.411746	0.176509
0.784	0.183479	0.147608	0.228915	0.0262669	0.00802707	0.0249432	-755.477	518.455	661.294	0.249979	0.412121	0.412121	0.175759
0.785	0.286345	0.306414	0.361158	0.040392	0.0716322	0.0224792	-764.367	599.421	763.593	0.250714	0.41234	0.41234	0.175319
0.786	0.145826	0.161284	0.195646	0.0144997	0.0137291	0.0142418	-750.957	534.805	680.413	0.251562	0.41134	0.41134	0.17732
0.787	0.2135	0.284615	0.330373	0.0300607	0.0378217	0.0327998	-760.272	545.555	693.208	0.252318	0.412186	0.412186	0.175628
0.788	0.164348	0.281576	0.257064	0.0261975	0.0274616	0.028655	-755.005	510.945	648.407	0.253089	0.411728	0.411728	0.176544
0.789	0.12724	0.165023	0.16029	0.0101434	0.0150688	0.0163452	-753.798	485.873	615.809	0.253809	0.411154	0.411154	0.177691
0.79	0.127642	0.286648	0.328985	0.0102398	0.0326207	0.0454923	-756.862	599.358	758.681	0.254493	0.411459	0.411459	0.177082
0.791	0.257867	0.288618	0.224772	0.0354019	0.0316754	0.0275076	-756.404	621.96	786.295	0.255336	0.411039	0.411039	0.177922
0.792	0.155963	0.234103	0.195046	0.0179831	0.0339191	0.0193262	-751.043	699.103	882.706	0.25621	0.410909	0.410909	0.178182
0.793	0.20979	0.150009	0.239336	0.0439425	0.0192753	0.0411612	-753.121	691.638	872.179	0.257191	0.410861	0.410861	0.178277
0.794	0.171648	0.187331	0.177568	0.0167484	0.0262056	0.0186804	-748.317	656.806	827.211	0.25816	0.410395	0.410395	0.179209
0.795	0.253616	0.245742	0.203552	0.0251968	0.0354168	0.0260518	-752.308	490.199	616.602	0.259079	0.410569	0.410569	0.178862
0.796	0.299808	0.24619	0.180728	0.0468687	0.0306238	0.0210822	-755.815	618.83	777.424	0.259764	0.411494	0.411494	0.177011
0.797	0.142887	0.174058	0.118205	0.0109562	0.0200487	0.00774425	-742.539	510.961	641.105	0.260628	0.410008	0.410008	0.179983
0.798	0.276112	0.25291	0.290775	0.0368161	0.0459391	0.0511286	-753.916	526.511	659.789	0.26134	0.410407	0.410407	0.179185
0.799	0.239351	0.263134	0.177922	0.0397254	0.0335865	0.0232791	-752.703	607.165	759.906	0.262073	0.410216	0.410216	0.179568
0.8	0.224494	0.168374	0.256179	0.0220889	0.0198995	0.0273729	-746.897	553.223	691.529	0.262918	0.410066	0.410066	0.179868
0.801	0.287964	0.161747	0.250028	0.0437155	0.0135673	0.0237873	-749.77	581.596	726.088	0.263686	0.410393	0.410393	0.179213
0.802	0.136412	0.177933	0.164415	0.014547	0.0153591	0.030631	-743.527	654.672	816.3	0.264493	0.40986	0.40986	0.180281
0.803	0.187106	0.307152	0.229997	0.0315152	0.0381083	0.0261649	-749.119	724.545	902.297	0.2654	0.410443	0.410443	0.179115
0.804	0.169271	0.149283	0.210324	0.0195653	0.0125849	0.0163057	-740.016	604.965	752.444	0.266402	0.409422	0.409422	0.181156
0.805	0.172054	0.19424	0.121363	0.0234998	0.0205086	0.0126291	-742.851	609.178	756.742	0.267238	0.409713	0.409713	0.180574
0.806	0.274632	0.233988	0.290886	0.0219364	0.0271272	0.0456189	-750.136	627.823	778.936	0.268079	0.409949	0.409949	0.180102
0.807	0.27088	0.214119	0.295942	0.0378504	0.0294008	0.0419473	-748.198	667.233	826.807	0.268945	0.409745	0.409745	0.180511
0.808	0.215533	0.177341	0.192873	0.0208205	0.0196853	0.0172328	-743.708	512.98	634.876	0.269863	0.409748	0.409748	0.180505
0.809	0.118305	0.260027	0.258299	0.00939841	0.0307782	0.0212541	-740.951	609.199	753.027	0.270569	0.409014	0.409014	0.181973
0.81	0.180164	0.310905	0.314766	0.0257823	0.0353774	0.042121	-747.626	567.354	700.437	0.271405	0.409071	0.409071	0.181857
0.811	0.209846	0.221921	0.155197	0.0142788	0.0279608	0.0132699	-741.077	565.254	696.984	0.272184	0.408737	0.408737	0.182527
0.812	0.193663	0.164419	0.174651	0.0317846	0.0194765	0.0163703	-742.792	563.574	694.057	0.272958	0.409164	0.409164	0.181672
0.813	0.254607	0.132702	0.254791	0.0213031	0.0160034	0.028098	-744.689	580.208	713.663	0.273729	0.409154	0.409154	0.181692
0.814	0.186089	0.156089	0.277482	0.013429	0.0146538	0.0277994	-739.901	599.431	736.402	0.274522	0.408931	0.408931	0.182138
0.815	0.131617	0.201036	0.185762	0.0135211	0.0169371	0.0207152	-738.232	547.462	671.733	0.275341	0.408714	0.408714	0.182571
0.816	0.206994	0.160923	0.26856	0.0296342	0.0122354	0.0343236	-736.851	619.55	759.253	0.276087	0.407674	0.407674	0.184652
0.817	0.225439	0.276237	0.228126	0.0497728	0.0317758	0.0225939	-739.371	701.75	858.935	0.276931	0.40763	0.40763	0.18474
0.818	0.177464	0.189368	0.217047	0.0112852	0.0253564	0.0253365	-734.621	547.94	669.853	0.277885	0.407237	0.407237	0.185526
0.819	0.270979	0.124441	0.256432	0.0384039	0.0118537	0.0306654	-736.242	622.481	760.051	0.278629	0.407977	0.407977	0.184046
0.82	0.18597	0.228861	0.216841	0.027041	0.0215091	0.0181544	-733.579	552.017	673.192	0.279474	0.407797	0.407797	0.184406
0.821	0.215197	0.149316	0.159626	0.0198621	0.0196057	0.0117297	-734.469	495.747	603.834	0.280222	0.407593	0.407593	0.184813
0.822	0.219859	0.182194	0.311598	0.0339013	0.0208381	0.0427558	-738.485	684.497	832.721	0.280893	0.407291	0.407291	0.185417
0.823	0.162364	0.250741	0.180512	0.0200218	0.0234774	0.0198248	-737.331	594.764	722.678	0.281818	0.407747	0.407747	0.184506
0.824	0.143929	0.166213	0.105555	0.00965767	0.0142809	0.00809591	-734.303	530.059	643.275	0.282621	0.407457	0.407457	0.185085
0.825	0.152642	0.173951	0.160049	0.0153602	0.0170529	0.0197589	-733.994	545.549	661.272	0.283336	0.408406	0.408406	0.183187
0.826	0.179229	0.149447	0.225269	0.0244606	0.00879029	0.0291059	-734.071	620.402	751.092	0.28407	0.407241	0.407241	0.185519
0.827	0.185858	0.117715	0.201518	0.0133299	0.00767413	0.0187825	-732.084	596.899	721.764	0.284905	0.406995	0.406995	0.18601
0.828	0.213145	0.174976	0.222755	0.0201112	0.0135489	0.0294319	-728.926	542.334	654.993	0.285707	0.406856	0.406856	0.186288
0.829	0.250902	0.167531	0.177531	0.0172254	0.0113168	0.0183208	-731.231	530.441	639.856	0.286435	0.406892	0.406892	0.186216
0.83	0.322862	0.151716	0.245905	0.0512547	0.0115618	0.0219763	-731.031	567.394	683.608	0.287146	0.405928	0.405928	0.188144
0.831	0.140396	0.282125	0.206064	0.0170776	0.0264738	0.0156605	-730.267	576.818	694.126	0.287905	0.406732	0.406732	0.186537
0.832	0.135992	0.236571	0.18994	0.013951	0.0233478	0.0165462	-726.272	564.09	677.993	0.288676	0.405782	0.405782	0.188437
0.833	0.255521	0.234691	0.257022	0.0318837	0.0297957	0.024605	-729.132	577.927	693.79	0.28943	0.405871	0.405871	0.188257
0.834	0.165708	0.151461	0.143247	0.0178153	0.00816783	0.0125268	-727.519	558.183	669.284	0.290201	0.406383	0.406383	0.187235
0.835	0.144691	0.152353	0.168366	0.0141436	0.016385	0.0218895	-727.408	611.474	732.304	0.290944	0.405835	0.405835	0.18833
0.836	0.143775	0.206142	0.285329	0.0102141	0.0188516	0.0184867	-728.219	669.367	800.678	0.291758	0.405886	0.405886	0.188228
0.837	0.13899	0.158622	0.16794	0.0104552	0.0144163	0.0182404	-724.671	537.225	641.846	0.292648	0.405692	0.405692	0.188616
0.838	0.137828	0.226232	0.20026	0.00917107	0.0172449	0.0223395	-727.605	575.616	686.893	0.293361	0.406045	0.406045	0.187909
0.839	0.186134	0.177788	0.203488	0.018769	0.0151213	0.0175971	-721.688	578.385	689.374	0.294124	0.405448	0.405448	0.189104
0.84	0.195092	0.20709	0.107844	0.0200505	0.0310404	0.00680755	-724.92	580.745	691.363	0.29489	0.405546	0.405546	0.188909
0.841	0.137879	0.150174	0.173549	0.0109206	0.0102078	0.0150666	-725.253	609.594	724.845	0.295658	0.40583	0.40583	0.188339
0.842	0.149747	0.165105	0.147092	0.0132368	0.020611	0.0176052	-723.94	630.184	748.437	0.296463	0.405336	0.405336	0.189328
0.843	0.228703	0.234439	0.218398	0.0217978	0.0314075	0.0258704	-727.287	613.177	727.374	0.297295	0.405849	0.405849	0.188303
0.844	0.1921	0.152261	0.224433	0.0182807	0.0191966	0.0195651	-726.294	565.713	670.276	0.298103	0.405525	0.405525	0.18895
0.845	0.230974	0.156507	0.18523	0.0285993	0.0187995	0.0195828	-721.768	598.417	708.185	0.298848	0.404979	0.404979	0.190041
0.846	0.17781	0.154707	0.148919	0.0170153	0.0131485	0.0151468	-717.663	553.068	653.744	0.299635	0.404373	0.404373	0.191254
0.847	0.199506	0.230566	0.176656	0.0156772	0.0246163	0.0182041	-724.082	589.623	696.131	0.300361	0.405213	0.405213	0.189574
0.848	0.212094	0.183018	0.0882448	0.0166361	0.0181958	0.00666803	-718.164	607.811	716.759	0.301135	0.404431	0.404431	0.191139
0.849	0.181095	0.187711	0.162968	0.0267018	0.019674	0.0211447	-722.243	527.038	620.775	0.301931	0.40508	0.40508	0.189839
0.85	0.159445	0.162179	0.256111	0.0162566	0.0171585	0.0145048	-720.602	628.294	739.17	0.302621	0.404105	0.404105	0.191789
0.851	0.24854	0.203222	0.235951	0.0237879	0.0229959	0.0354917	-720.397	643.843	756.572	0.303442	0.404757	0.404757	0.190485
0.852	0.153489	0.150784	0.16413	0.0161589	0.0136024	0.0139969	-716.738	460.813	540.861	0.304283	0.404439	0.404439	0.191123
0.853	0.209495	0.185915	0.224168	0.0165802	0.0148638	0.0246517	-718.421	580.328	680.338	0.304884	0.404373	0.404373	0.191253
0.854	0.20068	0.195168	0.189227	0.0237732	0.0282904	0.0135421	-720.171	537.755	629.689	0.30564	0.404353	0.404353	0.191294
0.855	0.178101	0.138049	0.181381	0.0165414	0.00996849	0.0123014	-716.442	624.316	730.195	0.306339	0.404261	0.404261	0.191478
0.856	0.177536	0.200035	0.218465	0.0196647	0.0312934	0.0172102	-719.954	560.285	654.539	0.307151	0.403919	0.403919	0.192162
0.857	0.152128	0.161043	0.19729	0.015953	0.0152808	0.0227953	-715.981	584.871	682.463	0.307878	0.40425	0.40425	0.191501
0.858	0.226951	0.293055	0.159464	0.0263695	0.0223635	0.0142042	-716.349	552.506	643.946	0.308636	0.403668	0.403668	0.192665
0.859	0.284104	0.183531	0.161638	0.0370059	0.0169085	0.0112774	-714.692	559.365	651.182	0.309352	0.403361	0.403361	0.193278
0.86	0.162965	0.119715	0.156314	0.0115877	0.00835024	0.0157074	-708.93	542.466	630.775	0.310075	0.402127	0.402127	0.195746
0.861	0.138463	0.171554	0.196792	0.0112976	0.0147439	0.0232363	-712.569	582.959	677.072	0.310776	0.403349	0.403349	0.193302
0.862	0.1714	0.127023	0.14619	0.0223171	0.0110585	0.0139777	-709.944	669.876	777.118	0.311528	0.402696	0.402696	0.194608
0.863	0.154675	0.158587	0.219063	0.0112189	0.0193477	0.0232405	-712.837	619.333	717.652	0.312392	0.403519	0.403519	0.192961
0.864	0.116228	0.175346	0.166588	0.00729499	0.0163146	0.0111079	-710.727	573.906	664.243	0.313189	0.402591	0.402591	0.194818
0.865	0.171817	0.128639	0.162431	0.0153146	0.0105985	0.0132678	-712.737	583.196	674.215	0.313927	0.402907	0.402907	0.194185
0.866	0.233045	0.169657	0.17642	0.0172776	0.0131032	0.0247264	-715.543	636.459	734.941	0.314676	0.40315	0.40315	0.1937
0.867	0.144324	0.155019	0.169377	0.00819191	0.0163003	0.0188521	-708.436	512.48	591.096	0.315493	0.402791	0.402791	0.194418
0.868	0.156584	0.1865	0.187183	0.0155323	0.0240646	0.0171095	-710.569	596.086	686.735	0.31615	0.402289	0.402289	0.195422
0.869	0.137551	0.151588	0.202975	0.0107501	0.0133279	0.0184701	-708.434	702.713	808.645	0.316913	0.402599	0.402599	0.194802
0.87	0.189671	0.150712	0.187118	0.0131703	0.0129276	0.0183701	-707.758	597.479	686.758	0.317811	0.402003	0.402003	0.195994
0.871	0.163339	0.234628	0.212014	0.0212382	0.0268946	0.0157755	-707.075	588.923	676.146	0.318574	0.401698	0.401698	0.196604
0.872	0.168794	0.193097	0.103539	0.0150351	0.0241961	0.00785466	-706.426	537.259	616.123	0.319326	0.40223	0.40223	0.19554
0.873	0.168989	0.159419	0.134059	0.0101374	0.0172012	0.011708	-705.107	510.317	584.556	0.32001	0.40168	0.40168	0.196639
0.874	0.151083	0.181206	0.1645	0.0157061	0.0199321	0.0134195	-702.985	620.643	710.117	0.32066	0.401276	0.401276	0.197447
0.875	0.107482	0.177459	0.166035	0.00656649	0.0211286	0.0144592	-701.377	656.893	750.735	0.321449	0.400603	0.400603	0.198794
0.876	0.145353	0.151751	0.160544	0.00854553	0.0193225	0.0158764	-703.414	553.822	632.217	0.322283	0.401393	0.401393	0.197214
0.877	0.122948	0.182681	0.155014	0.00940288	0.0125549	0.0165983	-703.112	566.311	645.737	0.322985	0.40106	0.40106	0.19788
0.878	0.132828	0.159364	0.168642	0.0086832	0.0118244	0.0130441	-704.41	578.179	658.519	0.323703	0.40161	0.40161	0.19678
0.879	0.201928	0.227182	0.138728	0.0200768	0.0114298	0.0113343	-701.318	584.048	664.446	0.324435	0.400653	0.400653	0.198693
0.88	0.170266	0.142514	0.188002	0.0158744	0.010708	0.0224974	-702.605	644.483	732.367	0.325173	0.400956	0.400956	0.198088
0.881	0.156727	0.158911	0.145747	0.0124298	0.0111922	0.0147433	-699.274	626.687	711.336	0.325987	0.400369	0.400369	0.199262
0.882	0.172509	0.145472	0.152803	0.0122698	0.0138185	0.0131829	-696.956	519.06	588.503	0.326777	0.400105	0.400105	0.199791
0.883	0.104946	0.177658	0.203486	0.00546593	0.0156026	0.0219083	-700.282	610.091	690.929	0.327431	0.400406	0.400406	0.199188
0.884	0.122347	0.182449	0.204516	0.00885508	0.0152722	0.0132173	-697.085	534.209	604.309	0.328199	0.400188	0.400188	0.199624
0.885	0.175101	0.134055	0.163275	0.0188136	0.012448	0.0174062	-696.517	592.864	669.903	0.32887	0.400068	0.400068	0.199864
0.886	0.199416	0.155933	0.169674	0.0180884	0.0145627	0.0218332	-701.22	618.615	698.211	0.329614	0.400357	0.400357	0.199287
0.887	0.177763	0.216014	0.186269	0.0181917	0.0276377	0.0146147	-698.25	640.679	722.299	0.33039	0.400693	0.400693	0.198613
0.888	0.179562	0.158756	0.202136	0.0184531	0.0110363	0.0258526	-699.212	604.712	680.982	0.331193	0.400908	0.400908	0.198185
0.889	0.130589	0.124247	0.128612	0.00889105	0.0110706	0.0097927	-696.359	573.409	645.005	0.331949	0.400286	0.400286	0.199428
0.89	0.135434	0.165749	0.180135	0.011565	0.0134477	0.013122	-696.782	600.281	674.473	0.332666	0.400058	0.400058	0.199883
0.891	0.17451	0.13175	0.154854	0.0159035	0.0153597	0.0132722	-695.164	592.437	664.912	0.333415	0.39978	0.39978	0.20044
0.892	0.172138	0.162145	0.173163	0.0199312	0.0136825	0.0167929	-692.641	626.906	702.809	0.334154	0.398906	0.398906	0.202188
0.893	0.143835	0.139153	0.121694	0.0121157	0.00879535	0.0107992	-689.636	530.507	594.073	0.334935	0.39827	0.39827	0.20346
0.894	0.120625	0.141735	0.134625	0.011208	0.00980546	0.0106145	-693.704	606.857	678.811	0.335595	0.39924	0.39924	0.20152
0.895	0.136668	0.121939	0.112955	0.00917145	0.0100351	0.009755	-695.345	457.321	510.973	0.336349	0.399774	0.399774	0.200452
0.896	0.163997	0.128146	0.149525	0.0175903	0.00905645	0.0108658	-689.479	520.739	581.182	0.336917	0.398915	0.398915	0.20217
0.897	0.144562	0.114316	0.125189	0.0151345	0.0079956	0.00701198	-688.941	582.917	649.852	0.337563	0.398938	0.398938	0.202124
0.898	0.170161	0.167687	0.150399	0.0206453	0.0151427	0.0138743	-693.767	641.77	714.666	0.338285	0.399258	0.399258	0.201484
0.899	0.120124	0.166633	0.166898	0.0116397	0.0131356	0.0133938	-693.521	582.221	647.631	0.339079	0.399078	0.399078	0.201843
0.9	0.178038	0.131278	0.184734	0.0189096	0.0108937	0.0169273	-689.509	571.073	634.525	0.339799	0.398681	0.398681	0.202638
0.901	0.116876	0.163234	0.15988	0.00821726	0.0142498	0.0125072	-689.879	573.594	636.62	0.340504	0.398386	0.398386	0.203228
0.902	0.108514	0.147708	0.139824	0.00727524	0.0106576	0.00967851	-685.581	513.517	569.309	0.341211	0.397596	0.397596	0.204807
0.903	0.146978	0.123718	0.157161	0.0156069	0.00896796	0.0105914	-682.184	510.131	564.93	0.341844	0.397265	0.397265	0.20547
0.904	0.104625	0.12707	0.116394	0.00718563	0.00980101	0.00665074	-682.176	557.131	616.295	0.342471	0.397631	0.397631	0.204738
0.905	0.169893	0.211606	0.152299	0.0137048	0.0273933	0.0117357	-688.899	688.64	760.928	0.343156	0.398389	0.398389	0.203222
0.906	0.126936	0.120701	0.129681	0.00893912	0.0100902	0.0110994	-682.566	529.404	584.331	0.344002	0.397351	0.397351	0.205297
0.907	0.178394	0.182459	0.126072	0.0160735	0.019538	0.0140554	-687.936	608.591	670.993	0.344651	0.397538	0.397538	0.204924
0.908	0.141814	0.154063	0.189143	0.0156393	0.0145337	0.0200902	-684.167	551.907	607.827	0.345396	0.397717	0.397717	0.204567
0.909	0.100387	0.132987	0.147616	0.00435796	0.00979471	0.00848335	-685.723	460.587	506.697	0.346072	0.398	0.398	0.204
0.91	0.143112	0.12396	0.122906	0.0101392	0.00936887	0.0109797	-685.613	570.778	627.229	0.346635	0.397551	0.397551	0.204898
0.911	0.137621	0.167149	0.110464	0.0102072	0.0137043	0.00707364	-684.457	526.831	578.3	0.347332	0.397931	0.397931	0.204138
0.912	0.140858	0.134603	0.152951	0.0114706	0.0119715	0.0132368	-682.254	598.207	655.929	0.347974	0.397132	0.397132	0.205737
0.913	0.0990765	0.133016	0.113909	0.00643231	0.0112167	0.00712823	-679.61	544.51	596.397	0.348703	0.396888	0.396888	0.206223
0.914	0.133789	0.14459	0.11928	0.0095451	0.0151354	0.00768307	-683.545	500.005	547.052	0.349366	0.39728	0.39728	0.205441
0.915	0.132663	0.136332	0.11487	0.0100803	0.00934958	0.00912171	-677.668	516.016	563.952	0.349974	0.395853	0.395853	0.208293
0.916	0.157326	0.137827	0.129673	0.0119734	0.0110797	0.00927471	-684.423	572.312	624.794	0.3506	0.397258	0.397258	0.205484
0.917	0.150695	0.164228	0.113767	0.0096766	0.0142211	0.00895826	-679.2	550.818	600.673	0.351294	0.396125	0.396125	0.207751
0.918	0.159202	0.124444	0.137732	0.013284	0.0101905	0.00991415	-676.688	657.435	716.161	0.351962	0.39595	0.39595	0.208101
0.919	0.11617	0.116214	0.122137	0.00890295	0.00733584	0.00777975	-678.034	486.56	529.445	0.352757	0.396048	0.396048	0.207903
0.92	0.14124	0.158326	0.113452	0.0117812	0.0123568	0.00775688	-676.697	574.156	624.083	0.353346	0.396486	0.396486	0.207028
0.921	0.108625	0.142175	0.185205	0.00730795	0.0117646	0.0137145	-679.325	548.516	595.566	0.354039	0.396294	0.396294	0.207411
0.922	0.115561	0.131325	0.118037	0.00915756	0.00947043	0.00784903	-674.963	501.021	543.407	0.354701	0.395688	0.395688	0.208624
0.923	0.135791	0.138965	0.110179	0.00791477	0.0107957	0.00689533	-674.043	568.272	615.679	0.355305	0.395179	0.395179	0.209641
0.924	0.157051	0.133725	0.143797	0.0139243	0.0138401	0.0128208	-676.101	615.601	666.235	0.355989	0.39556	0.39556	0.208881
0.925	0.15536	0.147481	0.14621	0.0133118	0.0131561	0.0113972	-677.682	511.68	553.168	0.356729	0.396124	0.396124	0.207753
0.926	0.117352	0.130431	0.16903	0.00845985	0.00829966	0.0153987	-673.674	539.889	583.033	0.357344	0.395258	0.395258	0.209485
0.927	0.139608	0.153911	0.123631	0.011011	0.00954405	0.00907123	-673.424	507.758	547.744	0.357992	0.395603	0.395603	0.208794
0.928	0.149994	0.155266	0.154818	0.0149251	0.0119669	0.0158622	-672.9	568.906	613.045	0.3586	0.394749	0.394749	0.210501
0.929	0.146772	0.148964	0.12554	0.0127659	0.0120747	0.00972902	-675.639	476.338	512.743	0.359281	0.395448	0.395448	0.209104
0.93	0.137532	0.164886	0.120075	0.0113128	0.0157229	0.00810736	-674.489	503.935	541.865	0.359851	0.395663	0.395663	0.208674
0.931	0.125475	0.166405	0.182011	0.00787079	0.0113462	0.0188787	-672.083	506.136	543.648	0.360453	0.394881	0.394881	0.210239
0.932	0.163933	0.118389	0.129572	0.0148762	0.00958315	0.00809472	-665.187	520.997	559.01	0.361057	0.393624	0.393624	0.212751
0.933	0.113996	0.114688	0.100662	0.00618252	0.00938872	0.00615924	-671.954	552.399	592.068	0.361678	0.39468	0.39468	0.21064
0.934	0.160359	0.122262	0.152852	0.0207168	0.0110425	0.0127425	-669.29	637.23	682.259	0.362336	0.39461	0.39461	0.21078
0.935	0.148574	0.119591	0.134482	0.0133017	0.0091205	0.00897291	-671.765	512.614	548.25	0.363094	0.395398	0.395398	0.209203
0.936	0.0985886	0.10376	0.110291	0.00551869	0.00619726	0.00702439	-667.023	506.058	540.66	0.363703	0.393953	0.393953	0.212093
0.937	0.131935	0.124879	0.155155	0.00979931	0.00748137	0.00916235	-668.906	564.114	602.043	0.364304	0.394598	0.394598	0.210803
