Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Glauber	Heat_Capacity_Glauber	Heat_Capacity_Over_Temp	Entropy_Glauber	Prob1	Prob0	Prob_-1
7.086	0.03899	0.04122	0.0391667	0.000121308	0.000121335	0.000120547	-146.019	18.2302	2.5727	0.00509091	0.336962	0.337481	0.325557
7.085	0.0394833	0.03903	0.0389133	0.000122244	0.000119003	0.000124783	-145.231	16.7729	2.36738	0.00509377	0.337204	0.336553	0.326242
7.084	0.03913	0.0386133	0.03858	0.000131995	0.000117302	0.000124287	-144.507	18.5771	2.6224	0.0050964	0.337298	0.337514	0.325188
7.083	0.0419367	0.04045	0.0386167	0.000131205	0.000139249	0.000121205	-145.916	17.9848	2.53915	0.00509931	0.337009	0.337206	0.325786
7.082	0.0413333	0.0401433	0.03983	0.000133076	0.00013491	0.000124755	-145.78	18.6734	2.63674	0.00510214	0.337311	0.337251	0.325438
7.081	0.0377233	0.03966	0.0382033	0.000108491	0.00013284	0.000107412	-146.213	17.4483	2.4641	0.00510506	0.33728	0.337318	0.325402
7.08	0.0391367	0.0394767	0.03957	0.000121353	0.000123845	0.000133522	-144.565	17.4979	2.47146	0.0051078	0.337271	0.33683	0.325899
7.079	0.0373367	0.03836	0.0389867	0.000117541	0.000117286	0.000122019	-145.15	17.9851	2.54062	0.00511055	0.336899	0.337487	0.325614
7.078	0.04031	0.0401733	0.0395367	0.000126066	0.000131273	0.000116429	-145.443	17.468	2.46793	0.00511337	0.337163	0.33715	0.325687
7.077	0.0394767	0.0382433	0.0394333	0.000125327	0.000113675	0.000126487	-145.239	18.2365	2.57686	0.00511611	0.336972	0.337266	0.325762
7.076	0.0382667	0.0398867	0.0367533	0.0001211	0.000127971	0.000111779	-145.571	17.6098	2.48866	0.00511898	0.337361	0.33693	0.325709
7.075	0.0396067	0.0402467	0.0380167	0.000127158	0.00012845	0.000116107	-144.005	17.9142	2.53204	0.00512174	0.3371	0.336946	0.325954
7.074	0.03803	0.03756	0.03883	0.000112926	0.000121585	0.000121295	-146.116	16.8312	2.3793	0.00512456	0.336951	0.33712	0.325929
7.073	0.03911	0.0388967	0.0413633	0.000120417	0.000125396	0.000128309	-145.126	17.8	2.51661	0.0051272	0.337193	0.337268	0.325539
7.072	0.04126	0.0403767	0.0388833	0.000140826	0.000139458	0.000129306	-145.046	17.4872	2.47274	0.00513	0.336967	0.337087	0.325947
7.071	0.0377	0.03796	0.0404933	0.000114508	0.000120067	0.000129235	-145.812	16.8583	2.38414	0.00513274	0.337309	0.337373	0.325318
7.07	0.0402	0.0382267	0.0384467	0.000124187	0.000120222	0.000123581	-145.779	18.9817	2.68482	0.00513539	0.336624	0.337244	0.326131
7.069	0.03797	0.03829	0.0375733	0.000116267	0.000115895	0.000117115	-144.699	18.4261	2.60661	0.00513838	0.336857	0.33677	0.326373
7.068	0.0382933	0.04038	0.03953	0.000120763	0.000132118	0.000125047	-143.972	17.7754	2.51491	0.00514127	0.33692	0.33733	0.32575
7.067	0.0392733	0.0387667	0.0386833	0.000122143	0.000126276	0.000123206	-143.887	16.7896	2.37577	0.00514407	0.336978	0.337032	0.32599
7.066	0.0406267	0.0383667	0.0400233	0.000119578	0.000126065	0.000130929	-145.391	19.0692	2.69873	0.00514671	0.336707	0.337141	0.326152
7.065	0.04013	0.03996	0.0397467	0.000124378	0.000130704	0.000131358	-148.122	18.2069	2.57706	0.0051497	0.336968	0.337153	0.325879
7.064	0.0369	0.0384867	0.0375	0.000115265	0.000115084	0.000114693	-145.145	16.7835	2.37592	0.00515257	0.337181	0.33705	0.325769
7.063	0.03978	0.0391133	0.0400367	0.000126508	0.000127691	0.000129515	-147.229	17.7076	2.5071	0.00515521	0.336948	0.337053	0.325999
7.062	0.0401033	0.0388667	0.0388533	0.000128358	0.000117575	0.000123049	-144.556	17.1205	2.42432	0.00515799	0.337523	0.336971	0.325506
7.061	0.04008	0.0402533	0.0383167	0.000128684	0.000126026	0.000125317	-146.15	17.4633	2.4732	0.00516069	0.337026	0.337007	0.325968
7.06	0.0392133	0.0418	0.0395967	0.000131678	0.000150958	0.000132922	-144.136	16.9592	2.40216	0.00516343	0.336766	0.337016	0.326219
7.059	0.03904	0.0392767	0.03753	0.000126497	0.000123653	0.000123612	-146.063	18.3708	2.60246	0.0051661	0.336926	0.336917	0.326158
7.058	0.03965	0.0398533	0.03955	0.000121838	0.000128456	0.000134059	-145.441	18.1913	2.5774	0.005169	0.337214	0.336872	0.325913
7.057	0.0373267	0.0381267	0.03836	0.000110246	0.000112091	0.000124963	-144.068	17.5684	2.4895	0.00517186	0.33713	0.336852	0.326018
7.056	0.0405833	0.0397567	0.0397067	0.000133047	0.000128817	0.000124128	-147.113	17.2209	2.4406	0.00517463	0.336886	0.33717	0.325944
7.055	0.03899	0.04073	0.0406533	0.000117	0.000131795	0.000126841	-146.08	18.8089	2.66604	0.00517734	0.336949	0.336996	0.326056
7.054	0.04006	0.0393367	0.03926	0.000132246	0.000115007	0.000131681	-144.857	17.4603	2.47523	0.0051803	0.337146	0.337418	0.325437
7.053	0.0384033	0.0389433	0.0392767	0.000121602	0.000130584	0.000115837	-144.855	17.3625	2.46172	0.00518305	0.336722	0.336734	0.326543
7.052	0.0391267	0.0400867	0.0396	0.00012173	0.000133216	0.000122373	-147.03	19.1374	2.71375	0.00518578	0.337066	0.33713	0.325804
7.051	0.0398633	0.0386433	0.0375167	0.000114438	0.000110965	0.000118227	-145.394	16.2796	2.30884	0.0051888	0.337512	0.336811	0.325677
7.05	0.03811	0.0385067	0.0382367	0.000126754	0.000119271	0.000114271	-145.89	17.9319	2.54354	0.00519137	0.337486	0.337041	0.325473
7.049	0.03992	0.0382867	0.0397333	0.000131586	0.000119635	0.000134556	-143.401	17.7445	2.5173	0.00519419	0.337138	0.33738	0.325482
7.048	0.0387067	0.0394533	0.0398467	0.00011887	0.000133417	0.000132113	-146.409	17.2914	2.45338	0.00519699	0.337304	0.336853	0.325842
7.047	0.0399033	0.0387267	0.0395933	0.000128667	0.000123164	0.000128204	-146.375	17.5098	2.48472	0.00519971	0.337003	0.337182	0.325814
7.046	0.0387667	0.0389267	0.0376033	0.000120906	0.00012256	0.000120948	-146.562	17.9722	2.5507	0.00520248	0.337249	0.337019	0.325732
7.045	0.0399633	0.0404067	0.04089	0.00013647	0.000130812	0.000141329	-147.077	17.3397	2.46127	0.00520531	0.337408	0.337328	0.325264
7.044	0.03947	0.0388133	0.0407367	0.000119603	0.000132275	0.000126068	-146.336	18.4163	2.61447	0.00520804	0.336782	0.337393	0.325824
7.043	0.0388167	0.03957	0.0391467	0.00012587	0.000123177	0.000129286	-147.83	18.2699	2.59406	0.00521095	0.337234	0.336543	0.326222
7.042	0.04034	0.0394267	0.0398833	0.000129827	0.000118515	0.000124024	-147.166	18.0264	2.55984	0.00521383	0.337401	0.337169	0.32543
7.041	0.0392833	0.0394867	0.0402333	0.000123024	0.000127984	0.000134301	-146.36	16.8934	2.39929	0.00521668	0.337017	0.337084	0.325899
7.04	0.0399033	0.0392667	0.0393167	0.000134603	0.000121319	0.000120131	-147.863	17.907	2.5436	0.00521934	0.33758	0.337353	0.325067
7.039	0.0404433	0.0378267	0.0389933	0.000128515	0.000113278	0.00012113	-144.992	18.6044	2.64305	0.00522217	0.337357	0.336973	0.32567
7.038	0.0399933	0.0385833	0.0392633	0.00012316	0.00012335	0.000119374	-146.759	16.9658	2.4106	0.0052251	0.337579	0.33709	0.325331
7.037	0.0385233	0.03986	0.0393367	0.000129311	0.000127343	0.000130307	-147.495	16.6836	2.37084	0.00522778	0.33694	0.337064	0.325996
7.036	0.0383867	0.0383233	0.0393167	0.000122168	0.000120656	0.000133035	-145.684	16.6493	2.3663	0.00523042	0.337264	0.337249	0.325487
7.035	0.03731	0.0396933	0.0405433	0.000124327	0.000123926	0.000130621	-147.092	17.6377	2.50714	0.00523305	0.337417	0.337086	0.325498
7.034	0.0391433	0.0391067	0.04038	0.000123329	0.000120153	0.00012623	-145.858	17.401	2.47384	0.00523583	0.337582	0.336948	0.32547
7.033	0.03993	0.0387567	0.03996	0.00012334	0.000119784	0.000135412	-145.286	17.8513	2.53822	0.00523858	0.337502	0.336956	0.325542
7.032	0.0397267	0.04146	0.0395967	0.00013166	0.000134847	0.000122251	-145.507	18.4093	2.61793	0.0052414	0.337244	0.33715	0.325606
7.031	0.04045	0.03859	0.03929	0.000140022	0.00012516	0.000128399	-145.985	18.8749	2.68453	0.00524431	0.337523	0.33648	0.325997
7.03	0.0395067	0.03876	0.0385133	0.000124404	0.000117091	0.000123115	-145.201	18.7246	2.66352	0.00524729	0.337597	0.336681	0.325722
7.029	0.0392633	0.0380667	0.0397433	0.000118569	0.000118316	0.000121748	-145.841	18.754	2.66808	0.00525025	0.336459	0.337301	0.32624
7.028	0.0390333	0.0390833	0.03871	0.00011746	0.000128782	0.000125687	-146.145	18.9122	2.69098	0.00525322	0.336883	0.337459	0.325658
7.027	0.04007	0.03904	0.03972	0.000131459	0.000121634	0.000120091	-146.072	17.8979	2.54702	0.00525621	0.337174	0.337087	0.325739
7.026	0.0402467	0.03881	0.0386067	0.000128587	0.000122215	0.000120247	-146.653	16.9342	2.41022	0.00525904	0.337116	0.336981	0.325903
7.025	0.0390867	0.03867	0.0397533	0.000116335	0.000129831	0.000126195	-145.125	18.0524	2.56974	0.00526171	0.337058	0.33707	0.325872
7.024	0.0393267	0.0408667	0.04004	0.000128896	0.000134767	0.000128075	-146.341	17.8192	2.53691	0.00526457	0.33688	0.337129	0.325991
7.023	0.04119	0.0407533	0.0413167	0.000137873	0.000131047	0.000128573	-146.474	19.3095	2.74947	0.00526739	0.337576	0.336707	0.325718
7.022	0.0390467	0.0371667	0.03832	0.000119656	0.000107234	0.000120469	-145.67	17.8626	2.5438	0.00527044	0.336947	0.3376	0.325453
7.021	0.0381067	0.04021	0.0391333	0.000120789	0.000123374	0.000123278	-144.15	18.5282	2.63896	0.00527327	0.337033	0.336359	0.326608
7.02	0.04003	0.0398367	0.0403433	0.000129479	0.000127469	0.000130805	-147.662	18.7313	2.66827	0.0052762	0.337538	0.337361	0.325101
7.019	0.0397933	0.0392133	0.0398967	0.000125514	0.000127641	0.000132846	-147.222	18.5622	2.64456	0.00527917	0.337173	0.337039	0.325788
7.018	0.0385133	0.03943	0.03921	0.000117322	0.000133643	0.000125007	-144.253	19.2143	2.73786	0.00528211	0.336986	0.337334	0.32568
7.017	0.03816	0.03941	0.0382733	0.000108098	0.000117571	0.000118863	-146.395	19.3602	2.75904	0.00528515	0.337369	0.336748	0.325883
7.016	0.03882	0.03981	0.0376333	0.000126762	0.000126051	0.00011634	-146.107	18.3785	2.61951	0.00528821	0.337142	0.337208	0.32565
7.015	0.0403667	0.03958	0.0403467	0.000125258	0.000122081	0.000134086	-147.306	17.5554	2.50255	0.00529112	0.337239	0.337528	0.325233
7.014	0.0385867	0.0378567	0.0386067	0.000120204	0.000112419	0.000128516	-146.014	16.894	2.40861	0.0052939	0.33735	0.336989	0.325661
7.013	0.0395867	0.03965	0.0402767	0.000127577	0.000128929	0.000132256	-147.367	19.158	2.73178	0.00529658	0.337042	0.337416	0.325542
7.012	0.0371767	0.0402967	0.0386633	0.000117924	0.000133896	0.000131895	-145.364	17.151	2.44595	0.00529962	0.336839	0.337084	0.326077
7.011	0.03955	0.0393933	0.0385	0.000126	0.00012	0.000121519	-146.437	18.0757	2.57819	0.00530233	0.33718	0.336234	0.326586
7.01	0.0401433	0.04122	0.04066	0.000141581	0.000141851	0.000136492	-146.598	17.5684	2.5062	0.0053052	0.33755	0.336691	0.325759
7.009	0.0404533	0.0380067	0.0390567	0.000131164	0.000116809	0.000122498	-145.329	18.1407	2.5882	0.00530798	0.337297	0.336956	0.325748
7.008	0.0384967	0.0378033	0.0408633	0.00012466	0.000119991	0.000143236	-144.65	18.4308	2.62997	0.00531086	0.337467	0.337188	0.325346
7.007	0.0393633	0.0397133	0.0405433	0.000119434	0.00012035	0.000145173	-147.608	16.9686	2.42167	0.00531378	0.337101	0.33763	0.325269
7.006	0.0393667	0.0387033	0.0385967	0.000132918	0.000119161	0.000121962	-146.587	16.9426	2.4183	0.00531647	0.337568	0.337019	0.325413
7.005	0.04	0.0391333	0.0399667	0.000133571	0.000118116	0.000132753	-145.393	17.8903	2.55394	0.00531916	0.337069	0.337044	0.325887
7.004	0.0419633	0.0396767	0.0397133	0.000134866	0.000126384	0.000115878	-145.22	18.6212	2.65865	0.005322	0.3376	0.337098	0.325302
7.003	0.03975	0.0390133	0.0393467	0.000124882	0.000117093	0.000123099	-147.523	18.5164	2.64407	0.00532495	0.33742	0.336819	0.325761
7.002	0.0390367	0.0381333	0.0382533	0.000123853	0.000119544	0.000108511	-146.15	18.6082	2.65755	0.00532789	0.33724	0.337457	0.325303
7.001	0.0395033	0.04116	0.0386433	0.000126596	0.000135284	0.000113929	-147.285	17.7638	2.53733	0.00533084	0.337291	0.337304	0.325404
7	0.0394067	0.0400033	0.03714	0.000122893	0.000130551	0.000114901	-147.875	17.1647	2.4521	0.00533366	0.337556	0.33699	0.325454
6.999	0.0382867	0.0387	0.03852	0.000119896	0.000128205	0.000109627	-146.11	17.9601	2.56609	0.00533639	0.337067	0.336582	0.326351
6.998	0.0393433	0.03822	0.0391533	0.000137446	0.000125653	0.000129751	-144.834	17.5798	2.51212	0.00533924	0.337117	0.337036	0.325848
6.997	0.03817	0.0380433	0.04082	0.000120838	0.000122536	0.000129998	-145.469	17.7182	2.53226	0.00534203	0.336742	0.337273	0.325984
6.996	0.03895	0.0386667	0.03968	0.000126459	0.000124983	0.000128853	-146.247	17.5269	2.50527	0.00534484	0.337056	0.336701	0.326243
6.995	0.0400667	0.0399867	0.0405267	0.00012757	0.000124549	0.000135438	-147.959	18.9466	2.7086	0.00534762	0.336963	0.336926	0.326111
6.994	0.0401767	0.0393633	0.0389433	0.000134157	0.000140115	0.000133083	-147.405	19.3004	2.75957	0.00535063	0.336951	0.337612	0.325437
6.993	0.0401033	0.03803	0.03903	0.000123098	0.000121655	0.000119263	-147.849	17.6617	2.52562	0.0053537	0.336982	0.33725	0.325768
6.992	0.0401267	0.0389367	0.0402633	0.000137234	0.000130122	0.000131942	-146.153	16.6131	2.37602	0.00535651	0.336749	0.336647	0.326604
6.991	0.0392567	0.0407867	0.0402867	0.000126488	0.00014163	0.000142088	-146.494	16.9982	2.43144	0.00535915	0.336983	0.336629	0.326388
6.99	0.0390733	0.0399667	0.0379533	0.000123962	0.000126221	0.000115897	-146.011	18.8636	2.69866	0.00536185	0.337566	0.33735	0.325084
6.989	0.04098	0.04131	0.04117	0.000130239	0.000140065	0.000137314	-146.893	18.2777	2.61521	0.00536485	0.336951	0.336802	0.326247
6.988	0.0395567	0.0406667	0.0406633	0.000129484	0.000124579	0.000134433	-147.424	18.1917	2.60327	0.00536775	0.33731	0.336988	0.325702
6.987	0.0402067	0.0389933	0.0402833	0.000130245	0.000128888	0.000144722	-146.158	17.1621	2.45629	0.00537065	0.337386	0.337193	0.325421
6.986	0.03919	0.0383067	0.0390667	0.000118952	0.000114003	0.000123752	-148.131	18.9118	2.7071	0.00537337	0.337181	0.337136	0.325683
6.985	0.03962	0.0405033	0.0385833	0.000136933	0.000135166	0.000122546	-148.369	18.5463	2.65516	0.00537638	0.337229	0.337033	0.325738
6.984	0.0404767	0.0392567	0.0387433	0.000137875	0.000135337	0.000115134	-148.81	17.7369	2.53965	0.00537933	0.337294	0.337047	0.325659
6.983	0.03867	0.03837	0.0396333	0.000127213	0.000118293	0.000122599	-145.3	17.8043	2.54966	0.00538215	0.337099	0.337232	0.325669
6.982	0.0396133	0.0386833	0.0411333	0.000128235	0.000123917	0.000134193	-147.577	17.056	2.44285	0.00538499	0.337344	0.336934	0.325721
6.981	0.0392467	0.03818	0.04009	0.000117928	0.00011925	0.000140031	-145.766	19.9798	2.86203	0.0053877	0.336882	0.337423	0.325694
6.98	0.04015	0.0389067	0.0391067	0.000131985	0.000134031	0.000129055	-148.646	18.7499	2.68624	0.00539088	0.337232	0.337391	0.325377
6.979	0.0405333	0.0398967	0.0390667	0.000133964	0.000134034	0.000127162	-147.097	17.9825	2.57665	0.00539387	0.337181	0.337231	0.325588
6.978	0.03593	0.0398167	0.0393167	0.000109984	0.000127448	0.000121507	-147.479	18.9642	2.71772	0.00539673	0.337712	0.337078	0.32521
6.977	0.04082	0.0396367	0.03923	0.000136667	0.000125092	0.000121481	-146.795	17.5389	2.51381	0.00539975	0.337061	0.337257	0.325682
6.976	0.03854	0.04128	0.0393067	0.000117014	0.000131786	0.000131656	-147.727	21.2028	3.0394	0.00540254	0.337198	0.337349	0.325453
6.975	0.0397833	0.0394267	0.0394567	0.000130875	0.000125974	0.000143927	-145.725	18.3721	2.634	0.00540592	0.337062	0.337549	0.325389
6.974	0.0392133	0.0385067	0.03922	0.000128975	0.00011016	0.000122591	-148.378	17.9976	2.58067	0.00540885	0.336633	0.337218	0.326149
6.973	0.0376867	0.0397733	0.0412133	0.000120666	0.000134821	0.000139079	-146.311	19.2379	2.75891	0.00541171	0.337159	0.337137	0.325704
6.972	0.0414733	0.0392633	0.0400767	0.000123176	0.00013727	0.000127431	-146.343	18.5498	2.66061	0.00541478	0.337089	0.336809	0.326102
6.971	0.0411533	0.0397467	0.04314	0.000137303	0.000122144	0.000144332	-146.277	17.917	2.57022	0.00541774	0.337172	0.337103	0.325724
6.97	0.0396233	0.03921	0.04044	0.0001315	0.000132601	0.000116325	-148.171	17.906	2.56902	0.00542059	0.336993	0.337584	0.325422
6.969	0.0392667	0.03889	0.0396967	0.000127223	0.000124325	0.000130245	-147.188	18.2421	2.61761	0.00542345	0.337079	0.337181	0.32574
6.968	0.03882	0.0382567	0.0407567	0.000111115	0.00011946	0.000127729	-146.045	19.1704	2.75121	0.00542635	0.337443	0.336861	0.325696
6.967	0.03859	0.0389133	0.0381867	0.000128648	0.000127021	0.000123991	-145.438	18.9312	2.71727	0.00542941	0.336961	0.337273	0.325766
6.966	0.0391567	0.0391867	0.03923	0.000126514	0.00012926	0.000122751	-147.321	18.208	2.61383	0.00543243	0.337187	0.337282	0.325531
6.965	0.03912	0.0386933	0.0406733	0.000130108	0.000116784	0.00012756	-147.851	19.5861	2.81207	0.00543533	0.337242	0.336927	0.325831
6.964	0.03972	0.0404567	0.03869	0.000129943	0.000126116	0.000124042	-145.469	19.2191	2.75977	0.00543846	0.337036	0.337158	0.325807
6.963	0.0397867	0.03988	0.03916	0.000140255	0.000121609	0.000131489	-147.683	19.2323	2.76207	0.00544153	0.337259	0.33761	0.325131
6.962	0.0397767	0.0397267	0.0400033	0.000121514	0.000122987	0.000133514	-147.778	18.0264	2.58925	0.00544459	0.337318	0.336764	0.325918
6.961	0.03838	0.03978	0.0396967	0.000118498	0.000125173	0.000130809	-147.814	18.292	2.62778	0.00544747	0.337048	0.337227	0.325726
6.96	0.0403067	0.03953	0.03988	0.000132633	0.000126148	0.000132163	-147.224	19.2087	2.75988	0.00545039	0.336786	0.337007	0.326208
6.959	0.0393133	0.0377467	0.03793	0.00012047	0.000124081	0.000120808	-148.089	19.8753	2.85605	0.00545346	0.337146	0.337382	0.325472
6.958	0.0390533	0.03915	0.04013	0.00012897	0.000124637	0.00013759	-148.149	17.2302	2.47631	0.00545663	0.336888	0.337248	0.325864
6.957	0.03871	0.0402267	0.04004	0.000124353	0.000126062	0.000125376	-147.817	18.4191	2.64757	0.00545938	0.336943	0.337349	0.325708
6.956	0.0392933	0.0398433	0.03929	0.000131	0.00011684	0.00013287	-146.988	17.3251	2.49067	0.00546232	0.337283	0.337141	0.325576
6.955	0.03825	0.03964	0.0412733	0.000127236	0.000134257	0.000138724	-147.57	17.1847	2.47085	0.00546509	0.337183	0.337191	0.325626
6.954	0.03726	0.03992	0.0389767	0.000120957	0.000127414	0.000120149	-147.289	19.2625	2.76999	0.00546784	0.33745	0.336942	0.325608
6.953	0.0408733	0.04081	0.0400967	0.000128928	0.0001435	0.000130802	-146.132	17.1301	2.4637	0.00547091	0.336964	0.337053	0.325982
6.952	0.04121	0.0395633	0.03882	0.000122195	0.000128436	0.000120174	-148.06	17.7218	2.54916	0.00547365	0.337327	0.337418	0.325256
6.951	0.0393467	0.0405567	0.03944	0.000127597	0.000142072	0.000124608	-148.091	18.2676	2.62805	0.00547648	0.337283	0.33662	0.326097
6.95	0.03849	0.0384967	0.0402367	0.000123849	0.000124959	0.00012691	-146.814	20.2081	2.90764	0.0054794	0.337109	0.337139	0.325752
6.949	0.0380867	0.0393767	0.03784	0.00012171	0.000121005	0.000122947	-146.601	19.9201	2.86661	0.00548263	0.336967	0.336834	0.326199
6.948	0.0394333	0.0370033	0.0384567	0.000125051	0.000126704	0.000125159	-147.652	18.1441	2.61141	0.00548582	0.337202	0.337411	0.325387
6.947	0.0383733	0.0390867	0.03884	0.00012469	0.000126918	0.000123543	-147.239	18.1788	2.61679	0.00548872	0.336592	0.337501	0.325907
6.946	0.03925	0.0412167	0.03879	0.000120697	0.000141366	0.000125017	-149.663	17.9156	2.57927	0.00549163	0.337517	0.337224	0.325259
6.945	0.03937	0.0388333	0.04047	0.00012539	0.000124636	0.000138538	-146.76	18.7625	2.70158	0.0054945	0.337382	0.336918	0.3257
6.944	0.03956	0.0391067	0.0399467	0.000135062	0.000120411	0.00012971	-147.91	18.6715	2.68887	0.0054975	0.3374	0.336693	0.325907
6.943	0.03928	0.0405533	0.0380267	0.000135947	0.000130578	0.000112467	-147.51	18.7581	2.70173	0.00550048	0.336926	0.33713	0.325944
6.942	0.0378533	0.0397933	0.03774	0.000117723	0.000145754	0.000119815	-145.731	17.9072	2.57954	0.00550349	0.337156	0.336984	0.32586
6.941	0.0388367	0.0390567	0.04001	0.000133489	0.0001281	0.00012131	-146.627	17.4405	2.51267	0.00550635	0.337252	0.336987	0.325761
6.94	0.03873	0.0401633	0.0396667	0.000130563	0.000137814	0.00013178	-148.416	17.0057	2.45039	0.00550914	0.336858	0.3369	0.326242
6.939	0.0400567	0.0390533	0.0385633	0.0001235	0.000124529	0.000134232	-147.281	18.7251	2.69854	0.00551187	0.337151	0.337282	0.325567
6.938	0.0387767	0.03941	0.0378333	0.000141655	0.000121001	0.000117753	-147.778	18.549	2.67353	0.00551487	0.33726	0.336567	0.326173
6.937	0.0398133	0.0404667	0.0402133	0.000137313	0.000138155	0.000124825	-147.419	18.1214	2.61228	0.00551784	0.337074	0.33733	0.325596
6.936	0.0406233	0.03923	0.0402667	0.000133987	0.000115493	0.00013134	-148.157	17.179	2.47679	0.00552074	0.337413	0.336838	0.325749
6.935	0.0393433	0.0408933	0.0402467	0.000135397	0.000131151	0.000137862	-147.615	18.5051	2.66836	0.00552349	0.337249	0.337388	0.325363
6.934	0.0393467	0.0395833	0.0407133	0.000134541	0.000127573	0.000133959	-148.002	18.3118	2.64087	0.00552646	0.337373	0.336886	0.325741
6.933	0.03932	0.04016	0.0397133	0.000126093	0.000137362	0.00013437	-147.945	17.542	2.53021	0.00552939	0.337306	0.337552	0.325142
6.932	0.0390833	0.0388833	0.0408867	0.000119509	0.000138166	0.000145181	-148.79	19.3231	2.78752	0.0055322	0.337141	0.337634	0.325224
6.931	0.04259	0.04073	0.0407167	0.000139459	0.000130901	0.000124912	-149.051	19.8677	2.86649	0.0055353	0.336898	0.337154	0.325948
6.93	0.03761	0.0398667	0.0401767	0.000114826	0.000133071	0.000130342	-146.123	16.9587	2.44714	0.00553848	0.337183	0.336886	0.325931
