Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob1	Prob0	Prob_-1
1.38	0.0637593	0.0621204	0.0657431	0.00160612	0.00148238	0.00174335	-789.702	418.512	303.27	0.189992	0.389304	0.389387	0.221309
1.379	0.0594282	0.0659097	0.0642685	0.00147028	0.00185344	0.00159559	-792.187	455.88	330.587	0.190226	0.389313	0.389606	0.221082
1.378	0.0649306	0.0608889	0.0608194	0.00161761	0.00150494	0.00161597	-790.265	467.199	339.041	0.190481	0.389237	0.389217	0.221546
1.377	0.0615648	0.0671111	0.0569514	0.001651	0.001794	0.00137028	-789.783	426.651	309.841	0.190743	0.389141	0.389157	0.221701
1.376	0.0671412	0.0651458	0.0679931	0.00188634	0.0018197	0.00197804	-795.633	427.141	310.422	0.190982	0.389603	0.389847	0.22055
1.375	0.0661227	0.0603565	0.0642384	0.00170604	0.00157681	0.00143669	-794.427	454.923	330.853	0.191221	0.389667	0.389872	0.220461
1.374	0.0644005	0.0666343	0.066206	0.00186024	0.00182156	0.00167896	-792.278	457.726	333.134	0.191476	0.389188	0.38938	0.221432
1.373	0.062412	0.0589907	0.0649028	0.00163463	0.00148701	0.00174457	-791.33	459.076	334.36	0.191733	0.38956	0.389489	0.220951
1.372	0.0644491	0.0591829	0.0644931	0.00159134	0.00148999	0.0015615	-795.272	426.049	310.531	0.191991	0.389957	0.389904	0.220139
1.371	0.0625301	0.0601412	0.0643866	0.00181265	0.00148059	0.00165838	-791.578	396.666	289.326	0.192231	0.389278	0.389336	0.221387
1.37	0.0732454	0.0694977	0.0679282	0.00215685	0.00203076	0.00180616	-794.223	437.092	319.045	0.192454	0.389895	0.389673	0.220432
1.369	0.0740208	0.0630185	0.0607894	0.00214709	0.00164316	0.00182215	-796.044	432.891	316.21	0.192701	0.390076	0.390037	0.219887
1.368	0.0608032	0.0636528	0.0609028	0.00159582	0.00160916	0.00129663	-795.945	422.988	309.202	0.192945	0.389953	0.389923	0.220124
1.367	0.0609537	0.0559931	0.060162	0.0017311	0.00129878	0.00143077	-797.397	445.949	326.224	0.193183	0.390042	0.390137	0.219822
1.366	0.0637014	0.0628264	0.0651481	0.0018584	0.00164774	0.00181171	-798.193	433.578	317.407	0.193435	0.390291	0.390113	0.219596
1.365	0.0612454	0.0623495	0.0613426	0.00154929	0.00161544	0.00166424	-797.412	479.777	351.485	0.19368	0.389894	0.389944	0.220161
1.364	0.0686782	0.0645579	0.0631875	0.00225688	0.00166975	0.00165949	-796.347	435.592	319.349	0.193951	0.389718	0.389647	0.220635
1.363	0.0657546	0.0702407	0.0634421	0.00186667	0.00200992	0.00166656	-796.344	468.152	343.472	0.194197	0.390171	0.390275	0.219555
1.362	0.0699769	0.0680255	0.0670926	0.00203005	0.00200964	0.00174624	-800.997	442.518	324.903	0.194462	0.390408	0.390361	0.219231
1.361	0.0609954	0.0647083	0.0640972	0.00147359	0.00170447	0.0016817	-798.555	466.436	342.716	0.194713	0.39038	0.390182	0.219438
1.36	0.0622708	0.0654537	0.0645046	0.00168328	0.00170558	0.00190968	-799.449	466.256	342.835	0.194977	0.39041	0.390421	0.219169
1.359	0.0636319	0.0658056	0.0706597	0.00197335	0.00188253	0.00186121	-800.469	424.665	312.483	0.195242	0.39041	0.390397	0.219193
1.358	0.0595602	0.0630972	0.0571875	0.00144114	0.00162399	0.00132477	-801.088	440.149	324.115	0.195483	0.390592	0.391006	0.218402
1.357	0.0658356	0.0664074	0.0679028	0.00193241	0.00190586	0.00201436	-801.211	450.224	331.779	0.195733	0.390689	0.390858	0.218453
1.356	0.0633889	0.0656597	0.071338	0.00160863	0.00175803	0.00190854	-803.97	415.674	306.544	0.195989	0.3909	0.390944	0.218157
1.355	0.066831	0.074338	0.0741505	0.00205031	0.00208369	0.00213949	-802.916	446.152	329.264	0.196226	0.391008	0.390863	0.218128
1.354	0.0634514	0.0660556	0.0716019	0.00152459	0.00179191	0.00199767	-802.652	463.159	342.067	0.19648	0.390797	0.390784	0.218419
1.353	0.0631065	0.0630324	0.0638333	0.00183255	0.00157815	0.00166201	-805.275	459.232	339.417	0.196744	0.391184	0.391421	0.217395
1.352	0.0710139	0.0632801	0.064463	0.00191606	0.00171713	0.00167923	-805.639	444.64	328.876	0.197006	0.391352	0.391441	0.217208
1.351	0.0654444	0.0654005	0.0664167	0.0018769	0.0017145	0.00167504	-800.664	467.698	346.187	0.197259	0.390756	0.390675	0.218569
1.35	0.068213	0.0713495	0.0620162	0.00205292	0.00213803	0.00174498	-807.823	406.406	301.042	0.197527	0.391673	0.391506	0.216821
1.349	0.0563056	0.0631898	0.0654306	0.00142813	0.00156354	0.00176607	-805.46	467.665	346.675	0.197759	0.391083	0.391179	0.217738
1.348	0.0620278	0.0599028	0.0601019	0.00155254	0.00161772	0.0015819	-804.537	409.868	304.056	0.198026	0.391156	0.390906	0.217938
1.347	0.0686528	0.0664028	0.0702361	0.00184464	0.00207499	0.00186982	-805.203	417.906	310.249	0.198261	0.390877	0.391014	0.21811
1.346	0.0621227	0.0597546	0.0650741	0.00171459	0.00146983	0.00188887	-807.303	466.343	346.466	0.1985	0.390983	0.391181	0.217836
1.345	0.0617315	0.0665231	0.0644815	0.00172868	0.0018739	0.00168847	-803.42	457.691	340.29	0.198768	0.391046	0.390811	0.218144
1.344	0.0631389	0.0722153	0.0708704	0.00162663	0.00207216	0.00206584	-808.88	416.165	309.646	0.19903	0.391595	0.391394	0.217012
1.343	0.0632477	0.0643009	0.0695718	0.00178819	0.00158946	0.00203592	-805.579	454.202	338.2	0.199269	0.391209	0.390907	0.217884
1.342	0.0627315	0.0663866	0.0597199	0.00168446	0.00173118	0.00135846	-806.317	464.167	345.877	0.19953	0.39114	0.391137	0.217722
1.341	0.0603889	0.0660972	0.0674398	0.00154747	0.00173588	0.00208622	-808.175	446.435	332.912	0.199797	0.391301	0.391728	0.216971
1.34	0.0688542	0.0654444	0.0657338	0.00191939	0.00199559	0.00182579	-808.834	426.789	318.499	0.200054	0.391715	0.391734	0.216551
1.339	0.0668356	0.0621944	0.0636667	0.00187922	0.00196091	0.0018294	-811.299	474.138	354.098	0.2003	0.391894	0.391941	0.216164
1.338	0.0733403	0.0647454	0.0675486	0.00210948	0.00175679	0.00174672	-808.93	444.841	332.467	0.200573	0.391488	0.391504	0.217008
1.337	0.0666204	0.0648704	0.0615463	0.00166968	0.00180339	0.00156752	-810.108	448.847	335.712	0.200829	0.391819	0.391849	0.216332
1.336	0.0597917	0.0609491	0.0629444	0.00153501	0.00167498	0.00174589	-811.957	463.507	346.936	0.201088	0.391591	0.392057	0.216352
1.335	0.0625833	0.0641343	0.0670301	0.00157225	0.00181963	0.00201637	-809.424	488.153	365.658	0.201356	0.391579	0.391475	0.216947
1.334	0.0659769	0.0599051	0.0640556	0.00185935	0.00154311	0.00194176	-808.849	434.277	325.545	0.201638	0.391688	0.391419	0.216893
1.333	0.0669005	0.068375	0.0717222	0.00194591	0.00210709	0.00216408	-811.853	461.484	346.199	0.201889	0.391755	0.391927	0.216317
1.332	0.0738218	0.0758333	0.0690926	0.00230376	0.00262435	0.00207778	-814.281	504.447	378.714	0.202157	0.392575	0.392355	0.21507
1.331	0.060956	0.0590764	0.0648148	0.00158214	0.00163905	0.0016832	-812.65	477.004	358.38	0.202449	0.391939	0.391934	0.216127
1.33	0.06425	0.0693935	0.0631435	0.00180898	0.00205328	0.00163578	-815.203	417.086	313.599	0.202725	0.392069	0.392465	0.215466
1.329	0.0679144	0.0652708	0.0736597	0.00205812	0.00171503	0.0025002	-814.882	449.662	338.346	0.202967	0.392073	0.391904	0.216022
1.328	0.0664676	0.0679306	0.0682292	0.00184753	0.00201885	0.00195895	-815.497	458.084	344.943	0.203228	0.392179	0.392374	0.215447
1.327	0.0711944	0.0639329	0.0668495	0.0021432	0.00153639	0.00214488	-814.205	439.653	331.313	0.203495	0.392062	0.392352	0.215586
1.326	0.0644977	0.070206	0.0706852	0.00183957	0.00189418	0.00200566	-811.491	447.793	337.702	0.20375	0.391574	0.391716	0.21671
1.325	0.0721481	0.0682801	0.0686736	0.00213966	0.00214167	0.00200058	-813.668	428.64	323.502	0.204011	0.391927	0.392273	0.215799
1.324	0.0693171	0.071037	0.068088	0.00190398	0.00195987	0.00216459	-817.383	453.057	342.188	0.20426	0.392738	0.392329	0.214933
1.323	0.0703287	0.0676019	0.0604491	0.00179605	0.00190299	0.00175037	-816.843	471.513	356.397	0.204524	0.392533	0.392627	0.21484
1.322	0.0648912	0.0683449	0.0631042	0.00198808	0.00198498	0.00166762	-814.962	497.891	376.62	0.204799	0.39216	0.392236	0.215604
1.321	0.0637917	0.0648912	0.0596157	0.00184851	0.00178369	0.00164346	-816.131	434.346	328.801	0.20509	0.392302	0.392434	0.215265
1.32	0.0641227	0.0662222	0.0657384	0.0018761	0.00209287	0.00195897	-815.876	462.619	350.469	0.205344	0.39253	0.392377	0.215093
1.319	0.0671968	0.0739282	0.0689884	0.00176498	0.00227459	0.00173369	-820.714	483.623	366.659	0.205614	0.393002	0.392787	0.214211
1.318	0.062787	0.0705162	0.069463	0.00177935	0.00204624	0.00211841	-818.597	461.905	350.459	0.205897	0.392684	0.392716	0.2146
1.317	0.067213	0.0714861	0.0686667	0.00177364	0.00207172	0.00204422	-818.029	490.869	372.717	0.206167	0.392946	0.393019	0.214035
1.316	0.0740903	0.0706806	0.0672824	0.00219408	0.00200648	0.00198062	-819.015	413.037	313.858	0.206455	0.39278	0.392931	0.214289
1.315	0.0692222	0.0679097	0.0684167	0.00246018	0.0018353	0.00207052	-819.882	432.863	329.174	0.206697	0.392961	0.392636	0.214404
1.314	0.0667894	0.0657083	0.067081	0.00187226	0.00187928	0.00181058	-818.822	451.775	343.816	0.206951	0.392782	0.39266	0.214559
1.313	0.0725278	0.0653032	0.0627986	0.00219065	0.00173662	0.00160722	-820.641	452.45	344.593	0.207217	0.392914	0.393394	0.213691
1.312	0.0702917	0.067706	0.0630185	0.00213229	0.00194991	0.00183935	-817.909	492.219	375.167	0.207482	0.392746	0.392901	0.214353
1.311	0.0698657	0.0662315	0.0638981	0.00191643	0.00193415	0.00215748	-825.984	455.064	347.112	0.207772	0.393671	0.393791	0.212539
1.31	0.0669792	0.0712269	0.0667338	0.00195415	0.00200914	0.00182764	-821.421	468.59	357.702	0.20804	0.3928	0.392887	0.214313
1.309	0.0623704	0.064412	0.0658241	0.00184538	0.00174628	0.00183381	-824.345	447.272	341.69	0.208316	0.393363	0.393432	0.213205
1.308	0.0774954	0.0663796	0.0736366	0.00265102	0.00197119	0.00222657	-823.909	477.343	364.941	0.208579	0.393243	0.393235	0.213522
1.307	0.0697153	0.0755532	0.0651944	0.00207898	0.00238161	0.00164417	-825.725	442.183	338.319	0.208861	0.393873	0.393477	0.21265
1.306	0.0756644	0.0716736	0.0699097	0.00238099	0.00196181	0.00225827	-824.272	507.53	388.614	0.209122	0.393505	0.39335	0.213144
1.305	0.0653287	0.068956	0.0698264	0.00195002	0.00205064	0.00198515	-827.189	506.586	388.189	0.209422	0.394097	0.393836	0.212066
1.304	0.069588	0.0741273	0.0716181	0.00183094	0.00214339	0.00237333	-825.778	454.35	348.428	0.209721	0.393708	0.393672	0.21262
1.303	0.0703241	0.0642963	0.0616065	0.00208226	0.00166094	0.00158963	-825.71	477.815	366.703	0.20999	0.393668	0.39358	0.212752
1.302	0.0682616	0.0703079	0.063787	0.00230041	0.00236949	0.00163524	-825.508	528.83	406.167	0.210273	0.393542	0.393353	0.213105
1.301	0.064588	0.0680764	0.065669	0.00186885	0.00207584	0.002107	-828.277	474.784	364.938	0.210587	0.393833	0.393683	0.212485
1.3	0.0664213	0.0646597	0.0623611	0.00192743	0.00185154	0.00187133	-825.864	487.879	375.292	0.210868	0.39359	0.393518	0.212893
1.299	0.067287	0.0670139	0.0659977	0.00206208	0.00167782	0.00199068	-829.821	476.262	366.637	0.211158	0.394148	0.394171	0.211681
1.298	0.0659306	0.0691296	0.069787	0.00179213	0.0021909	0.00204511	-830.765	457.146	352.193	0.211441	0.394172	0.394425	0.211403
1.297	0.0692523	0.0616713	0.0713079	0.0018406	0.00178791	0.00196663	-826.432	474.695	365.994	0.211712	0.393667	0.393832	0.212502
1.296	0.0828843	0.0784444	0.0734907	0.00222622	0.00224615	0.00242522	-832.114	443.51	342.215	0.211995	0.394635	0.39459	0.210775
1.295	0.0686181	0.0696736	0.0681204	0.00201225	0.00233586	0.00165198	-826.509	496.678	383.535	0.212259	0.393861	0.393992	0.212147
1.294	0.070956	0.0697106	0.0713588	0.00220772	0.00212918	0.00220697	-833.488	444.53	343.532	0.212555	0.394395	0.394566	0.211039
1.293	0.0724676	0.076956	0.0789282	0.00235313	0.00240031	0.00260429	-831.303	467.007	361.181	0.21282	0.394261	0.394338	0.211401
1.292	0.0693287	0.0683472	0.0698241	0.00188024	0.00198047	0.00209374	-829.792	482.273	373.276	0.213099	0.394009	0.39408	0.21191
1.291	0.0692315	0.0699792	0.0706829	0.00198469	0.0022806	0.00238769	-831.324	431.593	334.309	0.213387	0.394207	0.394238	0.211556
1.29	0.0658056	0.0643009	0.0702963	0.00179149	0.00175688	0.00212412	-828.889	459.3	356.046	0.213645	0.394301	0.393906	0.211793
1.289	0.0703912	0.0699352	0.0713588	0.00195938	0.00206879	0.00187977	-832.133	474.275	367.94	0.213919	0.394403	0.394389	0.211208
1.288	0.0670625	0.0731412	0.0688009	0.00197181	0.00251655	0.00220688	-834.514	458.758	356.179	0.214203	0.394855	0.394613	0.210532
1.287	0.0758819	0.0783681	0.07425	0.00234415	0.00283688	0.00222498	-835.216	470.193	365.34	0.214478	0.394493	0.394229	0.211278
1.286	0.0709838	0.0705046	0.0697153	0.00196691	0.00221624	0.00207541	-834.358	526.041	409.052	0.21476	0.394593	0.394498	0.210909
1.285	0.0724954	0.0758356	0.0667477	0.00222283	0.0025516	0.00188834	-834.436	442.496	344.355	0.215076	0.39447	0.394828	0.210702
1.284	0.080963	0.0651829	0.0755394	0.00244946	0.00209399	0.00234918	-836.36	549.063	427.619	0.215341	0.394968	0.394854	0.210177
1.283	0.0711019	0.0684537	0.0666944	0.00198696	0.00225809	0.00204854	-833.583	510.412	397.827	0.215671	0.394498	0.394495	0.211008
1.282	0.0632662	0.071831	0.074456	0.00191222	0.00234989	0.00234171	-834.832	465.562	363.153	0.215978	0.394895	0.39491	0.210195
1.281	0.066463	0.0673102	0.0694167	0.00196941	0.00186198	0.00208345	-835.019	494.541	386.059	0.216258	0.394488	0.394647	0.210864
1.28	0.0738657	0.0691597	0.069588	0.0020846	0.0020544	0.00216211	-840.518	502.583	392.643	0.216556	0.395496	0.395514	0.20899
1.279	0.0779213	0.0779977	0.0745764	0.00233854	0.00237544	0.00255777	-837.891	471.391	368.562	0.216859	0.395224	0.395079	0.209698
1.278	0.0624722	0.0695093	0.0643565	0.00166389	0.00212736	0.00197074	-838.728	477.995	374.018	0.217144	0.395381	0.395373	0.209245
1.277	0.0739514	0.0791528	0.068338	0.00210567	0.00247271	0.00201803	-839.225	495.219	387.799	0.217432	0.395139	0.394859	0.210002
1.276	0.0670903	0.0673819	0.0652778	0.00185656	0.00195933	0.00181805	-835.438	464.438	363.979	0.217731	0.394792	0.394785	0.210423
1.275	0.0693773	0.0724005	0.0664838	0.00226328	0.0021366	0.00173855	-841.349	505.099	396.156	0.218012	0.395627	0.395481	0.208891
1.274	0.0745579	0.0746782	0.0737894	0.00252326	0.00231772	0.00253002	-841.191	503.49	395.204	0.218318	0.395367	0.395731	0.208902
1.273	0.0780231	0.0677639	0.0657963	0.00277704	0.00217192	0.00199366	-842.743	416.76	327.384	0.218623	0.396019	0.395519	0.208463
1.272	0.0685255	0.0657708	0.066169	0.00204459	0.00186213	0.0017339	-840.592	562.156	441.947	0.218875	0.395353	0.395453	0.209194
1.271	0.0658171	0.0658032	0.0718866	0.00222347	0.00174299	0.00234266	-842.756	455.441	358.333	0.219216	0.395695	0.395838	0.208467
1.27	0.0752685	0.0656366	0.0688449	0.00232608	0.00182833	0.0020632	-843.229	469.763	369.892	0.219493	0.395632	0.395624	0.208744
1.269	0.0714236	0.0698727	0.0708333	0.0020651	0.00221717	0.00196163	-840.411	497.974	392.415	0.219778	0.395295	0.395548	0.209157
1.268	0.0743889	0.0688495	0.0765509	0.00213831	0.00202417	0.00260126	-844.415	475.539	375.031	0.220081	0.396008	0.395738	0.208254
1.267	0.0669977	0.0747662	0.0718079	0.00217534	0.00226313	0.00228718	-840.267	472.538	372.958	0.220371	0.395653	0.395763	0.208584
1.266	0.0649144	0.0611852	0.0720185	0.00190291	0.00160725	0.00213702	-841.28	508.144	401.378	0.220658	0.395228	0.395374	0.209397
1.265	0.0735764	0.0680556	0.0764745	0.00237638	0.00214583	0.00230483	-843.023	494.632	391.013	0.220968	0.39566	0.395576	0.208764
1.264	0.0650509	0.0687662	0.0630208	0.00177765	0.00160606	0.0018548	-843.92	502.357	397.434	0.22127	0.396015	0.396043	0.207941
1.263	0.0701644	0.0686875	0.0719861	0.00221641	0.00218191	0.00209688	-844.922	487.018	385.604	0.221576	0.395985	0.3959	0.208116
1.262	0.0758264	0.0643426	0.0710532	0.00238816	0.00215007	0.00201259	-846.597	485.885	385.012	0.221874	0.396137	0.396294	0.207569
1.261	0.0786713	0.0742292	0.0700671	0.00215089	0.00214249	0.00208077	-843.693	497.841	394.798	0.222171	0.395785	0.395684	0.208531
1.26	0.0690486	0.0688773	0.0661042	0.00206448	0.00220495	0.00193181	-847.393	455.319	361.364	0.222476	0.396558	0.396196	0.207246
1.259	0.0669606	0.0776481	0.0680602	0.00195168	0.00218043	0.00214546	-847.307	505.205	401.275	0.222754	0.396503	0.396308	0.207189
1.258	0.0715787	0.0676319	0.0716343	0.00225426	0.00183389	0.00230884	-845.064	476.048	378.416	0.223064	0.395962	0.395844	0.208194
1.257	0.0851782	0.0771343	0.0741157	0.00295234	0.00251623	0.00242624	-847.193	491.207	390.778	0.223356	0.396592	0.396326	0.207083
1.256	0.0671435	0.0705208	0.0748588	0.00190958	0.00242028	0.00250306	-850.689	483.003	384.556	0.223658	0.39649	0.396607	0.206903
1.255	0.0785278	0.0755255	0.0733333	0.00266472	0.00227085	0.00240173	-848.471	488.295	389.08	0.223954	0.396457	0.396297	0.207246
1.254	0.085831	0.0721296	0.0885556	0.00300239	0.00203163	0.00349221	-849.277	508.298	405.341	0.224255	0.396244	0.396405	0.207351
1.253	0.0728843	0.073544	0.0735093	0.00266187	0.00267524	0.0028246	-851.443	479.334	382.549	0.224567	0.396495	0.396888	0.206617
1.252	0.0745741	0.0685903	0.0687153	0.00222017	0.00196817	0.00246185	-849.439	520.491	415.728	0.224863	0.396574	0.397015	0.20641
1.251	0.0652593	0.0614005	0.0685718	0.00186239	0.00159495	0.00216426	-853.276	466.564	372.953	0.225183	0.397066	0.397167	0.205767
1.25	0.0715694	0.075375	0.0757222	0.00237239	0.00250163	0.00239534	-853.892	493.934	395.147	0.225471	0.397266	0.397016	0.205718
1.249	0.0686991	0.0723958	0.0698056	0.00213444	0.0026738	0.00220144	-850.908	486.034	389.139	0.225776	0.396752	0.396742	0.206507
1.248	0.0668356	0.0720023	0.065331	0.0023823	0.0028071	0.00189394	-853.279	497.016	398.25	0.226076	0.397291	0.397424	0.205285
1.247	0.0684815	0.0708125	0.0667269	0.00210369	0.00213761	0.00212192	-853.71	503.42	403.705	0.226384	0.396879	0.397032	0.206089
1.246	0.0773333	0.0805556	0.0805394	0.00272126	0.00301243	0.00259187	-855.366	570.488	457.856	0.226695	0.39709	0.397373	0.205536
1.245	0.0783125	0.0736505	0.0704954	0.00248702	0.00240087	0.00219257	-854.663	520.231	417.856	0.227048	0.397269	0.397227	0.205505
1.244	0.0735208	0.0748519	0.0705833	0.0024321	0.00246005	0.00274349	-858.271	502.086	403.606	0.227371	0.397336	0.397585	0.205079
1.243	0.0738287	0.0717431	0.0737755	0.00263579	0.00267868	0.00246357	-856.641	502.563	404.314	0.227682	0.397264	0.397336	0.2054
1.242	0.0719051	0.0726134	0.0783056	0.00266977	0.00245576	0.00293318	-855.276	506.673	407.949	0.227994	0.397384	0.397329	0.205287
1.241	0.0758657	0.071456	0.0757639	0.00266171	0.00258102	0.00242139	-860.742	513.367	413.672	0.228309	0.398005	0.397899	0.204096
1.24	0.0776088	0.0739444	0.0780208	0.00279111	0.00265385	0.00296443	-857.493	479.039	386.322	0.228628	0.397717	0.397658	0.204625
1.239	0.0809468	0.0756319	0.0704606	0.00273569	0.00239081	0.00210554	-857.094	489.296	394.912	0.228926	0.39736	0.397302	0.205337
1.238	0.0729005	0.0749213	0.0729167	0.00257319	0.00242332	0.00252002	-856.914	493.891	398.942	0.229231	0.397406	0.397691	0.204904
1.237	0.0811806	0.0834444	0.0841806	0.00281066	0.00326288	0.00287533	-858.306	529.984	428.443	0.229539	0.39756	0.397713	0.204727
1.236	0.0675162	0.0733218	0.0707801	0.00206421	0.00246655	0.00232307	-857.197	507.283	410.423	0.229869	0.397556	0.397432	0.205012
1.235	0.0741968	0.0758333	0.0741065	0.00252705	0.00244673	0.00221625	-858.922	538.045	435.664	0.230186	0.397533	0.397682	0.204785
1.234	0.0788194	0.080125	0.0818148	0.00260607	0.00334822	0.00288739	-861.864	537.27	435.389	0.230522	0.398121	0.398195	0.203684
1.233	0.0806944	0.0877778	0.0754537	0.00312078	0.00358906	0.00258011	-860.534	574.847	466.218	0.230858	0.39787	0.398048	0.204082
1.232	0.0787384	0.0812315	0.071169	0.00250691	0.00263859	0.00220114	-863.51	528.84	429.253	0.231218	0.398275	0.398165	0.20356
1.231	0.0746875	0.0769745	0.0722963	0.00309099	0.00234663	0.00223275	-860.731	541.465	439.858	0.231549	0.397807	0.39819	0.204003
1.23	0.0768241	0.0819352	0.0847477	0.00260723	0.00278643	0.00298709	-863.079	559.458	454.844	0.231888	0.398129	0.398136	0.203735
1.229	0.0780185	0.0687778	0.0733773	0.00259881	0.00235073	0.00240315	-857.82	520.975	423.901	0.232239	0.397879	0.397579	0.204542
1.228	0.0776111	0.0853542	0.0730856	0.00348894	0.00320609	0.00233518	-863.027	515.327	419.647	0.232566	0.398343	0.398222	0.203435
1.227	0.0868634	0.0825069	0.0724606	0.00295312	0.00278807	0.00222783	-863.5	472.832	385.356	0.23289	0.398015	0.398129	0.203856
1.226	0.0747153	0.0783981	0.0784606	0.00243808	0.00310848	0.00271767	-867.214	597.289	487.185	0.233188	0.398572	0.398893	0.202535
1.225	0.0705949	0.0662106	0.0687523	0.00234676	0.00224182	0.00196137	-865.699	521.997	426.12	0.233564	0.398469	0.398556	0.202975
1.224	0.0804491	0.0703333	0.0783171	0.00294524	0.00222302	0.00278004	-865.613	495.192	404.569	0.233892	0.39868	0.398731	0.202589
1.223	0.0809259	0.073037	0.0691435	0.00273532	0.00244247	0.00190986	-865.534	466.661	381.571	0.234204	0.398722	0.398375	0.202903
1.222	0.0877963	0.0858495	0.0709838	0.00322987	0.00290892	0.00216585	-869.505	586.482	479.936	0.234499	0.399007	0.398856	0.202137
1.221	0.0727523	0.0717593	0.0779097	0.00216196	0.00236162	0.00251849	-866.46	548.645	449.341	0.234869	0.398689	0.398689	0.202622
1.22	0.0655417	0.0736505	0.0760625	0.00187372	0.00280293	0.00247528	-864.793	580.751	476.026	0.235216	0.398375	0.398562	0.203063
1.219	0.0833935	0.078125	0.0796458	0.0031276	0.00333374	0.0029143	-869.521	531.984	436.41	0.235583	0.398912	0.399161	0.201927
1.218	0.0782662	0.0902894	0.0846481	0.00289886	0.00304115	0.0030873	-869.378	546.11	448.366	0.23592	0.398988	0.39913	0.201881
1.217	0.0730208	0.0771019	0.0715046	0.00254575	0.0025986	0.00289002	-870.877	527.25	433.237	0.236266	0.399296	0.399149	0.201555
1.216	0.0783588	0.0757106	0.074	0.00308249	0.00279385	0.00245662	-867.057	524.772	431.556	0.2366	0.398744	0.398866	0.20239
1.215	0.079213	0.0776852	0.0736944	0.0024472	0.00265837	0.00277951	-871.807	510.678	420.311	0.236933	0.399193	0.399397	0.20141
1.214	0.0727569	0.0697315	0.0739005	0.00232265	0.00265461	0.00244887	-870.601	510.82	420.774	0.237258	0.399261	0.399097	0.201642
1.213	0.0727731	0.0784514	0.0745417	0.00252072	0.00286105	0.0028095	-868.601	486.271	400.883	0.237582	0.398937	0.399109	0.201954
1.212	0.0747755	0.0727639	0.0672037	0.00237252	0.00254103	0.00193458	-870.89	535.988	442.234	0.237892	0.399242	0.399175	0.201583
1.211	0.0784352	0.0760903	0.0807569	0.00289165	0.00311702	0.00317104	-870.578	550.883	454.899	0.238233	0.399018	0.399016	0.201966
1.21	0.0772824	0.0828819	0.0874884	0.00295556	0.00322805	0.00383691	-872.211	532.572	440.142	0.238584	0.399434	0.399284	0.201282
1.209	0.0779722	0.0756412	0.0770648	0.00252209	0.00272174	0.00248749	-871.911	557.734	461.318	0.238923	0.399338	0.399325	0.201337
1.208	0.0905046	0.0796042	0.0836296	0.00355924	0.00260171	0.00302007	-870.961	508.405	420.865	0.239279	0.398881	0.399296	0.201823
1.207	0.0679282	0.072956	0.0771898	0.00277112	0.00210586	0.00251817	-872.234	517.401	428.667	0.239604	0.399708	0.399546	0.200747
1.206	0.079287	0.0729051	0.0747315	0.00269244	0.00239778	0.0024248	-872.938	515.427	427.386	0.239935	0.399982	0.399815	0.200203
1.205	0.0665093	0.0749005	0.0707755	0.00218637	0.00270426	0.00231119	-875.405	537.75	446.266	0.240265	0.40005	0.39986	0.20009
1.204	0.0756968	0.0805602	0.0780995	0.0024265	0.00290953	0.00254808	-876.253	508.433	422.287	0.240609	0.399965	0.39936	0.200674
1.203	0.0791111	0.0802824	0.0793241	0.00268455	0.00283811	0.0030606	-878.038	539.794	448.706	0.240935	0.399968	0.399995	0.200037
1.202	0.0922546	0.0800532	0.0862431	0.00397722	0.00303457	0.00294896	-880.002	520.89	433.353	0.241281	0.400297	0.400305	0.199398
1.201	0.0797801	0.0753287	0.0667593	0.00303564	0.00244485	0.00219514	-876.371	547.829	456.144	0.241615	0.399941	0.399838	0.200221
1.2	0.0700926	0.0766528	0.0787222	0.00244515	0.00262493	0.00279591	-878.325	521.412	434.51	0.241967	0.399991	0.399881	0.200128
1.199	0.0778125	0.078919	0.0824352	0.00302008	0.00294467	0.00333654	-876.984	510.649	425.896	0.242303	0.400029	0.399991	0.19998
1.198	0.0777847	0.0831296	0.0713796	0.00323577	0.00280992	0.00228615	-876.206	586.452	489.525	0.242631	0.40021	0.400152	0.199638
1.197	0.0777662	0.082706	0.0745185	0.00297515	0.00282067	0.00276351	-879.677	585.911	489.483	0.243009	0.400234	0.400316	0.199451
1.196	0.083206	0.0856019	0.0893912	0.00311132	0.00369192	0.00381614	-880.829	536.82	448.846	0.243387	0.400344	0.400468	0.199188
1.195	0.0781458	0.0798958	0.0820694	0.00260136	0.00256567	0.00272813	-879.973	516.757	432.433	0.243733	0.400203	0.400424	0.199373
1.194	0.0698958	0.075456	0.0759282	0.00230765	0.00287527	0.00252749	-882.23	559.324	468.446	0.244067	0.400836	0.400566	0.198598
1.193	0.0752153	0.0743912	0.0731042	0.0027341	0.00268992	0.00291965	-878.248	504.2	422.632	0.244428	0.400531	0.400166	0.199303
1.192	0.0775532	0.0748889	0.0714676	0.00282121	0.00287361	0.00224344	-883.614	534.453	448.367	0.244754	0.400542	0.400599	0.198859
1.191	0.0850394	0.0716806	0.0742361	0.00317263	0.00248756	0.00279857	-886.873	527.992	443.318	0.2451	0.401365	0.401265	0.19737
1.19	0.0741481	0.0720417	0.0756968	0.00242738	0.00253857	0.00259438	-882.068	538.535	452.55	0.245442	0.400701	0.400762	0.198536
