Temperature	Magnetism_One	Magnetism_Two	Magnetism_Three	Susceptibility_One	Susceptibility_Two	Susceptibility_Three	Energy_Kawasaki	Heat_Capacity_Kawasaki	Heat_Capacity_Over_Temp	Entropy_Kawasaki	Prob1	Prob0	Prob_-1
8.412	0.0322806	0.0320406	0.0310345	6.82624e-005	6.96862e-005	6.94703e-005	-97.7358	10.9351	1.29994	0.00171861	0.295519	0.295519	0.408962
8.411	0.0317057	0.0320129	0.0312334	6.85482e-005	6.87954e-005	6.98835e-005	-99.7007	9.95023	1.183	0.00172005	0.295564	0.295564	0.408872
8.41	0.0326294	0.0325135	0.0323351	7.09397e-005	7.16082e-005	7.52702e-005	-97.8508	10.5318	1.2523	0.00172137	0.295781	0.295781	0.408438
8.409	0.0315304	0.0324984	0.0320909	6.43594e-005	7.25261e-005	6.94428e-005	-101.351	10.2926	1.224	0.00172276	0.295221	0.295221	0.409558
8.408	0.0319575	0.0327864	0.0328033	7.04193e-005	6.96966e-005	7.17551e-005	-99.4407	10.5768	1.25795	0.00172412	0.2953	0.2953	0.4094
8.407	0.0310338	0.0318757	0.0306899	6.56172e-005	6.65663e-005	6.39421e-005	-99.3705	10.5214	1.25151	0.00172552	0.295335	0.295335	0.40933
8.406	0.0327647	0.0324988	0.0315492	7.42974e-005	6.97044e-005	6.66348e-005	-101.717	10.4636	1.24478	0.00172691	0.295013	0.295013	0.409974
8.405	0.0316092	0.0331652	0.0317463	6.81801e-005	7.37429e-005	6.70017e-005	-96.9007	10.994	1.30803	0.00172829	0.295652	0.295652	0.408695
8.404	0.0306044	0.0322464	0.0326938	6.30842e-005	7.26393e-005	7.31647e-005	-101.511	11.1728	1.32946	0.00172974	0.295221	0.295221	0.409558
8.403	0.0315887	0.0322789	0.0322282	6.73366e-005	7.11276e-005	6.9478e-005	-102.857	9.93113	1.18186	0.00173122	0.295644	0.295644	0.408712
8.402	0.0324629	0.0321846	0.0318225	7.40928e-005	7.00514e-005	6.92429e-005	-100.545	9.64835	1.14834	0.00173253	0.295344	0.295344	0.409311
8.401	0.0322241	0.0328638	0.0318068	7.05368e-005	7.30712e-005	6.83102e-005	-96.9593	9.93936	1.18312	0.00173381	0.295815	0.295815	0.408371
8.4	0.0316624	0.0314895	0.0316246	7.10538e-005	6.85219e-005	6.71226e-005	-100.91	10.7654	1.2816	0.00173512	0.295666	0.295666	0.408667
8.399	0.0320353	0.0321428	0.0309821	6.96001e-005	7.16783e-005	6.5895e-005	-98.8786	10.1059	1.20322	0.00173655	0.295565	0.295565	0.408869
8.398	0.032354	0.0326689	0.0315277	7.20145e-005	7.20379e-005	6.65294e-005	-100.599	10.7988	1.28588	0.00173788	0.295644	0.295644	0.408711
8.397	0.0328282	0.0325747	0.0315832	7.09225e-005	7.13498e-005	6.87731e-005	-97.9021	10.3218	1.22922	0.00173931	0.295714	0.295714	0.408573
8.396	0.0310955	0.0332857	0.0320596	6.78852e-005	7.33775e-005	6.92517e-005	-99.5848	10.5469	1.25619	0.00174068	0.29543	0.29543	0.40914
8.395	0.0331195	0.032124	0.0321338	7.54817e-005	7.3057e-005	6.7824e-005	-98.553	10.3374	1.23137	0.00174207	0.295779	0.295779	0.408442
8.394	0.0328652	0.0321318	0.0322188	7.46306e-005	7.08775e-005	6.97616e-005	-100.358	10.4403	1.24378	0.00174344	0.295294	0.295294	0.409412
8.393	0.0318315	0.0325484	0.0318509	6.73424e-005	7.02395e-005	7.20336e-005	-97.7863	10.6127	1.26447	0.00174482	0.295601	0.295601	0.408799
8.392	0.0311487	0.0319866	0.0307188	6.74862e-005	6.94307e-005	6.52414e-005	-100.751	10.6876	1.27355	0.00174623	0.295641	0.295641	0.408717
8.391	0.0326461	0.0330803	0.0329821	7.23711e-005	7.52275e-005	7.28733e-005	-96.7086	10.2836	1.22555	0.00174764	0.295704	0.295704	0.408591
8.39	0.0312001	0.0320163	0.0318045	6.54042e-005	6.86524e-005	7.10097e-005	-99.6969	10.6161	1.26533	0.00174901	0.295602	0.295602	0.408796
8.389	0.0334266	0.0321588	0.0324009	7.53346e-005	7.13259e-005	7.37964e-005	-100.397	11.0013	1.31139	0.00175041	0.295979	0.295979	0.408041
8.388	0.0309867	0.0311899	0.0327119	6.62669e-005	6.40171e-005	7.14895e-005	-101.068	10.6439	1.26895	0.00175187	0.295485	0.295485	0.40903
8.387	0.0315914	0.0314481	0.0326181	6.81438e-005	7.05993e-005	7.39018e-005	-98.0418	10.7353	1.28	0.00175328	0.295222	0.295222	0.409557
8.386	0.0326888	0.0327198	0.0319673	7.1288e-005	7.52903e-005	6.85357e-005	-100.814	10.796	1.28739	0.0017547	0.295727	0.295727	0.408545
8.385	0.0313497	0.0317815	0.0332211	6.72732e-005	6.87394e-005	7.52802e-005	-100.586	10.5626	1.25971	0.00175613	0.295489	0.295489	0.409022
8.384	0.0320994	0.0322926	0.0321476	6.85978e-005	6.96438e-005	7.05325e-005	-99.1245	9.90011	1.18083	0.00175753	0.295429	0.295429	0.409143
8.383	0.0316375	0.0321377	0.0321534	6.92364e-005	6.97152e-005	6.99884e-005	-99.0996	10.3559	1.23534	0.00175884	0.295769	0.295769	0.408462
8.382	0.031365	0.0330713	0.0323913	6.6849e-005	7.3133e-005	7.17082e-005	-99.3223	9.8213	1.17171	0.00176022	0.295073	0.295073	0.409854
8.381	0.0329224	0.033331	0.0332357	7.28527e-005	7.62177e-005	7.60088e-005	-100.554	10.3574	1.23582	0.00176152	0.29507	0.29507	0.40986
8.38	0.031232	0.0317927	0.0321508	6.96255e-005	6.7695e-005	7.12274e-005	-96.466	11.0779	1.32195	0.00176289	0.295767	0.295767	0.408467
8.379	0.0318714	0.0333908	0.032552	6.9054e-005	7.88066e-005	7.29174e-005	-100.797	10.2771	1.22654	0.00176436	0.295724	0.295724	0.408551
8.378	0.0320248	0.0319453	0.0321455	6.9406e-005	7.23493e-005	7.09358e-005	-98.4013	10.1731	1.21426	0.00176572	0.295399	0.295399	0.409202
8.377	0.0306698	0.0315253	0.0324811	6.43591e-005	7.04598e-005	7.11464e-005	-100.709	9.93078	1.18548	0.00176707	0.295294	0.295294	0.409412
8.376	0.0318852	0.0318889	0.0315523	6.92952e-005	7.15596e-005	6.97762e-005	-98.5903	10.8636	1.29699	0.00176839	0.295505	0.295505	0.40899
8.375	0.0320439	0.0320215	0.0324792	7.03513e-005	6.89781e-005	6.95926e-005	-99.4942	10.243	1.22304	0.00176983	0.295752	0.295752	0.408496
8.374	0.0322741	0.0320114	0.032225	7.06804e-005	7.18472e-005	7.21459e-005	-99.0845	10.8949	1.30104	0.00177119	0.295805	0.295805	0.408391
8.373	0.03275	0.0322816	0.0324908	7.24455e-005	7.32423e-005	7.25398e-005	-100.199	10.594	1.26526	0.00177264	0.295429	0.295429	0.409143
8.372	0.0313263	0.030857	0.0322508	6.84833e-005	6.60265e-005	7.26389e-005	-101.082	10.3479	1.23601	0.00177404	0.295417	0.295417	0.409166
8.371	0.0318531	0.0318886	0.0324592	7.07977e-005	7.0477e-005	7.42401e-005	-100.44	10.6179	1.26841	0.00177541	0.295219	0.295219	0.409561
8.37	0.0320332	0.0319579	0.0321105	7.06717e-005	7.00742e-005	6.97602e-005	-98.8712	10.1994	1.21857	0.00177682	0.295018	0.295018	0.409965
8.369	0.032596	0.0322877	0.0321883	7.36612e-005	7.03637e-005	7.39059e-005	-100.559	10.1476	1.21252	0.00177818	0.295395	0.295395	0.409209
8.368	0.0317953	0.0326019	0.0318242	7.14496e-005	7.26092e-005	6.9351e-005	-97.4423	10.7869	1.28907	0.00177953	0.29539	0.29539	0.40922
8.367	0.0327703	0.0315391	0.0325772	7.58485e-005	7.11692e-005	7.25501e-005	-102.23	10.8468	1.29638	0.00178096	0.295232	0.295232	0.409536
8.366	0.0306837	0.0311329	0.0308877	6.55974e-005	6.74569e-005	6.47273e-005	-101.911	9.89838	1.18317	0.0017824	0.295403	0.295403	0.409195
8.365	0.0312011	0.0315359	0.0321631	6.68848e-005	6.74336e-005	6.99552e-005	-100.914	10.9455	1.30849	0.00178371	0.295647	0.295647	0.408705
8.364	0.0324222	0.0334475	0.0323398	7.1867e-005	7.43669e-005	6.87917e-005	-98.5476	10.4725	1.25209	0.00178517	0.295903	0.295903	0.408193
8.363	0.0318669	0.0328344	0.0321034	7.44632e-005	7.43958e-005	7.04116e-005	-97.3331	11.1263	1.33042	0.00178656	0.295489	0.295489	0.409022
8.362	0.0314619	0.0310781	0.0321522	6.61797e-005	6.56914e-005	6.90348e-005	-100.042	10.7842	1.28966	0.00178804	0.295296	0.295296	0.409407
8.361	0.0316377	0.0326829	0.0322922	6.7617e-005	7.02919e-005	6.93666e-005	-98.0419	10.5012	1.25597	0.00178947	0.295845	0.295845	0.408309
8.36	0.031831	0.0339282	0.0331862	6.83245e-005	7.65735e-005	7.61268e-005	-98.768	10.2845	1.2302	0.00179086	0.295487	0.295487	0.409027
8.359	0.0323551	0.0329589	0.0316092	7.00585e-005	7.43967e-005	6.86486e-005	-99.8688	10.5233	1.25892	0.00179223	0.295264	0.295264	0.409472
8.358	0.0324448	0.0314435	0.0319439	7.20097e-005	7.03798e-005	6.96504e-005	-99.7531	10.6364	1.2726	0.00179363	0.295481	0.295481	0.409038
8.357	0.0319303	0.0320278	0.0318326	7.20415e-005	6.98673e-005	6.93059e-005	-99.5589	11.0618	1.32366	0.00179504	0.295881	0.295881	0.408238
8.356	0.0317922	0.0326648	0.0315756	6.88358e-005	7.25869e-005	7.00436e-005	-102.737	9.85957	1.17994	0.00179651	0.29552	0.29552	0.408959
8.355	0.0328247	0.0315309	0.0314479	7.13142e-005	6.7809e-005	6.8323e-005	-100.236	10.3123	1.23427	0.00179783	0.295628	0.295628	0.408744
8.354	0.0324936	0.0329899	0.0321569	7.3058e-005	7.33853e-005	7.43688e-005	-100.76	10.3212	1.23548	0.0017992	0.295808	0.295808	0.408384
8.353	0.0316557	0.0323455	0.0317817	7.17565e-005	7.11835e-005	7.15516e-005	-102.168	10.503	1.25739	0.00180057	0.295259	0.295259	0.409483
8.352	0.0321386	0.0310126	0.0321879	7.09181e-005	6.34984e-005	7.07831e-005	-99.4388	10.8212	1.29564	0.00180197	0.295639	0.295639	0.408722
8.351	0.0329452	0.0323629	0.0314329	7.43965e-005	7.01602e-005	6.86824e-005	-95.7233	10.7015	1.28146	0.00180341	0.295873	0.295873	0.408253
8.35	0.0308819	0.0322956	0.0313735	6.35431e-005	7.04672e-005	6.98908e-005	-98.2025	11.0675	1.32545	0.00180483	0.295871	0.295871	0.408257
8.349	0.0323315	0.0324297	0.0315965	7.12087e-005	7.14807e-005	7.01473e-005	-100.062	10.1611	1.21704	0.0018063	0.295467	0.295467	0.409067
8.348	0.0320403	0.0315416	0.0314044	7.066e-005	6.74707e-005	7.13382e-005	-99.5066	10.7909	1.29263	0.00180766	0.295427	0.295427	0.409145
8.347	0.0315413	0.0321549	0.0318813	7.02013e-005	7.06064e-005	7.07751e-005	-99.2509	10.2641	1.22967	0.00180909	0.295251	0.295251	0.409499
8.346	0.0308478	0.0323684	0.0330781	6.57956e-005	7.14773e-005	7.40299e-005	-100.128	10.9867	1.31641	0.00181046	0.295595	0.295595	0.40881
8.345	0.032013	0.0313892	0.0309798	7.14753e-005	6.72112e-005	6.46234e-005	-102.935	10.7704	1.29064	0.00181192	0.295195	0.295195	0.409611
8.344	0.0312049	0.0315101	0.0323966	6.6668e-005	7.23807e-005	7.10522e-005	-97.1626	10.5718	1.267	0.00181335	0.295802	0.295802	0.408396
8.343	0.0310742	0.0320695	0.0318097	6.58419e-005	6.91031e-005	6.8485e-005	-99.6072	10.5284	1.26195	0.00181476	0.295484	0.295484	0.409031
8.342	0.0307704	0.0322491	0.0311994	6.30181e-005	7.0742e-005	6.77144e-005	-100.022	11.0485	1.32444	0.00181616	0.295542	0.295542	0.408916
8.341	0.0327175	0.0319924	0.0321956	6.8796e-005	7.23182e-005	7.00047e-005	-100.08	10.8172	1.29687	0.00181764	0.295863	0.295863	0.408273
8.34	0.0329767	0.032805	0.0325038	7.46379e-005	6.95676e-005	7.18146e-005	-100.981	10.8937	1.3062	0.00181908	0.295823	0.295823	0.408354
8.339	0.0314451	0.0318672	0.031758	6.8292e-005	7.01402e-005	6.69124e-005	-102.121	10.3023	1.23543	0.00182053	0.295219	0.295219	0.409562
8.338	0.0316219	0.0312743	0.0322962	6.92335e-005	6.77315e-005	6.98366e-005	-99.1095	11.2707	1.35172	0.0018219	0.295732	0.295732	0.408537
8.337	0.0327751	0.031976	0.0320991	7.28097e-005	7.1061e-005	7.03367e-005	-98.8481	11.1502	1.33743	0.0018234	0.295308	0.295308	0.409383
8.336	0.0321636	0.0333288	0.032968	7.03476e-005	7.42785e-005	7.45624e-005	-97.4845	10.8597	1.30274	0.00182489	0.295901	0.295901	0.408197
8.335	0.0325009	0.0329827	0.0324928	7.33793e-005	7.40406e-005	7.15488e-005	-98.2724	10.7398	1.28852	0.00182634	0.295154	0.295154	0.409692
8.334	0.0320939	0.0319624	0.0311395	7.26571e-005	7.23249e-005	6.5288e-005	-97.4858	11.6006	1.39196	0.00182777	0.29524	0.29524	0.409521
8.333	0.0310503	0.031944	0.0317743	6.81695e-005	7.13544e-005	7.19715e-005	-99.1801	11.3222	1.35872	0.00182931	0.295305	0.295305	0.409389
8.332	0.0324641	0.031306	0.0320778	7.49912e-005	6.70784e-005	6.96719e-005	-97.5186	10.4203	1.25063	0.00183082	0.295882	0.295882	0.408237
8.331	0.0303806	0.0310625	0.0316353	6.40201e-005	6.59472e-005	6.70561e-005	-98.3463	9.98498	1.19853	0.00183221	0.29549	0.29549	0.40902
8.33	0.0321568	0.0328171	0.0323962	7.37615e-005	7.0531e-005	6.90762e-005	-102.576	10.9485	1.31435	0.00183355	0.295819	0.295819	0.408363
8.329	0.0322564	0.0328218	0.0318599	7.28909e-005	7.35327e-005	6.84934e-005	-100.377	11.0904	1.33154	0.00183501	0.29585	0.29585	0.408299
8.328	0.0319026	0.0317868	0.0319172	7.09736e-005	7.06864e-005	7.25982e-005	-102.894	10.3958	1.2483	0.00183649	0.295827	0.295827	0.408346
8.327	0.0314549	0.0340563	0.031874	6.90261e-005	7.5347e-005	7.13796e-005	-101.701	10.6255	1.27603	0.00183787	0.295518	0.295518	0.408964
8.326	0.0318537	0.0313413	0.0315004	6.85161e-005	6.61186e-005	6.47711e-005	-100.926	10.5844	1.27124	0.00183929	0.295194	0.295194	0.409612
8.325	0.0321394	0.0321115	0.0324366	7.22445e-005	7.15949e-005	7.13263e-005	-101.459	10.6297	1.27684	0.0018407	0.295498	0.295498	0.409005
8.324	0.0316289	0.031162	0.0310121	6.75206e-005	6.44099e-005	6.56092e-005	-97.2898	11.4437	1.37478	0.00184212	0.295146	0.295146	0.409708
8.323	0.0317857	0.0320882	0.0316697	6.76129e-005	7.25143e-005	7.08326e-005	-101.395	9.77387	1.17432	0.00184365	0.294907	0.294907	0.410186
8.322	0.0318181	0.0325256	0.0328249	7.00553e-005	7.35635e-005	7.46023e-005	-99.4802	10.9846	1.31995	0.00184495	0.295085	0.295085	0.40983
8.321	0.032202	0.0320636	0.031561	6.95135e-005	6.93466e-005	6.96736e-005	-100.49	11.251	1.35212	0.00184642	0.295491	0.295491	0.409017
8.32	0.031266	0.0320271	0.0315215	6.72002e-005	6.81707e-005	6.73001e-005	-103.587	10.0848	1.21212	0.00184792	0.295449	0.295449	0.409102
8.319	0.031703	0.0325343	0.0330213	6.91404e-005	7.15068e-005	7.40788e-005	-100.179	11.279	1.35581	0.00184927	0.295632	0.295632	0.408736
8.318	0.0320806	0.0314333	0.0315445	6.95059e-005	6.66051e-005	6.69131e-005	-101.078	10.2806	1.23595	0.00185078	0.295372	0.295372	0.409256
8.317	0.0332804	0.0324266	0.0319178	7.59221e-005	7.23546e-005	7.01119e-005	-102.017	9.85202	1.18456	0.00185215	0.295448	0.295448	0.409105
8.316	0.0327718	0.0336341	0.0331523	7.50381e-005	7.80933e-005	7.46046e-005	-97.1987	11.3918	1.36986	0.00185347	0.295566	0.295566	0.408868
8.315	0.03246	0.03321	0.0312681	7.1094e-005	7.37506e-005	6.78244e-005	-101.839	10.9712	1.31945	0.00185499	0.295551	0.295551	0.408898
8.314	0.0319313	0.0319411	0.0327943	7.2453e-005	6.96076e-005	7.36323e-005	-100.19	11.6496	1.4012	0.00185645	0.295848	0.295848	0.408304
8.313	0.0328797	0.032269	0.0328265	7.31976e-005	6.96082e-005	7.40675e-005	-100.631	10.9018	1.31142	0.00185801	0.295352	0.295352	0.409296
8.312	0.0324297	0.0321779	0.0315573	7.16589e-005	7.07325e-005	6.97005e-005	-101.476	9.77133	1.17557	0.00185947	0.295094	0.295094	0.409811
8.311	0.0315369	0.0312223	0.0316848	6.79247e-005	6.70432e-005	6.92771e-005	-98.9276	10.6717	1.28405	0.00186077	0.295577	0.295577	0.408847
8.31	0.0318874	0.031909	0.0316879	6.8589e-005	6.8916e-005	6.78188e-005	-99.1351	11.1608	1.34305	0.0018622	0.29568	0.29568	0.40864
8.309	0.0318274	0.0324384	0.0327777	7.18629e-005	7.49401e-005	7.5422e-005	-102.562	10.533	1.26766	0.00186369	0.295466	0.295466	0.409067
8.308	0.0315154	0.0319756	0.0317037	7.22479e-005	7.04055e-005	6.99808e-005	-101.365	11.3099	1.36132	0.0018651	0.295301	0.295301	0.409398
8.307	0.0323648	0.0315441	0.0312977	7.18733e-005	6.54643e-005	7.03341e-005	-95.8275	10.9877	1.3227	0.00186661	0.295925	0.295925	0.40815
8.306	0.0324417	0.031656	0.0325396	7.43337e-005	7.04915e-005	7.40513e-005	-99.2218	11.0941	1.33567	0.00186808	0.29515	0.29515	0.409699
8.305	0.0320333	0.0326552	0.0324581	7.19267e-005	7.34436e-005	7.22528e-005	-102.319	11.343	1.3658	0.00186957	0.29554	0.29554	0.408921
8.304	0.0312291	0.0324758	0.0319788	6.59753e-005	7.30158e-005	7.01181e-005	-98.3051	11.0043	1.32518	0.00187109	0.295977	0.295977	0.408046
8.303	0.0321143	0.0324437	0.0308706	7.29024e-005	7.28959e-005	6.83901e-005	-100.682	10.5037	1.26505	0.00187256	0.295608	0.295608	0.408784
8.302	0.0321513	0.0323175	0.0316007	7.0016e-005	6.98249e-005	6.85299e-005	-103.346	11.2281	1.35246	0.00187396	0.295645	0.295645	0.408711
8.301	0.0329036	0.032732	0.0330675	7.30086e-005	7.2329e-005	7.41163e-005	-97.5941	11.3019	1.36151	0.00187547	0.295844	0.295844	0.408312
8.3	0.0320104	0.0322822	0.0308029	7.54966e-005	7.00952e-005	6.73361e-005	-98.1802	10.9942	1.3246	0.00187698	0.295587	0.295587	0.408827
8.299	0.0323397	0.0324783	0.0318025	7.25739e-005	7.14092e-005	7.14671e-005	-102.875	10.7255	1.29238	0.00187845	0.295747	0.295747	0.408506
8.298	0.0326194	0.0324714	0.0332405	7.27814e-005	6.88263e-005	7.72604e-005	-102.802	10.6654	1.28529	0.00187989	0.295465	0.295465	0.40907
8.297	0.0320684	0.033028	0.0327556	7.17512e-005	7.51955e-005	7.59596e-005	-98.3021	10.7072	1.29049	0.00188132	0.295545	0.295545	0.40891
8.296	0.0326075	0.0323835	0.0322486	7.19601e-005	7.2571e-005	7.13609e-005	-101.46	10.9509	1.32002	0.00188275	0.295599	0.295599	0.408803
8.295	0.0321359	0.0320836	0.0322668	7.02363e-005	7.03565e-005	7.15072e-005	-102.291	10.7265	1.29313	0.00188422	0.295921	0.295921	0.408158
8.294	0.0325994	0.0316132	0.0326891	7.61207e-005	7.11265e-005	7.04492e-005	-103.382	10.4776	1.26328	0.00188565	0.29545	0.29545	0.4091
8.293	0.0315771	0.0318916	0.032339	6.61137e-005	7.04038e-005	7.23881e-005	-102.227	10.3093	1.24313	0.00188706	0.295387	0.295387	0.409227
8.292	0.0327487	0.0324561	0.0312283	7.26088e-005	6.96695e-005	6.7564e-005	-100.62	10.8581	1.30946	0.00188844	0.295608	0.295608	0.408784
8.291	0.0326211	0.0323642	0.0320545	7.07561e-005	7.3202e-005	7.01596e-005	-101.15	10.7664	1.29856	0.00188989	0.295067	0.295067	0.409867
8.29	0.0319657	0.0311979	0.0319246	7.10705e-005	6.71778e-005	7.03379e-005	-100.334	11.1502	1.34502	0.00189134	0.295967	0.295967	0.408066
8.289	0.0313595	0.0322271	0.0323081	6.66032e-005	6.98229e-005	7.07583e-005	-101.758	11.1096	1.34028	0.00189283	0.295714	0.295714	0.408571
8.288	0.0327148	0.0317343	0.0310455	7.51544e-005	7.15005e-005	6.80577e-005	-99.2163	10.7111	1.29236	0.00189432	0.295863	0.295863	0.408273
8.287	0.0317036	0.0325559	0.0327	6.62064e-005	7.26992e-005	7.68281e-005	-104.242	10.5188	1.26931	0.00189575	0.295691	0.295691	0.408617
8.286	0.0321939	0.0323827	0.0324502	7.33549e-005	7.16406e-005	7.19128e-005	-101.052	10.264	1.23871	0.00189717	0.296102	0.296102	0.407797
8.285	0.0316177	0.0321238	0.0311265	6.6043e-005	6.79434e-005	6.74794e-005	-99.4375	10.8706	1.31209	0.00189854	0.295495	0.295495	0.40901
8.284	0.0323391	0.0319944	0.0317145	7.11871e-005	7.04126e-005	7.04072e-005	-103.219	10.6036	1.28001	0.0019	0.295437	0.295437	0.409126
8.283	0.0320554	0.0323579	0.0315814	7.17182e-005	7.1818e-005	6.91952e-005	-99.7194	10.8626	1.31143	0.00190142	0.295107	0.295107	0.409785
8.282	0.0320105	0.0314027	0.031357	7.11126e-005	6.72091e-005	7.01869e-005	-99.5499	10.4561	1.2625	0.00190288	0.295483	0.295483	0.409033
8.281	0.0310646	0.0329193	0.0331269	7.0977e-005	7.21037e-005	7.64678e-005	-99.9301	10.3315	1.24762	0.00190428	0.295398	0.295398	0.409205
8.28	0.0319277	0.0323482	0.0318178	6.96965e-005	7.10242e-005	7.01919e-005	-102.638	11.1634	1.34824	0.00190567	0.295577	0.295577	0.408845
8.279	0.0325195	0.0317117	0.0322994	7.10874e-005	6.83769e-005	7.12101e-005	-104.439	10.6519	1.28662	0.00190717	0.295076	0.295076	0.409847
8.278	0.0316749	0.0326896	0.0317475	6.76179e-005	7.35798e-005	6.82668e-005	-99.4028	11.13	1.34453	0.0019086	0.295418	0.295418	0.409164
8.277	0.0319937	0.0321373	0.0324227	7.19086e-005	7.22488e-005	7.27643e-005	-104.026	11.1212	1.34362	0.00191009	0.294808	0.294808	0.410384
8.276	0.0321618	0.0328822	0.0328181	7.27622e-005	7.28758e-005	7.44459e-005	-100.55	10.3859	1.25494	0.00191158	0.295746	0.295746	0.408507
8.275	0.0320713	0.0317082	0.0318499	7.21819e-005	7.29621e-005	7.20368e-005	-99.289	10.2092	1.23374	0.00191298	0.295809	0.295809	0.408382
8.274	0.0320521	0.0322693	0.0326517	6.84407e-005	6.94328e-005	7.35172e-005	-100.286	10.7121	1.29467	0.00191435	0.295538	0.295538	0.408924
8.273	0.0323845	0.0321055	0.0326521	7.40087e-005	7.14152e-005	7.408e-005	-101.167	10.8576	1.31241	0.00191579	0.295519	0.295519	0.408963
8.272	0.0319291	0.0322334	0.0322563	7.16274e-005	7.17911e-005	6.97197e-005	-101.695	10.2548	1.2397	0.00191724	0.295812	0.295812	0.408377
8.271	0.0320037	0.0322978	0.0313003	7.35277e-005	7.27996e-005	6.97616e-005	-99.6326	10.5572	1.27641	0.00191862	0.295788	0.295788	0.408423
8.27	0.0315741	0.0323733	0.0325167	6.86821e-005	7.16101e-005	7.37603e-005	-98.4014	11.8568	1.43371	0.00192004	0.295599	0.295599	0.408801
8.269	0.031989	0.0322221	0.0317608	7.16809e-005	7.05361e-005	7.23903e-005	-101.051	10.7523	1.30032	0.00192163	0.295464	0.295464	0.409072
8.268	0.0321465	0.0319513	0.0315114	7.30089e-005	7.1866e-005	6.9699e-005	-99.991	10.2797	1.24331	0.00192308	0.295255	0.295255	0.409489
8.267	0.0321132	0.0320021	0.0321845	7.25258e-005	7.00879e-005	7.23969e-005	-100.291	10.9684	1.32677	0.00192446	0.295361	0.295361	0.409278
8.266	0.0321748	0.031685	0.0312635	7.12336e-005	6.73366e-005	6.73055e-005	-99.0461	10.908	1.31962	0.00192593	0.29554	0.29554	0.40892
8.265	0.0321417	0.0322345	0.0319099	7.11121e-005	7.23055e-005	6.92172e-005	-100.996	10.7008	1.29471	0.0019274	0.295747	0.295747	0.408506
8.264	0.0312835	0.0328872	0.0317076	6.81944e-005	7.40171e-005	6.80411e-005	-101.607	11.0026	1.33139	0.00192884	0.295445	0.295445	0.40911
8.263	0.0317081	0.0307074	0.0318441	7.03498e-005	6.57857e-005	6.98067e-005	-100.832	11.4537	1.38614	0.00193032	0.295774	0.295774	0.408452
8.262	0.0320661	0.0322333	0.0324669	7.21082e-005	6.89071e-005	7.20196e-005	-101.822	10.5861	1.28129	0.00193186	0.295354	0.295354	0.409293
8.261	0.031078	0.031457	0.0319887	7.12917e-005	6.79546e-005	6.91865e-005	-103.784	10.6399	1.28797	0.00193328	0.2954	0.2954	0.4092
8.26	0.0322843	0.0322939	0.0320491	7.33663e-005	7.31394e-005	7.36512e-005	-100.649	9.94406	1.20388	0.00193471	0.295616	0.295616	0.408767
8.259	0.0315304	0.0316041	0.0324852	6.68733e-005	7.01967e-005	7.26909e-005	-101.132	10.7808	1.30534	0.00193605	0.295708	0.295708	0.408583
8.258	0.0316885	0.0313701	0.0325864	7.26158e-005	7.05243e-005	7.44324e-005	-100.208	11.0509	1.33821	0.0019375	0.29558	0.29558	0.40884
8.257	0.0321547	0.0317178	0.0319289	7.0194e-005	7.07319e-005	7.18343e-005	-101.113	10.7783	1.30536	0.00193899	0.296018	0.296018	0.407964
8.256	0.0319556	0.0324543	0.0334838	7.21603e-005	7.15705e-005	7.56217e-005	-103.827	11.5972	1.4047	0.00194044	0.295439	0.295439	0.409122
8.255	0.0319456	0.0328801	0.0329093	7.2195e-005	7.42992e-005	7.24913e-005	-99.9383	10.5545	1.27856	0.001942	0.295462	0.295462	0.409075
8.254	0.0320944	0.0322278	0.0326017	7.18553e-005	7.03725e-005	7.25074e-005	-101.024	9.92161	1.20204	0.00194342	0.295819	0.295819	0.408362
8.253	0.0323293	0.0327343	0.0324888	7.02801e-005	7.15929e-005	7.0445e-005	-99.9193	10.6983	1.29629	0.00194475	0.29555	0.29555	0.408899
8.252	0.0328491	0.0324066	0.0304574	7.23884e-005	7.4655e-005	6.70028e-005	-101.061	10.8649	1.31664	0.00194619	0.295583	0.295583	0.408834
8.251	0.0310526	0.0318898	0.0312354	6.94313e-005	7.17098e-005	7.08027e-005	-102.116	10.6533	1.29115	0.00194766	0.295264	0.295264	0.409473
