Temperature_K	Magnetism_One_K	Magnetism_Two_K	Magnetism_Three_K	Susceptibility_One_K	Susceptibility_Two_K	Susceptibility_Three_K	Energy_K	Heat_Capacity_K	Heat_Capacity_Over_Temp_K	Entropy_K	Prob1	Prob_neg1	Prob0
2.46	0.000196533	-0.00302787	0.00283133	0.00151592	0.00141901	0.0013967	-350.603	115.813	47.0783	1.03305	0.35683	0.35683	0.286339
2.459	0.000723144	-0.000778733	5.55889e-005	0.00152523	0.0014738	0.00124169	-348.903	113.164	46.0202	1.033	0.356671	0.356671	0.286658
2.458	0.00908418	-0.00616483	-0.00291935	0.00125851	0.00148792	0.00146452	-354.175	103.669	42.176	1.03295	0.357687	0.357687	0.284626
2.457	-0.002883	-0.00660703	0.00949003	0.00146695	0.00156851	0.00138822	-350.448	113.201	46.0728	1.0329	0.357266	0.357266	0.285469
2.456	0.00126786	0.00740263	-0.00867048	0.00148072	0.00143253	0.0014619	-348.348	109.345	44.5214	1.03285	0.357237	0.357237	0.285526
2.455	-0.00567754	-0.000900341	0.00657789	0.00128844	0.00143258	0.00134334	-350.519	124.823	50.8444	1.0328	0.357019	0.357019	0.285961
2.454	-0.00700075	0.00455336	0.00244739	0.0013888	0.00128999	0.00130725	-347.814	106.962	43.587	1.03274	0.357077	0.357077	0.285846
2.453	0.0113402	-0.0117466	0.000406404	0.0014422	0.0016223	0.001476	-351.843	118.108	48.1482	1.0327	0.357213	0.357213	0.285575
2.452	0.00718672	-0.0104237	0.00323693	0.00167243	0.00161028	0.0013636	-351.057	117.338	47.8538	1.03264	0.357199	0.357199	0.285602
2.451	-0.00614286	-0.00239191	0.00853477	0.00161647	0.00145887	0.00155099	-352.384	109.291	44.5904	1.03259	0.356586	0.356586	0.286828
2.45	-0.00866097	0.00835573	0.000305241	0.00172533	0.00141495	0.00173149	-348.096	108.329	44.2159	1.03254	0.357011	0.357011	0.285979
2.449	0.00635913	-0.0024042	-0.00395493	0.00132453	0.00132119	0.00144742	-353.429	118.03	48.1953	1.03249	0.357098	0.357098	0.285803
2.448	-0.00317023	-0.00819322	0.0113635	0.00148861	0.00145328	0.0015949	-352.556	126.331	51.606	1.03244	0.357405	0.357405	0.28519
2.447	0.00116706	0.00171459	-0.00288166	0.00151713	0.00141281	0.00145376	-350.802	121.285	49.5648	1.03238	0.357122	0.357122	0.285755
2.446	-0.00469925	0.00284155	0.0018577	0.00169149	0.00143811	0.00166962	-356.015	113.939	46.5816	1.03232	0.357637	0.357637	0.284727
2.445	0.00137803	-0.00612835	0.00475032	0.00146893	0.00166957	0.00151543	-350.536	101.625	41.5645	1.03227	0.357246	0.357246	0.285507
2.444	-0.00732337	0.0007973	0.00652607	0.00164172	0.00158105	0.00135648	-351.344	106.36	43.5187	1.03223	0.357134	0.357134	0.285732
2.443	-9.48704e-005	-0.00928385	0.00937872	0.00147285	0.00160248	0.00146006	-354.295	112.418	46.0164	1.03218	0.357808	0.357808	0.284383
2.442	0.00320516	-0.00553126	0.0023261	0.00140119	0.00139499	0.00153252	-351.046	115.568	47.325	1.03213	0.357006	0.357006	0.285988
2.441	0.00631875	-0.000714996	-0.00560376	0.00138615	0.00147283	0.00148308	-354.605	114.189	46.7795	1.03207	0.35739	0.35739	0.28522
2.44	0.00534116	-0.0148418	0.00950069	0.00146637	0.00168678	0.00151284	-354.833	105.895	43.3998	1.03202	0.357323	0.357323	0.285353
2.439	0.00582098	-0.000880178	-0.0049408	0.00146631	0.00148977	0.00145385	-350.282	105.794	43.376	1.03197	0.357106	0.357106	0.285788
2.438	0.00459298	-0.00110535	-0.00348763	0.00125952	0.0015884	0.00146275	-350.886	106.588	43.7194	1.03193	0.357629	0.357629	0.284741
2.437	0.00291744	0.00510763	-0.00802507	0.00151701	0.00148339	0.00155077	-350.961	128.428	52.6993	1.03188	0.357212	0.357212	0.285576
2.436	0.00177498	0.000870152	-0.00264513	0.00158848	0.00150186	0.00136719	-355.73	101.375	41.6155	1.03182	0.357333	0.357333	0.285333
2.435	-0.00226179	0.00204505	0.000216741	0.00138384	0.00148845	0.0014818	-351.06	104.48	42.9076	1.03177	0.357451	0.357451	0.285098
2.434	0.00793526	-0.0041989	-0.00373635	0.00146747	0.001579	0.00160291	-355.016	106.729	43.8493	1.03172	0.357469	0.357469	0.285062
2.433	-0.00456681	0.012745	-0.00817822	0.00143972	0.00161648	0.00153581	-351.237	125.688	51.6597	1.03168	0.357395	0.357395	0.28521
2.432	0.00110089	0.00293612	-0.00403701	0.00149483	0.00152974	0.00147258	-354.179	122.479	50.3614	1.03162	0.357188	0.357188	0.285624
2.431	0.00341608	-0.00854068	0.0051246	0.00145727	0.00130204	0.00146579	-350.187	113.619	46.7376	1.03156	0.356802	0.356802	0.286396
2.43	0.00315981	0.00687936	-0.0100392	0.00143213	0.00139872	0.00174655	-354.559	118.496	48.7638	1.03151	0.357673	0.357673	0.284654
2.429	-0.00991175	0.00073323	0.00917852	0.00169127	0.00161756	0.00151643	-352.911	112.973	46.5101	1.03146	0.357192	0.357192	0.285616
2.428	0.00453667	-0.00254339	-0.00199328	0.00146666	0.00143752	0.00161272	-358.001	116.765	48.0912	1.0314	0.357666	0.357666	0.284667
2.427	-0.00590451	-0.00070903	0.00661354	0.00162768	0.00150695	0.00147171	-354.187	114.95	47.3629	1.03135	0.35751	0.35751	0.28498
2.426	0.00735877	-1.95852e-005	-0.00733919	0.001715	0.00163327	0.00146844	-354.918	124.969	51.5122	1.0313	0.357676	0.357676	0.284649
2.425	-0.000889119	0.00687228	-0.00598316	0.00142143	0.00131886	0.00134131	-350.77	109.148	45.0095	1.03124	0.357511	0.357511	0.284979
2.424	-0.00416396	0.00107809	0.00308587	0.00143061	0.00161366	0.00147732	-353.633	121.399	50.0822	1.03119	0.357623	0.357623	0.284755
2.423	-0.00297361	0.00923237	-0.00625876	0.00155053	0.00144693	0.00175585	-355.159	109.563	45.2178	1.03114	0.358119	0.358119	0.283762
2.422	0.0030781	-0.00140819	-0.0016699	0.00141996	0.00154256	0.00144585	-353.253	117.563	48.5396	1.03109	0.357009	0.357009	0.285981
2.421	0.00194226	-0.00674877	0.00480651	0.00138224	0.00141641	0.00147132	-353.277	105.155	43.4346	1.03103	0.357391	0.357391	0.285219
2.42	0.0013451	-1.84e-005	-0.0013267	0.00161174	0.00134586	0.00166252	-350.433	113.885	47.0598	1.03098	0.35775	0.35775	0.2845
2.419	3.66037e-005	0.0036946	-0.0037312	0.00153342	0.0015056	0.00163371	-352.191	106.804	44.1522	1.03093	0.357025	0.357025	0.28595
2.418	-0.00222021	-0.00140776	0.00362797	0.00138649	0.00169087	0.0012923	-352.408	115.832	47.904	1.03088	0.357449	0.357449	0.285102
2.417	-0.00113649	-0.00212211	0.0032586	0.00157453	0.00155723	0.00138881	-353.574	129.271	53.4841	1.03083	0.357614	0.357614	0.284771
2.416	0.00575246	-0.00885694	0.00310447	0.00164327	0.00169217	0.00163411	-355.992	111.447	46.1289	1.03077	0.357657	0.357657	0.284686
2.415	-0.00136782	0.00458756	-0.00321973	0.00177056	0.00167539	0.00169073	-355.198	118.165	48.9297	1.03072	0.357643	0.357643	0.284714
2.414	0.00230644	4.62704e-005	-0.00235271	0.00160629	0.00165775	0.00155332	-355.081	116.637	48.3167	1.03066	0.357418	0.357418	0.285165
2.413	-0.0105568	0.00640351	0.00415331	0.00131694	0.00154066	0.00156977	-352.437	104.72	43.3985	1.03061	0.35743	0.35743	0.28514
2.412	-0.000570204	0.00757993	-0.00700972	0.00155756	0.00145845	0.00154971	-355.414	117.119	48.5569	1.03056	0.357391	0.357391	0.285218
2.411	0.0041185	-0.00288485	-0.00123365	0.00154713	0.00152951	0.00151712	-358.069	120.988	50.1815	1.03051	0.357763	0.357763	0.284474
2.41	0.00443523	-0.00451426	7.90222e-005	0.00159084	0.00154049	0.00140396	-354.224	112.596	46.7204	1.03045	0.357559	0.357559	0.284882
2.409	-0.00145436	0.001503	-4.8637e-005	0.00167494	0.00164234	0.00139642	-359.28	111.448	46.2631	1.0304	0.357911	0.357911	0.284179
2.408	-0.00155661	0.00972792	-0.0081713	0.00138381	0.00141578	0.00164292	-356.805	114.3	47.4666	1.03035	0.357997	0.357997	0.284006
2.407	-0.00402254	0.00543924	-0.0014167	0.00161569	0.00158532	0.00159162	-357.202	114.837	47.7094	1.0303	0.357878	0.357878	0.284244
2.406	0.00973272	-0.00340119	-0.00633153	0.00181156	0.00165721	0.00164442	-354.322	107.896	44.8447	1.03024	0.357607	0.357607	0.284786
2.405	-0.00772864	0.00703064	0.000698004	0.00163497	0.00150495	0.00142649	-357.209	106.815	44.4138	1.03019	0.35776	0.35776	0.284481
2.404	0.00142292	0.00615575	-0.00757867	0.00149211	0.00173486	0.00151948	-354.419	116.806	48.5882	1.03014	0.357936	0.357936	0.284129
2.403	0.00235952	-0.0107932	0.00843363	0.00142991	0.00137205	0.00126781	-356.923	115.678	48.139	1.03009	0.358118	0.358118	0.283764
2.402	-0.00321111	-0.000142611	0.00335372	0.00159207	0.00165414	0.0016675	-355.562	124.747	51.9345	1.03004	0.358006	0.358006	0.283988
2.401	-0.00936347	0.00698616	0.00237731	0.00148686	0.00174149	0.00156351	-357.793	108.564	45.2162	1.02998	0.357961	0.357961	0.284077
2.4	-0.00499458	0.00144807	0.00354651	0.00151335	0.00171906	0.00159927	-357.985	126.415	52.6731	1.02993	0.357416	0.357416	0.285168
2.399	-0.00222804	0.00117983	0.00104821	0.00161601	0.00164038	0.00151749	-356.478	120.316	50.1527	1.02987	0.357859	0.357859	0.284282
2.398	0.00995644	-0.00276612	-0.00719032	0.00150948	0.00145602	0.00157088	-357.422	103.527	43.1723	1.02981	0.357773	0.357773	0.284454
2.397	0.00617497	-0.00512907	-0.0010459	0.00162969	0.00128514	0.00140971	-352.572	109.908	45.8523	1.02977	0.35701	0.35701	0.285981
2.396	0.00346576	0.00262292	-0.00608867	0.00166815	0.00132197	0.00165099	-357.734	113.898	47.5369	1.02971	0.358353	0.358353	0.283294
2.395	-0.000590148	-0.00116887	0.00175902	0.00166919	0.0015852	0.00169125	-360.206	107.57	44.9143	1.02966	0.357693	0.357693	0.284614
2.394	-0.000280944	-0.0012548	0.00153575	0.00138986	0.00165216	0.00150622	-358.463	123.854	51.735	1.02961	0.358018	0.358018	0.283964
2.393	-0.00162947	0.00470116	-0.00307169	0.00137991	0.00159036	0.0017254	-354.355	126.315	52.7852	1.02955	0.357975	0.357975	0.284049
2.392	-0.00807756	0.00138114	0.00669642	0.00159697	0.00139965	0.00164501	-359.923	110.944	46.3812	1.0295	0.358398	0.358398	0.283203
2.391	-0.00362453	0.00315213	0.000472407	0.00196408	0.00179747	0.00163816	-355.827	121.554	50.8382	1.02944	0.357897	0.357897	0.284207
2.39	-0.00338325	-0.00258658	0.00596983	0.00196707	0.00152037	0.00193435	-357.803	104.71	43.8115	1.02939	0.357725	0.357725	0.284551
2.389	-0.000769915	-0.00231724	0.00308716	0.00163533	0.0016697	0.00146219	-357.987	130.052	54.4378	1.02934	0.357619	0.357619	0.284762
2.388	-0.00494246	-0.000401319	0.00534378	0.00163966	0.00165258	0.00155212	-358.877	128.268	53.7135	1.02928	0.357885	0.357885	0.28423
2.387	-0.0118192	0.0060611	0.00575808	0.00184939	0.00172874	0.00153515	-360.141	121.436	50.8739	1.02922	0.35827	0.35827	0.283459
2.386	0.00807899	-0.00522425	-0.00285474	0.0017461	0.00163075	0.00169779	-359.32	124.498	52.1784	1.02916	0.358077	0.358077	0.283845
2.385	0.00702977	-0.000175256	-0.00685451	0.00167149	0.0013808	0.0015761	-360.007	120.728	50.6199	1.0291	0.358034	0.358034	0.283933
2.384	0.0107832	-0.0028519	-0.00793132	0.00142226	0.00133208	0.00178772	-358.113	127.06	53.297	1.02905	0.358287	0.358287	0.283427
2.383	0.00582036	2.3037e-006	-0.00582266	0.00147612	0.00137344	0.00158097	-359.571	118.883	49.8878	1.02899	0.358036	0.358036	0.283927
2.382	-0.00428876	0.00492367	-0.000634904	0.00144182	0.00159805	0.00157675	-359.368	119.803	50.295	1.02893	0.35825	0.35825	0.283499
2.381	-0.00357991	0.00131439	0.00226553	0.00166864	0.00147277	0.00169224	-362.462	122.793	51.5721	1.02888	0.358044	0.358044	0.283912
2.38	-0.00344036	-0.00394829	0.00738865	0.0017042	0.00170027	0.00161928	-362.904	113.451	47.6683	1.02882	0.35827	0.35827	0.28346
2.379	0.00392525	0.000600163	-0.00452541	0.00146096	0.00157732	0.00169444	-361.148	123.738	52.0126	1.02877	0.359171	0.359171	0.281658
2.378	0.00511846	-0.002951	-0.00216746	0.00172035	0.00163374	0.00186753	-361.18	117.143	49.2612	1.02871	0.358598	0.358598	0.282804
2.377	0.00235137	0.002271	-0.00462238	0.00141409	0.0015573	0.00176528	-356.583	112.983	47.5317	1.02866	0.358104	0.358104	0.283792
2.376	0.00257571	0.00189723	-0.00447293	0.00142721	0.00187375	0.00174968	-365.257	114.809	48.3202	1.0286	0.35875	0.35875	0.2825
2.375	-0.00883828	0.010021	-0.00118273	0.00155956	0.00137241	0.00137575	-359.053	119.828	50.4538	1.02855	0.358101	0.358101	0.283798
2.374	0.00639118	-0.00420413	-0.00218706	0.00184002	0.00185285	0.00158814	-359.324	109.459	46.1074	1.02849	0.358649	0.358649	0.282703
2.373	-0.0102921	-0.00440816	0.0147002	0.00156669	0.00155267	0.00169726	-359.341	138.644	58.4256	1.02844	0.358442	0.358442	0.283116
2.372	-0.00707168	0.00212527	0.0049464	0.00162582	0.00167621	0.00170478	-362.865	123.809	52.1962	1.02838	0.358621	0.358621	0.282758
2.371	-0.00428307	0.00436597	-8.28963e-005	0.00142958	0.00159216	0.00150705	-359.139	123.229	51.9734	1.02832	0.358073	0.358073	0.283853
2.37	0.00670179	-0.0146192	0.00791744	0.00147034	0.00153137	0.00159248	-361.51	100.46	42.3881	1.02826	0.358555	0.358555	0.28289
2.369	-0.00208211	0.00714818	-0.00506607	0.00146263	0.00161771	0.00181243	-362.367	126.21	53.2757	1.02821	0.358822	0.358822	0.282356
2.368	-0.00248833	0.00897313	-0.0064848	0.0016265	0.00153722	0.00167471	-357.941	113.605	47.9752	1.02815	0.357845	0.357845	0.284309
2.367	-0.00310733	0.00783264	-0.00472531	0.00164387	0.00149863	0.00148354	-358.883	99.7492	42.1416	1.0281	0.358475	0.358475	0.283051
2.366	0.00495357	-0.00641219	0.00145861	0.0018199	0.00184614	0.0016516	-360.056	110.343	46.6371	1.02805	0.358917	0.358917	0.282165
2.365	0.00208984	0.00185045	-0.00394029	0.00150151	0.00152638	0.00144436	-362.128	112.572	47.5991	1.028	0.35855	0.35855	0.282901
2.364	-0.00793513	0.00953282	-0.00159769	0.00196629	0.00148706	0.00186651	-364.032	122.033	51.6214	1.02795	0.358672	0.358672	0.282657
2.363	0.000360156	0.00245821	-0.00281837	0.00167355	0.00152481	0.00161565	-362.103	111.181	47.0507	1.02789	0.358904	0.358904	0.282191
2.362	-0.00807892	0.00628614	0.00179278	0.00140672	0.00148071	0.0016946	-360.808	116.08	49.145	1.02784	0.358455	0.358455	0.283091
2.361	-0.00016487	-0.00537807	0.00554294	0.00151906	0.00135807	0.00140796	-362.832	123.041	52.1141	1.02779	0.358288	0.358288	0.283423
2.36	-0.00698597	0.00735898	-0.000373011	0.00141328	0.00139727	0.00177038	-361.153	113.49	48.089	1.02773	0.358554	0.358554	0.282891
2.359	-0.0003789	-0.00457057	0.00494947	0.00161909	0.00167393	0.00158142	-361.114	139.945	59.3239	1.02767	0.358603	0.358603	0.282794
2.358	-0.00884072	0.00773377	0.00110695	0.00154957	0.00181482	0.00154078	-362.757	127.619	54.1219	1.02761	0.359138	0.359138	0.281725
2.357	-0.00507614	0.00218191	0.00289423	0.00144603	0.00177274	0.00153595	-363.053	121.329	51.4759	1.02755	0.358647	0.358647	0.282705
2.356	0.00302179	-0.00525539	0.00223359	0.00184372	0.00165665	0.00175108	-363.385	118.74	50.3988	1.02749	0.358405	0.358405	0.28319
2.355	-0.00365145	0.00286139	0.000790059	0.00161193	0.00168349	0.00184992	-360.893	112.231	47.6563	1.02743	0.358495	0.358495	0.28301
2.354	0.00302374	-0.00872244	0.0056987	0.00164854	0.00174617	0.00148543	-363.743	125.495	53.3115	1.02738	0.359206	0.359206	0.281588
2.353	0.00605338	-0.00757647	0.00152309	0.00148129	0.00136052	0.00142311	-362.348	117.784	50.0571	1.02732	0.358223	0.358223	0.283555
2.352	-0.00812006	0.00760962	0.000510437	0.00166766	0.001559	0.00169111	-361.934	130.99	55.6931	1.02727	0.358773	0.358773	0.282455
2.351	-0.00238257	0.00386849	-0.00148591	0.0017838	0.0017165	0.00144527	-361.194	131.467	55.9196	1.02721	0.358388	0.358388	0.283224
2.35	-0.00984748	-0.00387758	0.0137251	0.00158873	0.00176141	0.0019393	-365.698	109.554	46.6188	1.02714	0.358994	0.358994	0.282013
2.349	-0.00665819	0.00444564	0.00221254	0.00175025	0.00148193	0.00203523	-362.339	112.115	47.7287	1.02709	0.35867	0.35867	0.282659
2.348	-0.00503209	0.00290623	0.00212586	0.00192665	0.00189037	0.001686	-364.681	116.639	49.676	1.02704	0.358898	0.358898	0.282203
2.347	-9.8737e-005	-0.00649073	0.00658946	0.00171452	0.00182068	0.00140522	-365.628	120.385	51.293	1.02698	0.359257	0.359257	0.281487
2.346	-0.00627154	-0.00231251	0.00858405	0.00133098	0.00121574	0.00137058	-366.087	111.225	47.4107	1.02693	0.358821	0.358821	0.282358
2.345	-0.00195372	0.00603363	-0.00407991	0.00153969	0.00139154	0.00156513	-364.392	127.057	54.182	1.02687	0.359307	0.359307	0.281385
2.344	-0.00455287	-0.000296415	0.00484928	0.0017631	0.00201896	0.00158105	-363.836	113.024	48.2185	1.02681	0.358751	0.358751	0.282498
2.343	0.00381891	-0.00589857	0.00207966	0.00179003	0.00155153	0.00192942	-364.03	122.389	52.2359	1.02676	0.358913	0.358913	0.282174
2.342	-0.00972979	0.0134457	-0.0037159	0.00163399	0.00164581	0.00138749	-367.11	125.62	53.6379	1.0267	0.359249	0.359249	0.281503
2.341	0.00414911	-0.00282554	-0.00132357	0.00160299	0.0017365	0.00179517	-362.672	125.535	53.6244	1.02664	0.35915	0.35915	0.281699
2.34	0.00618613	-0.0131895	0.00700336	0.00162898	0.0017286	0.00155493	-362.843	113.494	48.5019	1.02658	0.358996	0.358996	0.282009
2.339	-0.00480417	-0.00105444	0.00585861	0.00169171	0.00172763	0.0017363	-365.233	115.679	49.4568	1.02653	0.359408	0.359408	0.281184
2.338	-0.00708902	0.0152504	-0.00816142	0.00162998	0.00177189	0.00165663	-364.14	119.322	51.0358	1.02647	0.358982	0.358982	0.282036
2.337	-0.00550988	0.00205736	0.00345251	0.00157792	0.00181612	0.00172131	-367.159	132.373	56.6423	1.02642	0.359212	0.359212	0.281577
2.336	0.00399175	-0.00745351	0.00346176	0.00165203	0.00162372	0.00183854	-362.818	118.911	50.9036	1.02635	0.358683	0.358683	0.282633
2.335	-0.00548731	0.00184641	0.00364089	0.00149684	0.00176308	0.00175633	-363.885	120.866	51.7628	1.0263	0.358807	0.358807	0.282387
2.334	0.00185178	0.000225519	-0.0020773	0.00159038	0.0015321	0.00156855	-366.535	109.745	47.0199	1.02624	0.359028	0.359028	0.281944
2.333	0.00172028	0.000782033	-0.00250231	0.00154197	0.00142894	0.00160737	-363.253	113.504	48.6514	1.02619	0.358709	0.358709	0.282582
2.332	0.00405496	0.00541788	-0.00947284	0.00168263	0.00165563	0.00169113	-363.66	125.666	53.8876	1.02613	0.359248	0.359248	0.281503
2.331	-0.00779138	0.00502393	0.00276745	0.00175633	0.00179261	0.00146802	-365.267	127.923	54.8791	1.02607	0.358812	0.358812	0.282377
2.33	0.00169545	-0.00286408	0.00116863	0.00127916	0.00142991	0.00141484	-364.923	128.599	55.1926	1.02601	0.359022	0.359022	0.281956
2.329	0.00250167	0.00176651	-0.00426819	0.00185314	0.00159006	0.00165831	-363.077	122.743	52.7018	1.02595	0.358799	0.358799	0.282403
2.328	-0.00248464	-0.00320278	0.00568741	0.00156014	0.00158986	0.0016028	-364.216	123.818	53.1864	1.02589	0.359043	0.359043	0.281914
2.327	0.000944667	0.00720187	-0.00814654	0.00188826	0.00136613	0.00145356	-365.529	124.257	53.3979	1.02583	0.359284	0.359284	0.281431
2.326	-0.00230258	-0.000322748	0.00262533	0.00150299	0.00161512	0.00147852	-365.698	117.011	50.3057	1.02577	0.358933	0.358933	0.282135
2.325	-0.00286418	0.00482886	-0.00196469	0.00158857	0.00162211	0.00123481	-364.693	125.601	54.022	1.02572	0.359151	0.359151	0.281698
2.324	0.00366711	-0.00166896	-0.00199814	0.0018439	0.0019699	0.0015639	-367.079	118.689	51.071	1.02566	0.359486	0.359486	0.281028
2.323	0.00444768	-0.00878021	0.00433253	0.00184537	0.00171054	0.00186209	-366.99	122.047	52.5385	1.0256	0.359163	0.359163	0.281674
2.322	0.0113174	-0.00858792	-0.00272946	0.00162752	0.00186069	0.00194559	-367.184	115.859	49.8961	1.02554	0.358896	0.358896	0.282207
2.321	0.000982711	-0.0105374	0.00955473	0.00169024	0.00196857	0.00168021	-366.406	122.667	52.8508	1.02549	0.358849	0.358849	0.282301
2.32	0.00514583	-0.00899515	0.00384932	0.00151266	0.00146598	0.00141851	-365.407	119.32	51.4312	1.02543	0.359805	0.359805	0.280391
2.319	-0.00726425	0.00323183	0.00403242	0.00172762	0.00153409	0.00166645	-364.916	119.699	51.6166	1.02537	0.358946	0.358946	0.282109
2.318	0.000871481	0.011912	-0.0127834	0.00177802	0.0014701	0.00150386	-367.256	132.176	57.0217	1.02531	0.359614	0.359614	0.280771
2.317	-0.0012549	0.00618373	-0.00492883	0.00167437	0.00164673	0.00164231	-369.182	122.198	52.7398	1.02525	0.359603	0.359603	0.280793
2.316	-0.00485736	0.00432776	0.000529593	0.00185853	0.00146184	0.0016573	-368.518	138.285	59.7086	1.02519	0.359713	0.359713	0.280574
2.315	0.000360981	-0.0043893	0.00402831	0.00135622	0.0015172	0.00158725	-364.589	133.942	57.8585	1.02513	0.358938	0.358938	0.282123
2.314	-0.00207909	0.00464137	-0.00256228	0.0014928	0.00183198	0.00159406	-368.838	118.437	51.183	1.02506	0.359049	0.359049	0.281902
2.313	0.00242235	-0.0128568	0.0104345	0.00154266	0.00138776	0.00157249	-368.164	127.52	55.1317	1.02501	0.358935	0.358935	0.282131
2.312	-0.00590908	0.00290764	0.00300144	0.00163965	0.00170368	0.00181095	-366.851	136.045	58.8432	1.02494	0.359166	0.359166	0.281668
2.311	0.00432299	-0.00229273	-0.00203026	0.00174796	0.00187195	0.00165517	-368.155	135.833	58.7767	1.02488	0.359147	0.359147	0.281706
2.31	-0.00183581	0.0109477	-0.00911191	0.00174409	0.0018838	0.00170456	-366.967	128.033	55.4254	1.02481	0.359436	0.359436	0.281127
2.309	0.0117714	-0.00995913	-0.00181226	0.0018327	0.00170476	0.00151684	-366.828	124.11	53.7506	1.02475	0.359405	0.359405	0.28119
2.308	0.00390461	-0.00593436	0.00202975	0.00143909	0.00190254	0.00198208	-369.775	132.563	57.4363	1.02469	0.359064	0.359064	0.281871
2.307	0.000346422	0.00411516	-0.00446159	0.00196256	0.00156837	0.00168269	-367.747	125.028	54.1951	1.02463	0.359733	0.359733	0.280534
2.306	-0.00643572	-0.00867862	0.0151143	0.00164932	0.00177706	0.00171954	-368.656	115.282	49.992	1.02457	0.359418	0.359418	0.281163
2.305	0.000987644	-0.00194435	0.000956707	0.00176361	0.00150855	0.00153555	-370.311	131.554	57.0734	1.02451	0.359713	0.359713	0.280573
2.304	0.000994807	0.00404064	-0.00503545	0.00171044	0.00170654	0.00165745	-369.028	122.159	53.0203	1.02445	0.359374	0.359374	0.281252
2.303	0.0117165	-0.0163109	0.00459443	0.00156417	0.0016064	0.00205305	-369.148	123.365	53.5672	1.02439	0.359612	0.359612	0.280777
2.302	0.00184358	-0.00214602	0.000302441	0.00176953	0.00164748	0.00181738	-369.803	126.805	55.0847	1.02433	0.360111	0.360111	0.279777
2.301	-0.00298624	0.00120493	0.00178131	0.00146077	0.00169797	0.00158261	-370.37	124.939	54.2975	1.02427	0.359882	0.359882	0.280237
2.3	0.00820962	-0.00666277	-0.00154685	0.00134215	0.0016075	0.00140868	-370.693	121.641	52.8875	1.02421	0.359876	0.359876	0.280247
2.299	0.00878367	-0.00497882	-0.00380486	0.00175656	0.00183161	0.00191791	-370.039	123.766	53.8348	1.02415	0.359861	0.359861	0.280279
2.298	0.0041744	0.0103799	-0.0145543	0.00181308	0.0015512	0.00170423	-371.343	116.686	50.777	1.02409	0.359144	0.359144	0.281712
2.297	0.00905426	-0.0100822	0.0010279	0.00161955	0.00190548	0.00163982	-368.496	114.939	50.0385	1.02403	0.359538	0.359538	0.280924
2.296	0.00127949	-0.00275542	0.00147593	0.00160573	0.00155483	0.0014477	-367.596	127.507	55.5346	1.02398	0.35953	0.35953	0.280941
2.295	0.000515696	-0.000747796	0.0002321	0.00179058	0.0016062	0.00177717	-370.167	132.466	57.7194	1.02392	0.359413	0.359413	0.281174
2.294	0.00329493	0.0045185	-0.00781343	0.00174413	0.00173681	0.0017754	-367.417	119.935	52.2819	1.02385	0.359417	0.359417	0.281166
2.293	-0.00806725	0.00536805	0.0026992	0.00152911	0.00156299	0.00153558	-371.071	140.313	61.192	1.02379	0.359882	0.359882	0.280235
2.292	0.00908363	-0.00686015	-0.00222348	0.00165798	0.00170275	0.00183494	-369.757	129.51	56.5053	1.02373	0.359986	0.359986	0.280028
2.291	-0.00493529	0.00563362	-0.00069833	0.00182447	0.00193906	0.00174224	-370.715	127.365	55.5936	1.02366	0.359851	0.359851	0.280298
2.29	-0.00116087	-0.000939578	0.00210044	0.00158373	0.00136117	0.00147323	-369.309	119.672	52.2585	1.0236	0.359545	0.359545	0.280909
2.289	0.00314214	0.00138456	-0.0045267	0.00181268	0.00170243	0.00163919	-369.654	122.964	53.7193	1.02354	0.359837	0.359837	0.280326
2.288	-0.0008728	0.00651636	-0.00564356	0.00184947	0.00183527	0.00162752	-368.741	119.427	52.1973	1.02348	0.359954	0.359954	0.280092
2.287	-0.000806396	2.91593e-005	0.000777237	0.0015294	0.0017559	0.00188522	-371.171	131.176	57.3571	1.02343	0.359577	0.359577	0.280847
2.286	-0.00426127	0.00379412	0.000467152	0.00166167	0.00163829	0.00178879	-371.919	124.207	54.3337	1.02336	0.359706	0.359706	0.280588
2.285	-0.00732809	0.00848963	-0.00116154	0.00172907	0.00152455	0.00191979	-370.993	122.256	53.5037	1.0233	0.359856	0.359856	0.280288
2.284	-0.00132975	0.00434449	-0.00301474	0.00160817	0.00170434	0.00166449	-370.46	128.429	56.2298	1.02324	0.359781	0.359781	0.280438
2.283	-0.00085287	0.00601131	-0.00515844	0.00161437	0.00175738	0.00185765	-375.597	123.311	54.0127	1.02318	0.360416	0.360416	0.279167
2.282	0.00381436	-0.00613778	0.00232342	0.00183565	0.001446	0.00162497	-368.251	128.448	56.2875	1.02312	0.359488	0.359488	0.281024
2.281	0.00225683	0.0019147	-0.00417153	0.00148814	0.00155865	0.00156535	-370.622	134.427	58.9333	1.02306	0.359826	0.359826	0.280348
2.28	0.000408852	-0.00181341	0.00140456	0.0018542	0.00173011	0.0017448	-372.649	127.448	55.8981	1.02299	0.360131	0.360131	0.279737
2.279	0.00315015	0.00354721	-0.00669736	0.00184252	0.0016259	0.00178432	-368.909	121.523	53.3228	1.02293	0.35982	0.35982	0.280359
2.278	0.00527651	-0.0128965	0.00762002	0.00148139	0.0015275	0.00163534	-370.28	129.509	56.8521	1.02287	0.359816	0.359816	0.280368
