Temperature	Magnetism_One	Magntism_Two	Susceptibility_One	Susceptibility_Two	Energy	Heat_Capacity	Heat_Capacity_Over_Temp	Entropy	Prob_S3	Prob_S2	Prob_S1	Prob_S0	Prob_S-1	Prob_S-2	Prob_S-3	
1.78	1.99426	1.99426	1.7048e-006	1.7048e-006	-7159.3	42.6834	23.9794	727.063	0	0.497143	0.00284246	5.30494e-005	0.00279433	0.497167	0
1.79	1.99346	1.99346	1.83941e-006	1.83941e-006	-7153.86	46.465	25.9581	727.063	0	0.496729	0.00327101	0	0.00327101	0.496729	0
1.8	1.99319	1.99319	2.34891e-006	2.34891e-006	-7152.11	59.0574	32.8097	727.064	0	0.496594	0.0034059	8.91605e-005	0.00322758	0.496683	0
1.81	1.99351	1.99351	1.96692e-006	1.96692e-006	-7154.24	48.9235	27.0296	727.064	0	0.496753	0.0032473	8.42222e-005	0.00307885	0.496837	0
1.82	1.99399	1.99399	1.94884e-006	1.94884e-006	-7157.46	48.7878	26.8065	727.064	0	0.496997	0.00300264	0	0.00300264	0.496997	0
1.83	1.99329	1.99329	2.89078e-006	2.89078e-006	-7152.75	71.3386	38.9829	727.064	0	0.496685	0.00327302	4.19753e-005	0.00335698	0.496643	0
1.84	1.99182	1.99182	2.68393e-006	2.68393e-006	-7142.91	66.1568	35.9548	727.065	0	0.495949	0.0040111	6.54938e-005	0.00403986	0.495935	0
1.85	1.99399	1.99399	2.51108e-006	2.51108e-006	-7157.49	60.6767	32.7982	727.065	0	0.497013	0.00296846	1.82716e-005	0.003005	0.496995	0
1.86	1.99288	1.99288	4.80535e-006	4.80535e-006	-7149.97	116.511	62.6405	727.066	0	0.4965	0.003437	6.26049e-005	0.00356221	0.496438	0
1.87	1.9925	1.9925	2.25765e-006	2.25765e-006	-7147.55	54.2438	29.0074	727.066	0	0.496251	0.00374925	2e-005	0.00370925	0.496271	0
1.88	1.99041	1.99041	5.34476e-006	5.34476e-006	-7132.7	126.395	67.2313	727.067	0	0.495205	0.0047949	4.07407e-005	0.00471342	0.495246	0
1.89	1.99045	1.99045	4.81579e-006	4.81579e-006	-7132.55	116.095	61.4258	727.067	0	0.495226	0.00477401	0	0.00477401	0.495226	0
1.9	1.98885	1.98885	1.59167e-006	1.59167e-006	-7120.85	37.2686	19.6151	727.068	0	0.494491	0.00544448	6.45556e-005	0.00557359	0.494426	0
1.91	1.99001	1.99001	3.78028e-006	3.78028e-006	-7129.79	88.0107	46.0789	727.068	0	0.495134	0.00473731	0.00016616	0.00492133	0.495042	0
1.92	1.98976	1.98976	4.14369e-006	4.14369e-006	-7128	97.4299	50.7447	727.069	0	0.494882	0.00511828	0	0.00511828	0.494882	0
1.93	1.98962	1.98962	2.91113e-006	2.91113e-006	-7127.01	68.2065	35.3402	727.069	0	0.494812	0.00518528	4.30123e-005	0.00511111	0.494849	0
1.94	1.98979	1.98979	3.10488e-006	3.10488e-006	-7128.21	71.2292	36.7161	727.07	0	0.494895	0.00510506	4.12222e-005	0.00502262	0.494936	0
1.95	1.98926	1.98926	1.98618e-006	1.98618e-006	-7123.78	46.7959	23.9979	727.07	0	0.494632	0.00536825	1.32593e-005	0.00534173	0.494645	0
1.96	1.98381	1.98381	3.76552e-006	3.76552e-006	-7084.92	85.8353	43.7935	727.07	0	0.491988	0.00792836	0.000111333	0.00803893	0.491933	0
1.97	1.97732	1.97732	5.03465e-006	5.03465e-006	-7039.32	112.398	57.0547	727.071	0	0.488806	0.0110481	0.00236851	0.00689626	0.490882	0
1.98	1.97815	1.97815	3.16517e-006	3.16517e-006	-7044.83	70.4836	35.5978	727.072	0	0.489074	0.0109256	0.00174663	0.00743232	0.490821	0
1.99	1.98035	1.98035	3.33436e-006	3.33436e-006	-7060.18	77.7743	39.0826	727.072	0	0.490264	0.00964893	0.000333049	0.00933181	0.490422	0
2	1.98036	1.98036	4.65015e-006	4.65015e-006	-7060.5	105.364	52.6822	727.072	0	0.490181	0.00981581	6.5679e-006	0.00981557	0.490181	0
2.01	1.97641	1.97641	5.7919e-006	5.7919e-006	-7033.06	130.094	64.7234	727.073	0	0.488333	0.0115365	0.00021084	0.0116358	0.488284	0
2.02	1.97898	1.97898	2.97707e-006	2.97707e-006	-7050.3	66.1486	32.7468	727.074	0	0.489979	0.00953228	0.000510296	0.0104661	0.489512	0
2.03	1.97617	1.97617	5.28994e-006	5.28994e-006	-7031.59	116.469	57.3741	727.074	0	0.489248	0.00959122	0.00118337	0.0118676	0.48811	0
2.04	1.97701	1.97701	3.52823e-006	3.52823e-006	-7037.73	74.1657	36.3558	727.075	0	0.48904	0.0104245	0.000621	0.0113232	0.488591	0
2.05	1.97639	1.97639	5.81983e-006	5.81983e-006	-7033.08	126.27	61.5949	727.075	0	0.488205	0.0117826	0.000336852	0.0111571	0.488518	0
2.06	1.97614	1.97614	4.58057e-006	4.58057e-006	-7030.06	100.962	49.0106	727.076	0	0.488071	0.0119274	2.38889e-005	0.0118864	0.488091	0
2.07	1.97041	1.97041	8.35324e-006	8.35324e-006	-6990.46	180.849	87.3666	727.076	0	0.485225	0.0147542	5.88889e-005	0.014719	0.485243	0
2.08	1.96895	1.96895	4.11179e-006	4.11179e-006	-6979.48	88.2624	42.4338	727.077	0	0.484564	0.0153485	0.000156864	0.0153842	0.484546	0
2.09	1.96804	1.96804	3.83191e-006	3.83191e-006	-6973.22	81.0408	38.7755	727.078	0	0.484218	0.0155865	0.00030884	0.015751	0.484136	0
2.1	1.9716	1.9716	7.67854e-006	7.67854e-006	-6998.81	160.051	76.2146	727.078	0	0.486009	0.0137927	0.000331951	0.0139231	0.485944	0
2.11	1.96188	1.96188	6.89509e-006	6.89509e-006	-6930.26	139.777	66.245	727.079	0	0.481048	0.0188461	0.000292531	0.0186852	0.481128	0
2.12	1.96558	1.96558	5.51005e-006	5.51005e-006	-6955.25	114.933	54.2139	727.08	0	0.482949	0.0168922	0.00044637	0.0166358	0.483077	0
2.13	1.96463	1.96463	7.49518e-006	7.49518e-006	-6949.19	157.163	73.7856	727.08	0	0.482703	0.016909	0.000493136	0.0174747	0.48242	0
2.14	1.95921	1.95921	5.72413e-006	5.72413e-006	-6911.02	113.729	53.1446	727.081	0	0.480339	0.0189389	0.00109056	0.0196456	0.479986	0
2.15	1.95661	1.95661	7.91627e-006	7.91627e-006	-6891.4	166.081	77.2469	727.082	0	0.47903	0.0202461	0.000924667	0.0212917	0.478507	0
2.16	1.95975	1.95975	5.69531e-006	5.69531e-006	-6914.3	116.431	53.9031	727.083	0	0.479939	0.0199956	0.000508111	0.019242	0.480316	0
2.17	1.96047	1.96047	1.11014e-005	1.11014e-005	-6921.88	223.003	102.766	727.083	0	0.480395	0.019513	0.00170695	0.0164652	0.481919	0
2.18	1.95891	1.95891	1.24557e-005	1.24557e-005	-6910.07	255.39	117.152	727.084	0	0.47972	0.0200141	0.00162644	0.0178258	0.480814	0
2.19	1.95442	1.95442	8.88714e-006	8.88714e-006	-6878.36	177.233	80.9282	727.086	0	0.478197	0.0208855	0.00248259	0.0195898	0.478845	0
2.2	1.96112	1.96112	4.06516e-006	4.06516e-006	-6924.49	83.5906	37.9957	727.087	0	0.480735	0.0190929	0.000388741	0.019005	0.480779	0
2.21	1.95362	1.95362	1.10374e-005	1.10374e-005	-6871.71	215.96	97.7195	727.087	0	0.477731	0.0214095	0.0020674	0.0207112	0.478081	0
2.22	1.9526	1.9526	1.71137e-005	1.71137e-005	-6864.99	350.195	157.746	727.088	0	0.476852	0.0226655	0.00176256	0.0210708	0.477649	0
2.23	1.94835	1.94835	1.04008e-005	1.04008e-005	-6834.81	198.407	88.9715	727.09	0	0.475684	0.0228047	0.00369806	0.0214537	0.47636	0
2.24	1.94767	1.94767	1.13592e-005	1.13592e-005	-6830.51	209.205	93.3953	727.091	0	0.476317	0.0217655	0.00230027	0.0248357	0.474782	0
2.25	1.94522	1.94522	8.76982e-006	8.76982e-006	-6813.67	161.379	71.7238	727.092	0	0.474812	0.0243403	0.00269088	0.0223483	0.475808	0
2.26	1.95039	1.95039	1.22719e-005	1.22719e-005	-6851.04	241.731	106.96	727.093	0	0.475385	0.0244629	0.00125765	0.0225572	0.476338	0
2.27	1.95671	1.95671	1.21421e-005	1.21421e-005	-6896.16	230.801	101.674	727.094	0	0.478721	0.0209527	0.00129141	0.0196745	0.47936	0
2.28	1.95575	1.95575	9.79085e-006	9.79085e-006	-6887.65	186.71	81.8905	727.095	0	0.478013	0.0218553	0.000824395	0.0207327	0.478574	0
2.29	1.95275	1.95275	9.28584e-006	9.28584e-006	-6868.04	175.394	76.5912	727.096	0	0.477169	0.0220551	0.00210041	0.0209576	0.477718	0
2.3	1.95107	1.95107	8.33389e-006	8.33389e-006	-6855.76	155.797	67.738	727.097	0	0.476903	0.0217737	0.00181658	0.0234354	0.476072	0
2.31	1.94775	1.94775	3.71769e-005	3.71769e-005	-6831.66	734.484	317.958	727.098	0	0.47559	0.0228012	0.00353419	0.0221689	0.475906	0
2.32	1.94944	1.94944	1.37402e-005	1.37402e-005	-6844.45	261.874	112.877	727.101	0	0.475829	0.023107	0.00283711	0.021689	0.476538	0
2.33	1.95005	1.95005	1.22673e-005	1.22673e-005	-6847.34	226.338	97.1409	727.102	0	0.476576	0.0219063	0.00249921	0.0229794	0.476039	0
2.34	1.95188	1.95188	9.41183e-006	9.41183e-006	-6860.86	176.17	75.2862	727.103	0	0.476983	0.022006	0.00202383	0.0220026	0.476985	0
2.35	1.95635	1.95635	8.97351e-006	8.97351e-006	-6893.24	162.182	69.0137	727.104	0	0.478751	0.0206714	0.000986827	0.0210086	0.478582	0
2.36	1.94579	1.94579	1.60241e-005	1.60241e-005	-6818.31	294.225	124.671	727.105	0	0.473984	0.025039	0.0032788	0.0223887	0.475309	0
2.37	1.94702	1.94702	1.1685e-005	1.1685e-005	-6827.82	215.283	90.8366	727.106	0	0.473955	0.0255989	0.000654407	0.0260736	0.473718	0
2.38	1.94739	1.94739	1.8167e-005	1.8167e-005	-6830.67	337.959	141.999	727.107	0	0.475558	0.0226679	0.00250269	0.0247607	0.474511	0
2.39	1.94014	1.94014	1.75838e-005	1.75838e-005	-6778.96	301.103	125.985	727.109	0	0.470665	0.028849	0.00172936	0.0273327	0.471424	0
2.4	1.93901	1.93901	1.3116e-005	1.3116e-005	-6772.13	242.458	101.024	727.11	0	0.471332	0.0268685	0.00252041	0.0290249	0.470254	0
2.41	1.93406	1.93406	1.98018e-005	1.98018e-005	-6738.01	350.372	145.382	727.112	0	0.469547	0.0281436	0.00389067	0.0296016	0.468818	0
2.42	1.93867	1.93867	3.22755e-005	3.22755e-005	-6769.43	589.182	243.464	727.113	0	0.470699	0.0281158	0.00223811	0.0283816	0.470566	0
2.43	1.93846	1.93846	1.05291e-005	1.05291e-005	-6767.08	183.741	75.6136	727.116	0	0.471777	0.0263802	0.00260447	0.0285423	0.470696	0
2.44	1.92793	1.92793	1.36973e-005	1.36973e-005	-6694.27	247.937	101.613	727.117	0	0.465224	0.0337079	0.00190606	0.034168	0.464994	0
2.45	1.94531	1.94531	2.17938e-005	2.17938e-005	-6820.02	366.08	149.42	727.118	0	0.474249	0.0243213	0.00261842	0.0248019	0.474009	0
2.46	1.94474	1.94474	1.31156e-005	1.31156e-005	-6813.69	221.264	89.9448	727.119	0	0.475499	0.022194	0.00323854	0.0249465	0.474122	0
2.47	1.94774	1.94774	1.44012e-005	1.44012e-005	-6835.12	246.292	99.7134	727.12	0	0.474403	0.0253529	0.00254109	0.0212452	0.476457	0
2.48	1.93389	1.93389	1.54366e-005	1.54366e-005	-6737.57	276.765	111.599	727.122	0	0.46755	0.0318662	0.00355212	0.027098	0.469934	0
2.49	1.94264	1.94264	1.90834e-005	1.90834e-005	-6799.99	320.509	128.718	727.123	0	0.473286	0.0249317	0.0025428	0.0269754	0.472264	0
2.5	1.94379	1.94379	2.17494e-005	2.17494e-005	-6808.26	385.161	154.064	727.124	0	0.473761	0.0245728	0.0026066	0.0260227	0.473036	0
2.51	1.9376	1.9376	2.63424e-005	2.63424e-005	-6766.35	436.619	173.952	727.126	0	0.470543	0.0277732	0.00304105	0.0284265	0.470216	0
2.52	1.93942	1.93942	3.48801e-005	3.48801e-005	-6777.83	620.42	246.199	727.128	0	0.470569	0.0286843	0.00224183	0.0271869	0.471318	0
2.53	1.93384	1.93384	1.9769e-005	1.9769e-005	-6739	347.558	137.375	727.131	0	0.469883	0.0273349	0.00476748	0.0289288	0.469086	0
2.54	1.93076	1.93076	1.82937e-005	1.82937e-005	-6716.38	313.867	123.57	727.132	0	0.467159	0.0311131	0.0034234	0.0311788	0.467126	0
2.55	1.93684	1.93684	2.06899e-005	2.06899e-005	-6759.45	363.567	142.575	727.134	0	0.46973	0.028961	0.00181505	0.0305654	0.468928	0
2.56	1.94251	1.94251	2.419e-005	2.419e-005	-6799.64	405.918	158.562	727.135	0	0.472778	0.0258172	0.00261362	0.026208	0.472583	0
2.57	1.92049	1.92049	3.61843e-005	3.61843e-005	-6646.16	642.282	249.915	727.137	0	0.46276	0.0350424	0.00457306	0.0346881	0.462937	0
2.58	1.93551	1.93551	2.75822e-005	2.75822e-005	-6753.13	445.14	172.535	727.14	0	0.469392	0.0290469	0.00370296	0.0278858	0.469972	0
2.59	1.92441	1.92441	2.55723e-005	2.55723e-005	-6674.33	431.307	166.528	727.142	0	0.464743	0.0329677	0.00357915	0.0349654	0.463744	0
2.6	1.92525	1.92525	2.67477e-005	2.67477e-005	-6678.01	458.099	176.192	727.143	0	0.463918	0.0349639	0.0039034	0.0316302	0.465585	0
2.61	1.91236	1.91236	3.42806e-005	3.42806e-005	-6589.26	539.522	206.714	727.145	0	0.458372	0.039538	0.00501085	0.0378768	0.459202	0
2.62	1.9102	1.9102	2.37761e-005	2.37761e-005	-6576.59	358.286	136.75	727.148	0	0.458069	0.0392689	0.00624294	0.0374325	0.458987	0
2.63	1.90845	1.90845	2.11789e-005	2.11789e-005	-6559.75	351.084	133.492	727.149	0	0.458641	0.0382087	0.00562473	0.0395612	0.457965	0
2.64	1.91778	1.91778	2.104e-005	2.104e-005	-6629.24	329.472	124.8	727.151	0	0.463869	0.0325195	0.00595874	0.0350464	0.462606	0
2.65	1.91742	1.91742	4.56208e-005	4.56208e-005	-6626.89	773.469	291.875	727.152	0	0.463635	0.0331396	0.00476572	0.0365114	0.461949	0
2.66	1.90776	1.90776	2.50704e-005	2.50704e-005	-6560.49	383.114	144.028	727.155	0	0.458111	0.0385019	0.00749941	0.0370496	0.458838	0
2.67	1.91545	1.91545	2.31327e-005	2.31327e-005	-6615.14	360.518	135.025	727.157	0	0.462446	0.0335164	0.00844502	0.0327779	0.462815	0
2.68	1.91146	1.91146	4.22196e-005	4.22196e-005	-6585.78	671.431	250.534	727.158	0	0.460568	0.0350568	0.00756904	0.0374214	0.459385	0
2.69	1.92614	1.92614	2.08489e-005	2.08489e-005	-6687.26	334.541	124.365	727.161	0	0.465008	0.0330682	0.0051516	0.0304607	0.466312	0
2.7	1.91655	1.91655	5.12949e-005	5.12949e-005	-6623.44	814.109	301.522	727.163	0	0.461157	0.0363423	0.00555733	0.0352297	0.461714	0
2.71	1.899	1.899	3.19275e-005	3.19275e-005	-6503.8	505.728	186.616	727.166	0	0.455497	0.0393026	0.00968936	0.0407253	0.454786	0
2.72	1.90506	1.90506	5.19034e-005	5.19034e-005	-6545.53	763.792	280.806	727.168	0	0.455215	0.0426963	0.0066474	0.0377545	0.457686	0
2.73	1.89978	1.89978	2.65875e-005	2.65875e-005	-6508.65	403.617	147.845	727.171	0	0.456596	0.038489	0.00914222	0.0398664	0.455907	0
2.74	1.90056	1.90056	3.05043e-005	3.05043e-005	-6514.37	462.967	168.966	727.173	0	0.453195	0.0443193	0.0067887	0.0406827	0.455014	0
2.75	1.89926	1.89926	3.45459e-005	3.45459e-005	-6502.04	508.645	184.962	727.175	0	0.45473	0.0407754	0.0104628	0.0378302	0.456202	0
2.76	1.90023	1.90023	5.11813e-005	5.11813e-005	-6511.14	757.685	274.524	727.177	0	0.454658	0.0418475	0.00815426	0.0395172	0.455823	0
2.77	1.91048	1.91048	2.2733e-005	2.2733e-005	-6582.85	333.638	120.447	727.18	0	0.459064	0.0374325	0.00640789	0.0386304	0.458465	0
2.78	1.90053	1.90053	4.02415e-005	4.02415e-005	-6517.5	554.801	199.569	727.181	0	0.454572	0.0419776	0.00660736	0.0425649	0.454278	0
2.79	1.89517	1.89517	2.67231e-005	2.67231e-005	-6480.14	410.852	147.259	727.183	0	0.454989	0.0402139	0.00807722	0.043248	0.453472	0
2.8	1.8805	1.8805	3.70118e-005	3.70118e-005	-6375.29	531.512	189.826	727.185	0	0.446638	0.0483624	0.0110182	0.0463237	0.447657	0
2.81	1.88782	1.88782	4.47952e-005	4.47952e-005	-6425.32	636.698	226.583	727.187	0	0.449542	0.046517	0.00750126	0.0472791	0.449161	0
2.82	1.88985	1.88985	4.28123e-005	4.28123e-005	-6443.97	604.514	214.367	727.19	0	0.449498	0.0473406	0.00743705	0.0451112	0.450613	0
2.83	1.88372	1.88372	4.06098e-005	4.06098e-005	-6403.7	553.702	195.654	727.192	0	0.449284	0.0440939	0.0111564	0.0482708	0.447195	0
2.84	1.89384	1.89384	7.55272e-005	7.55272e-005	-6469.76	1089.02	383.458	727.194	0	0.451956	0.0445692	0.00876828	0.0409315	0.453775	0
2.85	1.88181	1.88181	5.21751e-005	5.21751e-005	-6391.49	703.83	246.958	727.198	0	0.448061	0.0464481	0.0111334	0.0461457	0.448212	0
2.86	1.87759	1.87759	3.1789e-005	3.1789e-005	-6356.2	433.763	151.666	727.201	0	0.444009	0.0518046	0.00829496	0.0519587	0.443932	0
2.87	1.89146	1.89146	4.39135e-005	4.39135e-005	-6456.17	612.803	213.52	727.203	0	0.451139	0.044176	0.00779888	0.0473176	0.449568	0
2.88	1.88397	1.88397	4.56218e-005	4.56218e-005	-6402.65	645.191	224.025	727.205	0	0.448117	0.0468231	0.00952728	0.0480075	0.447525	0
2.89	1.89449	1.89449	3.98933e-005	3.98933e-005	-6478.38	546.811	189.208	727.208	0	0.451166	0.0457314	0.00684873	0.0444456	0.451809	0
2.9	1.8727	1.8727	3.0913e-005	3.0913e-005	-6329.45	439.995	151.723	727.21	0	0.444058	0.0502458	0.0115231	0.0499844	0.444189	0
2.91	1.86756	1.86756	4.53362e-005	4.53362e-005	-6289.72	616.016	211.689	727.211	0	0.440876	0.053638	0.0120083	0.0515643	0.441913	0
2.92	1.86855	1.86855	4.54915e-005	4.54915e-005	-6300.91	600.797	205.753	727.214	0	0.440678	0.0540495	0.0118042	0.0515304	0.441938	0
2.93	1.8655	1.8655	5.62153e-005	5.62153e-005	-6281.62	750.415	256.114	727.216	0	0.441194	0.0524008	0.0122385	0.0535459	0.440621	0
2.94	1.8795	1.8795	5.85405e-005	5.85405e-005	-6376.8	782.83	266.269	727.219	0	0.446293	0.0487102	0.0119436	0.0448118	0.448242	0
2.95	1.85978	1.85978	6.28852e-005	6.28852e-005	-6243.63	840.965	285.073	727.222	0	0.438225	0.0557349	0.0114958	0.0569029	0.437641	0
2.96	1.86293	1.86293	5.92235e-005	5.92235e-005	-6261.86	778.075	262.863	727.225	0	0.438719	0.055844	0.0119532	0.0536869	0.439797	0
2.97	1.85966	1.85966	7.55442e-005	7.55442e-005	-6242.68	973.69	327.842	727.228	0	0.439511	0.052707	0.0129726	0.0578913	0.436919	0
2.98	1.84981	1.84981	5.80478e-005	5.80478e-005	-6171.93	664.264	222.907	727.232	0	0.436953	0.0536511	0.0153405	0.0605522	0.433503	0
2.99	1.86243	1.86243	6.18706e-005	6.18706e-005	-6257.69	755.536	252.688	727.234	0	0.439248	0.0547789	0.0133516	0.0519674	0.440654	0
3	1.86292	1.86292	5.69173e-005	5.69173e-005	-6264.69	742.767	247.589	727.237	0	0.442033	0.0501965	0.0145984	0.0520828	0.44109	0
3.01	1.86279	1.86279	6.05031e-005	6.05031e-005	-6273.54	775.882	257.768	727.24	0	0.440597	0.0535688	0.0124979	0.0519113	0.441425	0
3.02	1.84123	1.84123	5.30856e-005	5.30856e-005	-6119.91	682.288	225.923	727.243	0	0.431897	0.0598705	0.0151899	0.0624193	0.430623	0
3.03	1.86246	1.86246	6.43867e-005	6.43867e-005	-6266.61	820.338	270.739	727.245	0	0.440899	0.0516638	0.0120231	0.0573661	0.438048	0
3.04	1.8539	1.8539	7.43671e-005	7.43671e-005	-6207.83	969.859	319.033	727.248	0	0.435369	0.0577686	0.0149492	0.0553183	0.436595	0
3.05	1.84627	1.84627	5.74869e-005	5.74869e-005	-6153.76	722.7	236.951	727.252	0	0.434137	0.0571513	0.0158379	0.0603233	0.432551	0
3.06	1.83992	1.83992	5.53587e-005	5.53587e-005	-6119.68	685.512	224.024	727.254	0	0.431127	0.0605673	0.0166988	0.0603917	0.431215	0
3.07	1.8372	1.8372	0.00012217	0.00012217	-6103.42	1437.69	468.303	727.257	0	0.433735	0.0552993	0.0186637	0.0618334	0.430468	0
3.08	1.85206	1.85206	5.80055e-005	5.80055e-005	-6192.88	687.231	223.127	727.262	0	0.436087	0.0571334	0.0150572	0.0541363	0.437586	0
3.09	1.84954	1.84954	0.000100348	0.000100348	-6183.86	1151.17	372.548	727.264	0	0.434915	0.0578486	0.0161505	0.054492	0.436594	0
3.1	1.8312	1.8312	7.25498e-005	7.25498e-005	-6055.52	874.886	282.221	727.269	0	0.427739	0.0633918	0.0189417	0.0609844	0.428943	0
3.11	1.84659	1.84659	6.93677e-005	6.93677e-005	-6167.51	823.406	264.761	727.272	0	0.435996	0.0544523	0.0141506	0.0643579	0.431043	0
3.12	1.84519	1.84519	5.0112e-005	5.0112e-005	-6153.67	561.993	180.126	727.275	0	0.431284	0.0615562	0.0167712	0.0566515	0.433737	0
3.13	1.84044	1.84044	7.98805e-005	7.98805e-005	-6120.57	1018.66	325.451	727.277	0	0.43042	0.0622909	0.0158262	0.0597936	0.431669	0
3.14	1.83284	1.83284	6.20752e-005	6.20752e-005	-6076.02	742.404	236.434	727.28	0	0.428204	0.0628807	0.0160731	0.0663954	0.426447	0
3.15	1.84801	1.84801	7.48052e-005	7.48052e-005	-6172.17	994.139	315.6	727.283	0	0.434385	0.0573827	0.0167729	0.0567642	0.434695	0
3.16	1.82645	1.82645	6.06643e-005	6.06643e-005	-6034.15	648.582	205.248	727.286	0	0.425858	0.0663572	0.0157353	0.0660275	0.426022	0
3.17	1.84045	1.84045	3.39812e-005	3.39812e-005	-6121.66	395.032	124.616	727.289	0	0.430473	0.0618731	0.0158328	0.0608231	0.430998	0
3.18	1.82997	1.82997	5.36393e-005	5.36393e-005	-6056.77	599.115	188.401	727.29	0	0.42877	0.0603771	0.0190836	0.0656223	0.426147	0
3.19	1.82004	1.82004	5.68779e-005	5.68779e-005	-5999.89	533.105	167.118	727.292	0	0.42515	0.0643503	0.0199268	0.0664966	0.424077	0
3.2	1.82009	1.82009	0.000114994	0.000114994	-5998.44	1259.58	393.619	727.294	0	0.42569	0.0627549	0.0201967	0.0685832	0.422775	0
3.21	1.8112	1.8112	5.91993e-005	5.91993e-005	-5931.5	660.364	205.721	727.298	0	0.42395	0.0624689	0.0215248	0.0737419	0.418314	0
3.22	1.83145	1.83145	9.82883e-005	9.82883e-005	-6067.6	1191.08	369.901	727.301	0	0.427312	0.0643109	0.0173822	0.0630544	0.42794	0
3.23	1.80594	1.80594	5.11773e-005	5.11773e-005	-5903.48	559.983	173.369	727.305	0	0.418968	0.0694317	0.0209825	0.0738661	0.416751	0
3.24	1.82035	1.82035	7.5248e-005	7.5248e-005	-6003.6	819.407	252.903	727.307	0	0.422191	0.0698905	0.0165169	0.0685308	0.422871	0
3.25	1.83756	1.83756	9.703e-005	9.703e-005	-6112.28	1032.34	317.642	727.309	0	0.428883	0.0634137	0.0160002	0.0622278	0.429476	0
3.26	1.81192	1.81192	6.78114e-005	6.78114e-005	-5943.32	745.481	228.675	727.313	0	0.420265	0.0692292	0.0196917	0.0718684	0.418946	0
3.27	1.81502	1.81502	7.23922e-005	7.23922e-005	-5969.1	731.579	223.724	727.316	0	0.423138	0.0661259	0.0203554	0.0683611	0.42202	0
3.28	1.7993	1.7993	7.98618e-005	7.98618e-005	-5871.3	881.847	268.856	727.318	0	0.415102	0.0740536	0.0228175	0.0717974	0.41623	0
3.29	1.78735	1.78735	6.59438e-005	6.59438e-005	-5783.65	711.527	216.27	727.321	0	0.413818	0.0743318	0.0230746	0.0755818	0.413193	0
3.3	1.8004	1.8004	0.000100552	0.000100552	-5871.5	1171.8	355.091	727.323	0	0.417319	0.0712142	0.0234145	0.0702535	0.417799	0
3.31	1.81212	1.81212	7.63147e-005	7.63147e-005	-5951.11	873.617	263.932	727.327	0	0.419552	0.0705908	0.0196666	0.0706873	0.419504	0
3.32	1.79759	1.79759	9.91434e-005	9.91434e-005	-5859.14	1034.08	311.47	727.33	0	0.416534	0.0720311	0.0219184	0.0739356	0.415581	0
3.33	1.79834	1.79834	6.14829e-005	6.14829e-005	-5863.36	623.408	187.21	727.334	0	0.414618	0.0756496	0.0226508	0.0692791	0.417803	0
3.34	1.80069	1.80069	7.3385e-005	7.3385e-005	-5875.35	835.164	250.049	727.336	0	0.416788	0.0722107	0.0216922	0.07283	0.416479	0
3.35	1.7993	1.7993	6.17672e-005	6.17672e-005	-5870.52	641.649	191.537	727.339	0	0.41635	0.072482	0.0229895	0.0711739	0.417004	0
3.36	1.80616	1.80616	0.000112678	0.000112678	-5919.32	1056.88	314.547	727.341	0	0.419633	0.0681595	0.0222406	0.0725085	0.417458	0
3.37	1.78602	1.78602	9.7496e-005	9.7496e-005	-5777.01	1032.69	306.436	727.344	0	0.412868	0.0739849	0.0255399	0.0754936	0.412114	0
3.38	1.76538	1.76538	0.000116633	0.000116633	-5662.64	1179.75	349.038	727.348	0	0.404682	0.081861	0.0296505	0.0763869	0.407419	0
3.39	1.78454	1.78454	8.19017e-005	8.19017e-005	-5773.58	778.272	229.579	727.352	0	0.411009	0.076271	0.0262746	0.0746029	0.411843	0
3.4	1.77128	1.77128	7.82397e-005	7.82397e-005	-5690.87	817.353	240.398	727.354	0	0.408025	0.0769696	0.027686	0.0816199	0.4057	0
3.41	1.77001	1.77001	0.000159405	0.000159405	-5696.09	1505.78	441.577	727.357	0	0.406649	0.0789322	0.030065	0.0764764	0.407877	0
3.42	1.76559	1.76559	8.42961e-005	8.42961e-005	-5664.31	765.234	223.753	727.362	0	0.406073	0.0783108	0.0298071	0.0811613	0.404648	0
3.43	1.76327	1.76327	0.000103519	0.000103519	-5654.81	773.932	225.636	727.364	0	0.405398	0.0807392	0.0288504	0.0784881	0.406524	0
3.44	1.76317	1.76317	9.36093e-005	9.36093e-005	-5653.56	901.325	262.013	727.367	0	0.40485	0.0797307	0.0322745	0.0768595	0.406285	0
3.45	1.76793	1.76793	0.000189299	0.000189299	-5677.44	1760.25	510.217	727.37	0	0.404817	0.0831421	0.028294	0.0747191	0.409028	0
3.46	1.76539	1.76539	0.000128768	0.000128768	-5663.41	1270.79	367.281	727.375	0	0.404138	0.0833968	0.0269008	0.0794558	0.406109	0
3.47	1.77579	1.77579	0.000110297	0.000110297	-5743.63	1036.45	298.688	727.379	0	0.409639	0.0762968	0.0279799	0.0765925	0.409492	0
3.48	1.77025	1.77025	9.77107e-005	9.77107e-005	-5703.72	849.755	244.182	727.383	0	0.407761	0.0784046	0.028369	0.0770044	0.408461	0
3.49	1.7674	1.7674	0.000191759	0.000191759	-5678.34	1619.34	463.994	727.385	0	0.403701	0.0834152	0.0295357	0.0758797	0.407469	0
3.5	1.73562	1.73562	0.000101286	0.000101286	-5493.42	797.074	227.735	727.39	0	0.397511	0.0848532	0.0334546	0.0884854	0.395695	0
